ordinal,branch_path,gsim,weight
1563,b1m2~b1m2_b2m1_b3m2_b4m2_b5m1_b6m1_b7m3_b8m4_b9m4,BooreAtkinson2008() AkkarBommer2010() ToroEtAl2002() ToroEtAl2002() AtkinsonBoore2006() AtkinsonBoor,3.3400234e-04
1564,b1m2~b1m2_b2m2_b3m3_b4m3_b5m3_b6m1_b7m4_b8m2_b9m4,BooreAtkinson2008() BooreAtkinson2008() SharmaEtAl2009() SharmaEtAl2009() Campbell2003() AtkinsonBoo,3.3400234e-04
1565,b1m2~b1m1_b2m2_b3m2_b4m3_b5m1_b6m2_b7m3_b8m4_b9m3,AkkarBommer2010() BooreAtkinson2008() ToroEtAl2002() SharmaEtAl2009() AtkinsonBoore2006() ZhaoEtAl20,3.3300233e-04
1566,b1m2~b1m2_b2m3_b3m1_b4m1_b5m2_b6m3_b7m4_b8m1_b9m1,BooreAtkinson2008() CampbellBozorgnia2008() AtkinsonBoore2006() AtkinsonBoore2006() ToroEtAl2002() K,3.3300233e-04
1567,b1m2~b1m1_b2m1_b3m3_b4m3_b5m4_b6m1_b7m4_b8m3_b9m4,AkkarBommer2010() AkkarBommer2010() SharmaEtAl2009() SharmaEtAl2009() RaghukanthIyengar2007() Atkins,3.3400234e-04
1568,b1m2~b1m2_b2m3_b3m2_b4m1_b5m2_b6m3_b7m4_b8m2_b9m3,BooreAtkinson2008() CampbellBozorgnia2008() ToroEtAl2002() AtkinsonBoore2006() ToroEtAl2002() Kanno2,3.3300233e-04
1569,b1m2~b1m1_b2m2_b3m2_b4m1_b5m4_b6m1_b7m1_b8m1_b9m2,AkkarBommer2010() BooreAtkinson2008() ToroEtAl2002() AtkinsonBoore2006() RaghukanthIyengar2007() Atk,3.3400234e-04
1570,b1m2~b1m2_b2m5_b3m2_b4m4_b5m4_b6m3_b7m4_b8m3_b9m4,BooreAtkinson2008() SharmaEtAl2009() ToroEtAl2002() NathEtAl2012Upper() RaghukanthIyengar2007() Kann,3.3300233e-04
1571,b1m2~b1m1_b2m4_b3m4_b4m2_b5m4_b6m2_b7m3_b8m3_b9m4,AkkarBommer2010() Kanno2006Shallow() NathEtAl2012Lower() ToroEtAl2002() RaghukanthIyengar2007() Zhao,3.3300233e-04
1572,b1m2~b1m4_b2m3_b3m4_b4m1_b5m3_b6m1_b7m2_b8m4_b9m4,Kanno2006Shallow() CampbellBozorgnia2008() NathEtAl2012Lower() AtkinsonBoore2006() Campbell2003() At,3.3400234e-04
1573,b1m2~b1m1_b2m5_b3m2_b4m1_b5m2_b6m2_b7m4_b8m3_b9m3,AkkarBommer2010() SharmaEtAl2009() ToroEtAl2002() AtkinsonBoore2006() ToroEtAl2002() ZhaoEtAl2006SIn,3.3300233e-04
1574,b1m2~b1m4_b2m2_b3m2_b4m1_b5m2_b6m2_b7m2_b8m1_b9m4,Kanno2006Shallow() BooreAtkinson2008() ToroEtAl2002() AtkinsonBoore2006() ToroEtAl2002() ZhaoEtAl200,3.3300233e-04
1575,b1m2~b1m1_b2m2_b3m4_b4m4_b5m2_b6m1_b7m2_b8m2_b9m4,AkkarBommer2010() BooreAtkinson2008() NathEtAl2012Lower() NathEtAl2012Upper() ToroEtAl2002() Atkinso,3.3400234e-04
1576,b1m2~b1m2_b2m4_b3m4_b4m1_b5m1_b6m1_b7m3_b8m2_b9m2,BooreAtkinson2008() Kanno2006Shallow() NathEtAl2012Lower() AtkinsonBoore2006() AtkinsonBoore2006() A,3.3400234e-04
1577,b1m2~b1m2_b2m1_b3m3_b4m3_b5m2_b6m3_b7m2_b8m1_b9m2,BooreAtkinson2008() AkkarBommer2010() SharmaEtAl2009() SharmaEtAl2009() ToroEtAl2002() Kanno2006Deep,3.3300233e-04
1578,b1m2~b1m1_b2m4_b3m3_b4m2_b5m2_b6m3_b7m4_b8m3_b9m4,AkkarBommer2010() Kanno2006Shallow() SharmaEtAl2009() ToroEtAl2002() ToroEtAl2002() Kanno2006Deep() ,3.3300233e-04
1579,b1m2~b1m1_b2m3_b3m1_b4m4_b5m4_b6m2_b7m2_b8m2_b9m1,AkkarBommer2010() CampbellBozorgnia2008() AtkinsonBoore2006() NathEtAl2012Upper() RaghukanthIyengar2,3.3300233e-04
1580,b1m2~b1m3_b2m2_b3m2_b4m2_b5m1_b6m1_b7m1_b8m3_b9m1,CampbellBozorgnia2008() BooreAtkinson2008() ToroEtAl2002() ToroEtAl2002() AtkinsonBoore2006() Atkins,3.3400234e-04
1581,b1m2~b1m3_b2m3_b3m3_b4m2_b5m1_b6m1_b7m3_b8m3_b9m2,CampbellBozorgnia2008() CampbellBozorgnia2008() SharmaEtAl2009() ToroEtAl2002() AtkinsonBoore2006() ,3.3400234e-04
1582,b1m2~b1m1_b2m2_b3m1_b4m2_b5m2_b6m3_b7m2_b8m2_b9m2,AkkarBommer2010() BooreAtkinson2008() AtkinsonBoore2006() ToroEtAl2002() ToroEtAl2002() Kanno2006Dee,3.3300233e-04
1583,b1m2~b1m1_b2m4_b3m2_b4m2_b5m2_b6m1_b7m2_b8m4_b9m1,AkkarBommer2010() Kanno2006Shallow() ToroEtAl2002() ToroEtAl2002() ToroEtAl2002() AtkinsonBoore2003S,3.3400234e-04
1584,b1m2~b1m1_b2m1_b3m3_b4m3_b5m4_b6m3_b7m3_b8m2_b9m1,AkkarBommer2010() AkkarBommer2010() SharmaEtAl2009() SharmaEtAl2009() RaghukanthIyengar2007() Kanno2,3.3300233e-04
1585,b1m2~b1m1_b2m4_b3m3_b4m4_b5m1_b6m1_b7m1_b8m1_b9m4,AkkarBommer2010() Kanno2006Shallow() SharmaEtAl2009() NathEtAl2012Upper() AtkinsonBoore2006() Atkins,3.3400234e-04
1586,b1m2~b1m3_b2m1_b3m2_b4m4_b5m2_b6m1_b7m4_b8m1_b9m1,CampbellBozorgnia2008() AkkarBommer2010() ToroEtAl2002() NathEtAl2012Upper() ToroEtAl2002() Atkinson,3.3400234e-04
1587,b1m2~b1m3_b2m2_b3m4_b4m1_b5m2_b6m3_b7m4_b8m2_b9m1,CampbellBozorgnia2008() BooreAtkinson2008() NathEtAl2012Lower() AtkinsonBoore2006() ToroEtAl2002() K,3.3300233e-04
1588,b1m2~b1m3_b2m4_b3m4_b4m3_b5m4_b6m2_b7m1_b8m2_b9m4,CampbellBozorgnia2008() Kanno2006Shallow() NathEtAl2012Lower() SharmaEtAl2009() RaghukanthIyengar200,3.3300233e-04
1589,b1m2~b1m3_b2m4_b3m4_b4m1_b5m4_b6m1_b7m4_b8m2_b9m1,CampbellBozorgnia2008() Kanno2006Shallow() NathEtAl2012Lower() AtkinsonBoore2006() RaghukanthIyengar,3.3400234e-04
1590,b1m2~b1m2_b2m2_b3m2_b4m2_b5m1_b6m2_b7m2_b8m4_b9m3,BooreAtkinson2008() BooreAtkinson2008() ToroEtAl2002() ToroEtAl2002() AtkinsonBoore2006() ZhaoEtAl20,3.3300233e-04
1591,b1m2~b1m2_b2m5_b3m1_b4m2_b5m1_b6m3_b7m2_b8m1_b9m2,BooreAtkinson2008() SharmaEtAl2009() AtkinsonBoore2006() ToroEtAl2002() AtkinsonBoore2006() Kanno200,3.3300233e-04
1592,b1m2~b1m2_b2m1_b3m2_b4m1_b5m4_b6m3_b7m4_b8m3_b9m1,BooreAtkinson2008() AkkarBommer2010() ToroEtAl2002() AtkinsonBoore2006() RaghukanthIyengar2007() Kan,3.3300233e-04
1593,b1m2~b1m4_b2m5_b3m2_b4m2_b5m3_b6m1_b7m3_b8m4_b9m2,Kanno2006Shallow() SharmaEtAl2009() ToroEtAl2002() ToroEtAl2002() Campbell2003() AtkinsonBoore2003SI,3.3400234e-04
1594,b1m2~b1m2_b2m1_b3m1_b4m1_b5m4_b6m1_b7m3_b8m3_b9m1,BooreAtkinson2008() AkkarBommer2010() AtkinsonBoore2006() AtkinsonBoore2006() RaghukanthIyengar2007(,3.3400234e-04
1595,b1m2~b1m2_b2m1_b3m3_b4m1_b5m2_b6m2_b7m2_b8m2_b9m2,BooreAtkinson2008() AkkarBommer2010() SharmaEtAl2009() AtkinsonBoore2006() ToroEtAl2002() ZhaoEtAl20,3.3300233e-04
1596,b1m2~b1m1_b2m2_b3m1_b4m3_b5m4_b6m3_b7m3_b8m1_b9m4,AkkarBommer2010() BooreAtkinson2008() AtkinsonBoore2006() SharmaEtAl2009() RaghukanthIyengar2007() K,3.3300233e-04
1597,b1m2~b1m2_b2m5_b3m1_b4m2_b5m4_b6m3_b7m1_b8m2_b9m4,BooreAtkinson2008() SharmaEtAl2009() AtkinsonBoore2006() ToroEtAl2002() RaghukanthIyengar2007() Kann,3.3300233e-04
1598,b1m2~b1m3_b2m3_b3m4_b4m2_b5m2_b6m2_b7m1_b8m2_b9m3,CampbellBozorgnia2008() CampbellBozorgnia2008() NathEtAl2012Lower() ToroEtAl2002() ToroEtAl2002() Zh,3.3300233e-04
1599,b1m2~b1m2_b2m4_b3m4_b4m4_b5m4_b6m2_b7m2_b8m2_b9m4,BooreAtkinson2008() Kanno2006Shallow() NathEtAl2012Lower() NathEtAl2012Upper() RaghukanthIyengar2007,3.3300233e-04
1600,b1m2~b1m2_b2m3_b3m2_b4m4_b5m1_b6m2_b7m1_b8m2_b9m3,BooreAtkinson2008() CampbellBozorgnia2008() ToroEtAl2002() NathEtAl2012Upper() AtkinsonBoore2006() Z,3.3300233e-04
1601,b1m2~b1m4_b2m5_b3m1_b4m4_b5m4_b6m1_b7m2_b8m1_b9m1,Kanno2006Shallow() SharmaEtAl2009() AtkinsonBoore2006() NathEtAl2012Upper() RaghukanthIyengar2007() ,3.3400234e-04
1602,b1m2~b1m4_b2m3_b3m2_b4m2_b5m2_b6m2_b7m3_b8m2_b9m3,Kanno2006Shallow() CampbellBozorgnia2008() ToroEtAl2002() ToroEtAl2002() ToroEtAl2002() ZhaoEtAl2006,3.3300233e-04
1603,b1m2~b1m1_b2m4_b3m3_b4m1_b5m1_b6m2_b7m2_b8m3_b9m2,AkkarBommer2010() Kanno2006Shallow() SharmaEtAl2009() AtkinsonBoore2006() AtkinsonBoore2006() ZhaoEt,3.3300233e-04
1604,b1m2~b1m1_b2m4_b3m4_b4m2_b5m2_b6m1_b7m2_b8m4_b9m2,AkkarBommer2010() Kanno2006Shallow() NathEtAl2012Lower() ToroEtAl2002() ToroEtAl2002() AtkinsonBoore,3.3400234e-04
1605,b1m2~b1m4_b2m5_b3m2_b4m1_b5m2_b6m3_b7m3_b8m2_b9m1,Kanno2006Shallow() SharmaEtAl2009() ToroEtAl2002() AtkinsonBoore2006() ToroEtAl2002() Kanno2006Deep(,3.3300233e-04
1606,b1m2~b1m1_b2m3_b3m3_b4m1_b5m1_b6m1_b7m1_b8m4_b9m4,AkkarBommer2010() CampbellBozorgnia2008() SharmaEtAl2009() AtkinsonBoore2006() AtkinsonBoore2006() A,3.3400234e-04
1607,b1m2~b1m3_b2m2_b3m4_b4m1_b5m2_b6m1_b7m1_b8m4_b9m2,CampbellBozorgnia2008() BooreAtkinson2008() NathEtAl2012Lower() AtkinsonBoore2006() ToroEtAl2002() A,3.3400234e-04
1608,b1m2~b1m4_b2m3_b3m3_b4m3_b5m3_b6m3_b7m1_b8m1_b9m3,Kanno2006Shallow() CampbellBozorgnia2008() SharmaEtAl2009() SharmaEtAl2009() Campbell2003() Kanno200,3.3300233e-04
1609,b1m2~b1m3_b2m5_b3m1_b4m4_b5m1_b6m3_b7m4_b8m2_b9m3,CampbellBozorgnia2008() SharmaEtAl2009() AtkinsonBoore2006() NathEtAl2012Upper() AtkinsonBoore2006(),3.3300233e-04
1610,b1m2~b1m3_b2m4_b3m4_b4m2_b5m4_b6m2_b7m3_b8m2_b9m4,CampbellBozorgnia2008() Kanno2006Shallow() NathEtAl2012Lower() ToroEtAl2002() RaghukanthIyengar2007(,3.3300233e-04
1611,b1m2~b1m2_b2m1_b3m3_b4m1_b5m3_b6m3_b7m3_b8m2_b9m3,BooreAtkinson2008() AkkarBommer2010() SharmaEtAl2009() AtkinsonBoore2006() Campbell2003() Kanno2006D,3.3300233e-04
1612,b1m2~b1m1_b2m5_b3m1_b4m1_b5m4_b6m3_b7m3_b8m2_b9m4,AkkarBommer2010() SharmaEtAl2009() AtkinsonBoore2006() AtkinsonBoore2006() RaghukanthIyengar2007() K,3.3300233e-04
1613,b1m2~b1m4_b2m3_b3m2_b4m1_b5m3_b6m3_b7m1_b8m3_b9m2,Kanno2006Shallow() CampbellBozorgnia2008() ToroEtAl2002() AtkinsonBoore2006() Campbell2003() Kanno20,3.3300233e-04
1614,b1m2~b1m1_b2m2_b3m4_b4m1_b5m1_b6m1_b7m2_b8m2_b9m3,AkkarBommer2010() BooreAtkinson2008() NathEtAl2012Lower() AtkinsonBoore2006() AtkinsonBoore2006() At,3.3400234e-04
1615,b1m2~b1m4_b2m4_b3m1_b4m3_b5m1_b6m3_b7m4_b8m3_b9m1,Kanno2006Shallow() Kanno2006Shallow() AtkinsonBoore2006() SharmaEtAl2009() AtkinsonBoore2006() Kanno,3.3300233e-04
1616,b1m2~b1m2_b2m2_b3m1_b4m2_b5m3_b6m2_b7m3_b8m4_b9m1,BooreAtkinson2008() BooreAtkinson2008() AtkinsonBoore2006() ToroEtAl2002() Campbell2003() ZhaoEtAl20,3.3300233e-04
1617,b1m2~b1m2_b2m4_b3m4_b4m1_b5m2_b6m1_b7m1_b8m4_b9m1,BooreAtkinson2008() Kanno2006Shallow() NathEtAl2012Lower() AtkinsonBoore2006() ToroEtAl2002() Atkins,3.3400234e-04
1618,b1m2~b1m2_b2m3_b3m2_b4m1_b5m2_b6m1_b7m1_b8m4_b9m1,BooreAtkinson2008() CampbellBozorgnia2008() ToroEtAl2002() AtkinsonBoore2006() ToroEtAl2002() Atkins,3.3400234e-04
1619,b1m2~b1m4_b2m4_b3m3_b4m1_b5m1_b6m1_b7m3_b8m2_b9m4,Kanno2006Shallow() Kanno2006Shallow() SharmaEtAl2009() AtkinsonBoore2006() AtkinsonBoore2006() Atkin,3.3400234e-04
1620,b1m2~b1m1_b2m2_b3m1_b4m4_b5m1_b6m3_b7m4_b8m4_b9m2,AkkarBommer2010() BooreAtkinson2008() AtkinsonBoore2006() NathEtAl2012Upper() AtkinsonBoore2006() Ka,3.3300233e-04
1621,b1m2~b1m3_b2m1_b3m3_b4m1_b5m3_b6m1_b7m4_b8m3_b9m4,CampbellBozorgnia2008() AkkarBommer2010() SharmaEtAl2009() AtkinsonBoore2006() Campbell2003() Atkins,3.3400234e-04
1622,b1m2~b1m2_b2m1_b3m2_b4m2_b5m2_b6m3_b7m1_b8m3_b9m1,BooreAtkinson2008() AkkarBommer2010() ToroEtAl2002() ToroEtAl2002() ToroEtAl2002() Kanno2006Deep() A,3.3300233e-04
1623,b1m2~b1m3_b2m1_b3m4_b4m4_b5m2_b6m2_b7m2_b8m4_b9m1,CampbellBozorgnia2008() AkkarBommer2010() NathEtAl2012Lower() NathEtAl2012Upper() ToroEtAl2002() Zha,3.3300233e-04
1624,b1m2~b1m2_b2m3_b3m2_b4m4_b5m4_b6m1_b7m4_b8m1_b9m2,BooreAtkinson2008() CampbellBozorgnia2008() ToroEtAl2002() NathEtAl2012Upper() RaghukanthIyengar2007,3.3400234e-04
1625,b1m2~b1m4_b2m3_b3m2_b4m4_b5m4_b6m1_b7m4_b8m2_b9m2,Kanno2006Shallow() CampbellBozorgnia2008() ToroEtAl2002() NathEtAl2012Upper() RaghukanthIyengar2007(,3.3400234e-04
1626,b1m2~b1m4_b2m2_b3m3_b4m1_b5m2_b6m3_b7m4_b8m4_b9m3,Kanno2006Shallow() BooreAtkinson2008() SharmaEtAl2009() AtkinsonBoore2006() ToroEtAl2002() Kanno2006,3.3300233e-04
1627,b1m2~b1m1_b2m3_b3m4_b4m3_b5m2_b6m2_b7m1_b8m1_b9m4,AkkarBommer2010() CampbellBozorgnia2008() NathEtAl2012Lower() SharmaEtAl2009() ToroEtAl2002() ZhaoEt,3.3300233e-04
1628,b1m2~b1m1_b2m4_b3m2_b4m3_b5m3_b6m2_b7m4_b8m1_b9m4,AkkarBommer2010() Kanno2006Shallow() ToroEtAl2002() SharmaEtAl2009() Campbell2003() ZhaoEtAl2006SInt,3.3300233e-04
1629,b1m2~b1m2_b2m1_b3m2_b4m1_b5m3_b6m1_b7m4_b8m3_b9m4,BooreAtkinson2008() AkkarBommer2010() ToroEtAl2002() AtkinsonBoore2006() Campbell2003() AtkinsonBoor,3.3400234e-04
1630,b1m2~b1m1_b2m1_b3m1_b4m3_b5m1_b6m3_b7m4_b8m1_b9m4,AkkarBommer2010() AkkarBommer2010() AtkinsonBoore2006() SharmaEtAl2009() AtkinsonBoore2006() Kanno20,3.3300233e-04
1631,b1m2~b1m3_b2m5_b3m4_b4m1_b5m3_b6m1_b7m3_b8m2_b9m3,CampbellBozorgnia2008() SharmaEtAl2009() NathEtAl2012Lower() AtkinsonBoore2006() Campbell2003() Atki,3.3400234e-04
1632,b1m2~b1m1_b2m5_b3m3_b4m2_b5m2_b6m3_b7m4_b8m4_b9m4,AkkarBommer2010() SharmaEtAl2009() SharmaEtAl2009() ToroEtAl2002() ToroEtAl2002() Kanno2006Deep() Ka,3.3300233e-04
1633,b1m2~b1m1_b2m4_b3m1_b4m2_b5m4_b6m3_b7m1_b8m2_b9m2,AkkarBommer2010() Kanno2006Shallow() AtkinsonBoore2006() ToroEtAl2002() RaghukanthIyengar2007() Kann,3.3300233e-04
1634,b1m2~b1m4_b2m2_b3m3_b4m3_b5m4_b6m2_b7m4_b8m2_b9m1,Kanno2006Shallow() BooreAtkinson2008() SharmaEtAl2009() SharmaEtAl2009() RaghukanthIyengar2007() Zha,3.3300233e-04
1635,b1m2~b1m3_b2m1_b3m3_b4m3_b5m3_b6m2_b7m1_b8m3_b9m4,CampbellBozorgnia2008() AkkarBommer2010() SharmaEtAl2009() SharmaEtAl2009() Campbell2003() ZhaoEtAl2,3.3300233e-04
1636,b1m2~b1m3_b2m1_b3m2_b4m4_b5m1_b6m3_b7m2_b8m1_b9m4,CampbellBozorgnia2008() AkkarBommer2010() ToroEtAl2002() NathEtAl2012Upper() AtkinsonBoore2006() Kan,3.3300233e-04
1637,b1m2~b1m1_b2m3_b3m1_b4m2_b5m4_b6m1_b7m1_b8m3_b9m2,AkkarBommer2010() CampbellBozorgnia2008() AtkinsonBoore2006() ToroEtAl2002() RaghukanthIyengar2007(),3.3400234e-04
1638,b1m2~b1m2_b2m1_b3m4_b4m4_b5m1_b6m2_b7m4_b8m1_b9m1,BooreAtkinson2008() AkkarBommer2010() NathEtAl2012Lower() NathEtAl2012Upper() AtkinsonBoore2006() Zh,3.3300233e-04
1639,b1m2~b1m1_b2m1_b3m1_b4m1_b5m2_b6m1_b7m1_b8m2_b9m4,AkkarBommer2010() AkkarBommer2010() AtkinsonBoore2006() AtkinsonBoore2006() ToroEtAl2002() AtkinsonB,3.3400234e-04
1640,b1m2~b1m4_b2m4_b3m4_b4m3_b5m1_b6m2_b7m3_b8m3_b9m2,Kanno2006Shallow() Kanno2006Shallow() NathEtAl2012Lower() SharmaEtAl2009() AtkinsonBoore2006() ZhaoE,3.3300233e-04
1641,b1m2~b1m2_b2m5_b3m2_b4m2_b5m2_b6m1_b7m1_b8m2_b9m1,BooreAtkinson2008() SharmaEtAl2009() ToroEtAl2002() ToroEtAl2002() ToroEtAl2002() AtkinsonBoore2003S,3.3400234e-04
1642,b1m2~b1m3_b2m1_b3m3_b4m4_b5m3_b6m1_b7m3_b8m1_b9m3,CampbellBozorgnia2008() AkkarBommer2010() SharmaEtAl2009() NathEtAl2012Upper() Campbell2003() Atkins,3.3400234e-04
1643,b1m2~b1m4_b2m5_b3m1_b4m1_b5m4_b6m3_b7m4_b8m3_b9m1,Kanno2006Shallow() SharmaEtAl2009() AtkinsonBoore2006() AtkinsonBoore2006() RaghukanthIyengar2007() ,3.3300233e-04
1644,b1m2~b1m3_b2m3_b3m4_b4m1_b5m4_b6m3_b7m1_b8m2_b9m2,CampbellBozorgnia2008() CampbellBozorgnia2008() NathEtAl2012Lower() AtkinsonBoore2006() RaghukanthIy,3.3300233e-04
1645,b1m2~b1m3_b2m5_b3m2_b4m2_b5m2_b6m2_b7m2_b8m3_b9m2,CampbellBozorgnia2008() SharmaEtAl2009() ToroEtAl2002() ToroEtAl2002() ToroEtAl2002() ZhaoEtAl2006SI,3.3300233e-04
1646,b1m2~b1m3_b2m2_b3m1_b4m3_b5m3_b6m1_b7m4_b8m1_b9m4,CampbellBozorgnia2008() BooreAtkinson2008() AtkinsonBoore2006() SharmaEtAl2009() Campbell2003() Atki,3.3400234e-04
1647,b1m2~b1m1_b2m3_b3m3_b4m1_b5m3_b6m1_b7m4_b8m3_b9m4,AkkarBommer2010() CampbellBozorgnia2008() SharmaEtAl2009() AtkinsonBoore2006() Campbell2003() Atkins,3.3400234e-04
1648,b1m2~b1m4_b2m1_b3m1_b4m2_b5m2_b6m2_b7m1_b8m1_b9m3,Kanno2006Shallow() AkkarBommer2010() AtkinsonBoore2006() ToroEtAl2002() ToroEtAl2002() ZhaoEtAl2006S,3.3300233e-04
1649,b1m2~b1m3_b2m2_b3m1_b4m1_b5m3_b6m3_b7m2_b8m4_b9m1,CampbellBozorgnia2008() BooreAtkinson2008() AtkinsonBoore2006() AtkinsonBoore2006() Campbell2003() K,3.3300233e-04
1650,b1m2~b1m2_b2m4_b3m3_b4m3_b5m3_b6m3_b7m4_b8m2_b9m2,BooreAtkinson2008() Kanno2006Shallow() SharmaEtAl2009() SharmaEtAl2009() Campbell2003() Kanno2006Dee,3.3300233e-04
1651,b1m2~b1m2_b2m2_b3m1_b4m3_b5m1_b6m3_b7m3_b8m3_b9m3,BooreAtkinson2008() BooreAtkinson2008() AtkinsonBoore2006() SharmaEtAl2009() AtkinsonBoore2006() Kan,3.3300233e-04
1652,b1m2~b1m3_b2m3_b3m1_b4m2_b5m3_b6m2_b7m2_b8m3_b9m1,CampbellBozorgnia2008() CampbellBozorgnia2008() AtkinsonBoore2006() ToroEtAl2002() Campbell2003() Zh,3.3300233e-04
1653,b1m2~b1m2_b2m5_b3m2_b4m4_b5m1_b6m1_b7m4_b8m2_b9m2,BooreAtkinson2008() SharmaEtAl2009() ToroEtAl2002() NathEtAl2012Upper() AtkinsonBoore2006() Atkinson,3.3400234e-04
1654,b1m2~b1m4_b2m2_b3m4_b4m4_b5m1_b6m1_b7m4_b8m4_b9m4,Kanno2006Shallow() BooreAtkinson2008() NathEtAl2012Lower() NathEtAl2012Upper() AtkinsonBoore2006() A,3.3400234e-04
1655,b1m2~b1m3_b2m4_b3m2_b4m4_b5m1_b6m1_b7m4_b8m4_b9m3,CampbellBozorgnia2008() Kanno2006Shallow() ToroEtAl2002() NathEtAl2012Upper() AtkinsonBoore2006() At,3.3400234e-04
1656,b1m2~b1m1_b2m4_b3m2_b4m1_b5m3_b6m1_b7m4_b8m1_b9m2,AkkarBommer2010() Kanno2006Shallow() ToroEtAl2002() AtkinsonBoore2006() Campbell2003() AtkinsonBoore,3.3400234e-04
1657,b1m2~b1m3_b2m1_b3m1_b4m4_b5m4_b6m1_b7m3_b8m4_b9m3,CampbellBozorgnia2008() AkkarBommer2010() AtkinsonBoore2006() NathEtAl2012Upper() RaghukanthIyengar2,3.3400234e-04
1658,b1m2~b1m4_b2m4_b3m2_b4m2_b5m1_b6m1_b7m2_b8m4_b9m1,Kanno2006Shallow() Kanno2006Shallow() ToroEtAl2002() ToroEtAl2002() AtkinsonBoore2006() AtkinsonBoor,3.3400234e-04
1659,b1m2~b1m1_b2m2_b3m4_b4m2_b5m2_b6m2_b7m3_b8m3_b9m4,AkkarBommer2010() BooreAtkinson2008() NathEtAl2012Lower() ToroEtAl2002() ToroEtAl2002() ZhaoEtAl2006,3.3300233e-04
1660,b1m2~b1m4_b2m4_b3m3_b4m4_b5m3_b6m1_b7m1_b8m1_b9m1,Kanno2006Shallow() Kanno2006Shallow() SharmaEtAl2009() NathEtAl2012Upper() Campbell2003() AtkinsonBo,3.3400234e-04
1661,b1m2~b1m1_b2m3_b3m1_b4m1_b5m4_b6m2_b7m4_b8m1_b9m3,AkkarBommer2010() CampbellBozorgnia2008() AtkinsonBoore2006() AtkinsonBoore2006() RaghukanthIyengar2,3.3300233e-04
1662,b1m2~b1m1_b2m5_b3m2_b4m4_b5m2_b6m3_b7m2_b8m2_b9m1,AkkarBommer2010() SharmaEtAl2009() ToroEtAl2002() NathEtAl2012Upper() ToroEtAl2002() Kanno2006Deep(),3.3300233e-04
1663,b1m2~b1m2_b2m5_b3m4_b4m2_b5m4_b6m3_b7m3_b8m2_b9m2,BooreAtkinson2008() SharmaEtAl2009() NathEtAl2012Lower() ToroEtAl2002() RaghukanthIyengar2007() Kann,3.3300233e-04
1664,b1m2~b1m1_b2m3_b3m1_b4m2_b5m2_b6m2_b7m4_b8m2_b9m3,AkkarBommer2010() CampbellBozorgnia2008() AtkinsonBoore2006() ToroEtAl2002() ToroEtAl2002() ZhaoEtAl,3.3300233e-04
1665,b1m2~b1m2_b2m5_b3m2_b4m3_b5m1_b6m1_b7m2_b8m2_b9m3,BooreAtkinson2008() SharmaEtAl2009() ToroEtAl2002() SharmaEtAl2009() AtkinsonBoore2006() AtkinsonBoo,3.3400234e-04
1666,b1m2~b1m2_b2m5_b3m1_b4m2_b5m3_b6m1_b7m1_b8m2_b9m3,BooreAtkinson2008() SharmaEtAl2009() AtkinsonBoore2006() ToroEtAl2002() Campbell2003() AtkinsonBoore,3.3400234e-04
1667,b1m2~b1m1_b2m1_b3m3_b4m4_b5m3_b6m2_b7m4_b8m4_b9m3,AkkarBommer2010() AkkarBommer2010() SharmaEtAl2009() NathEtAl2012Upper() Campbell2003() ZhaoEtAl2006,3.3300233e-04
1668,b1m2~b1m4_b2m5_b3m2_b4m4_b5m3_b6m1_b7m3_b8m1_b9m3,Kanno2006Shallow() SharmaEtAl2009() ToroEtAl2002() NathEtAl2012Upper() Campbell2003() AtkinsonBoore2,3.3400234e-04
1669,b1m2~b1m3_b2m1_b3m2_b4m2_b5m3_b6m3_b7m4_b8m2_b9m1,CampbellBozorgnia2008() AkkarBommer2010() ToroEtAl2002() ToroEtAl2002() Campbell2003() Kanno2006Deep,3.3300233e-04
1670,b1m2~b1m4_b2m5_b3m3_b4m2_b5m1_b6m2_b7m1_b8m1_b9m1,Kanno2006Shallow() SharmaEtAl2009() SharmaEtAl2009() ToroEtAl2002() AtkinsonBoore2006() ZhaoEtAl2006,3.3300233e-04
1671,b1m2~b1m3_b2m4_b3m3_b4m3_b5m3_b6m3_b7m4_b8m1_b9m4,CampbellBozorgnia2008() Kanno2006Shallow() SharmaEtAl2009() SharmaEtAl2009() Campbell2003() Kanno200,3.3300233e-04
1672,b1m2~b1m4_b2m3_b3m1_b4m1_b5m1_b6m1_b7m1_b8m1_b9m3,Kanno2006Shallow() CampbellBozorgnia2008() AtkinsonBoore2006() AtkinsonBoore2006() AtkinsonBoore2006,3.3400234e-04
1673,b1m2~b1m2_b2m1_b3m3_b4m1_b5m3_b6m3_b7m1_b8m3_b9m1,BooreAtkinson2008() AkkarBommer2010() SharmaEtAl2009() AtkinsonBoore2006() Campbell2003() Kanno2006D,3.3300233e-04
1674,b1m2~b1m2_b2m3_b3m3_b4m1_b5m1_b6m2_b7m1_b8m2_b9m2,BooreAtkinson2008() CampbellBozorgnia2008() SharmaEtAl2009() AtkinsonBoore2006() AtkinsonBoore2006(),3.3300233e-04
1675,b1m2~b1m2_b2m2_b3m4_b4m4_b5m2_b6m3_b7m2_b8m3_b9m2,BooreAtkinson2008() BooreAtkinson2008() NathEtAl2012Lower() NathEtAl2012Upper() ToroEtAl2002() Kanno,3.3300233e-04
