YEAR	MONTH	DAY	HH	MM	SS	LAT	LON	DEPTH	DEPTH_ERR	NMAG_TYPE	MAG	MAG_ERR	MAG_MW	MAG_MW_ERR	SOURCE	SHOCK_TYPE
2004	1	31	11	2	15.9	17.371	73.791	1.9	17	ML	2.6	-1	3.2	0.44	ISC	Mainshock
2004	1	31	12	8	49.4	17.326	73.865	15	36	ML	2.1	-1	2.7	0.43	ISC	Mainshock
2004	1	31	15	51	5.26	10.6981	93.4788	85.2	12	mb	4.1	-1	4.3	0.41	ISC	Mainshock
2004	1	31	20	50	2.92	36.3459	70.8334	84.7	27	mb	3.9	-1	4.1	0.41	ISC	Mainshock
2004	2	1	6	11	53.42	16.7158	86.5824	29.2	20	mb	4.1	-1	4.3	0.41	ISC	Mainshock
2004	2	1	7	55	51.49	36.4651	70.4317	217.1	5	mb	3.8	-1	4	0.41	ISC	Mainshock
2004	2	1	19	40	35.1	31.577	77.228	10	-1	ML	2.4	-1	2.7	0.58	ISC	Mainshock
2004	2	1	21	46	50.36	2.0724	99.7573	0	-1	mb	4.2	0.2	4.4	0.34	ISC	Mainshock
2004	2	2	2	2	43.6	28.1823	56.1188	10	-1	mb	4.1	-1	4.3	0.41	ISC	Mainshock
2004	2	2	4	11	40.01	36.5272	70.8883	201.8	6	mb	3.8	-1	4	0.41	ISC	Aftershock
2004	2	2	5	8	43	34.5103	74.2921	10	-1	mb	3.6	-1	3.8	0.4	ISC	Mainshock
2004	2	2	7	54	37.69	36.9851	71.5925	107.2	16	mb	3.6	-1	3.8	0.4	ISC	Mainshock
2004	2	2	10	40	34.2	36.2312	71.0333	122.2	13	mb	3.5	-1	3.7	0.4	ISC	Mainshock
2004	2	2	12	42	3.6	26.359	96.307	108.2	5.42	mb	4.2	-1	4.4	0.41	ISC	Mainshock
2004	2	2	23	58	4.09	24.0482	93.7825	67.1	19	mb	3.3	-1	3.5	0.4	ISC	Mainshock
2004	2	3	1	56	17.07	36.7378	70.9741	172.1	16	mb	3.5	-1	3.7	0.4	ISC	Aftershock
2004	2	3	3	47	36.32	36.2297	70.6211	152.9	18	mb	3.4	-1	3.6	0.4	ISC	Mainshock
2004	2	3	6	59	2.41	36.3662	71.4567	107.1	6	mb	4.2	-1	4.4	0.41	ISC	Aftershock
2004	2	3	9	12	36.6	30.051	81.769	10	-1	ML	2.9	-1	3.5	0.44	ISC	Mainshock
2004	2	3	22	36	58.05	37.001	71.0237	232.5	27	mb	3.5	-1	3.7	0.4	ISC	Aftershock
2004	2	4	4	59	32.24	36.1307	70.899	97.3	7	mb	4.2	-1	4.4	0.41	ISC	Mainshock
2004	2	4	13	51	50.2	23.781	70.225	19.9	23	ML	3.1	-1	3.7	0.44	ISC	Mainshock
2004	2	4	14	21	0.41	11.2798	95.3044	33	-1	mb	3.7	-1	3.9	0.4	ISC	Mainshock
2004	2	4	14	34	8.9	39.02	77.76	22	-1	ML	3.5	-1	4.2	0.45	ISC	Mainshock
2004	2	4	16	16	18.2	36.3613	71.2688	101.2	16	mb	3.6	-1	3.8	0.4	ISC	Aftershock
2004	2	4	18	46	59.06	33.984	75.235	44.3	6	MS	3.8	-1	4.5	0.19	ISC	Foreshock
2004	2	4	18	47	1.16	34.019	75.089	40.4	5.35	MS	3.8	-1	4.5	0.22	EHB	Mainshock
2004	2	4	20	7	9.5	23.194	70.404	10	-1	ML	2.7	-1	3.3	0.44	ISC	Mainshock
2004	2	4	20	17	5.88	33.6665	95.2338	10	-1	MS	3.8	-1	4.5	0.19	ISC	Mainshock
2004	2	5	10	23	30.3	35.68	97.19	26	-1	ML	3.2	-1	3.8	0.44	ISC	Mainshock
2004	2	5	18	6	1.75	39.2765	77.7449	10	-1	mb	3.6	-1	3.8	0.4	ISC	Mainshock
2004	2	6	0	44	32.64	27.2129	62.7483	45.4	-1	mb	3.8	-1	4	0.41	ISC	Mainshock
2004	2	6	4	46	9.4	25.05	98.65	7	-1	MS	3.5	-1	4.3	0.19	ISC	Mainshock
2004	2	6	5	53	32.56	36.2067	71.5493	117.4	7	mb	3.6	-1	3.8	0.4	ISC	Mainshock
2004	2	6	6	34	29.28	37.355	79.452	32.2	5.71	MS	4.2	-1	4.8	0.2	ISC	Mainshock
2004	2	6	13	39	17.1	31.518	77.291	1.6	16	ML	2.3	-1	2.6	0.58	ISC	Mainshock
2004	2	7	4	31	33.3	3.99	97.73	64	-1	mb	2.7	-1	2.2	0.63	ISC	Mainshock
2004	2	7	13	4	51.16	36.6427	71.1371	229.7	6	mb	3.6	-1	3.8	0.4	ISC	Aftershock
2004	2	8	6	41	6.32	36.891	71.6091	117.3	8	mb	3.8	-1	4	0.41	ISC	Mainshock
2004	2	8	8	56	8.22	39.1507	73.9747	10	-1	mb	3.9	-1	4.1	0.41	ISC	Mainshock
2004	2	8	9	32	56.06	30.1785	69.6045	30.8	34	mb	3.8	-1	4	0.41	ISC	Mainshock
2004	2	8	15	53	57.1	24.84	99.23	16	-1	ML	3.2	-1	3.8	0.44	ISC	Mainshock
2004	2	8	19	27	47.27	21.0367	94.2708	90.3	11	mb	3.9	-1	4.1	0.41	ISC	Mainshock
2004	2	8	21	1	12.22	36.75	71.3747	106.4	12	mb	3.7	-1	3.9	0.4	ISC	Mainshock
2004	2	8	22	8	37.34	28.3658	56.9937	15	-1	mb	3.4	-1	3.6	0.4	ISC	Mainshock
2004	2	8	22	10	35.9	28.7	96.92	21	-1	ML	3	-1	3.6	0.44	ISC	Mainshock
2004	2	9	4	30	12.71	25.6196	99.9222	10	-1	MS	3.6	-1	4.4	0.19	ISC	Mainshock
2004	2	10	5	39	39.25	32.67	83.272	28.8	0	MW	4.9	0.1	4.9	0.1	GCMT	Mainshock
2004	2	10	12	33	14.8	31.309	72.103	10	-1	ML	3.1	-1	3.7	0.44	ISC	Mainshock
2004	2	10	17	47	30.11	26.4151	62.7297	45.9	-1	MS	3.4	-1	4.2	0.19	ISC	Mainshock
2004	2	11	1	59	16.84	36.4055	71.3309	130.2	19	mb	3.7	-1	3.9	0.4	ISC	Mainshock
2004	2	11	7	44	11.37	33.7323	91.3981	72.4	14	mb	3.5	-1	3.7	0.4	ISC	Mainshock
2004	2	11	20	18	27.8	2.16	98.5	33	-1	mb	3.4	-1	3	0.64	ISC	Mainshock
2004	2	11	21	48	11.83	36.2274	71.1314	108.5	6	mb	3.9	-1	4.1	0.41	ISC	Mainshock
2004	2	12	5	45	56.7	29.821	82.585	39.4	1	ML	3.2	-1	3.8	0.44	ISC	Mainshock
2004	2	12	8	7	22.9	23.792	70.212	15	0	ML	2.6	-1	3.2	0.44	ISC	Mainshock
2004	2	12	9	41	25.43	39.137	73.9725	33	-1	mb	3.6	-1	3.8	0.4	ISC	Mainshock
2004	2	12	15	56	24.55	4.2282	93.8266	10	-1	mb	4.3	-1	4.5	0.41	ISC	Mainshock
2004	2	12	22	53	58.6	34.201	76.557	10	-1	ML	3.1	-1	3.4	0.6	ISC	Mainshock
2004	2	13	0	41	40.85	13.581	57.035	19.8	3.79	MW	5.4	0.1	5.4	0.1	GCMT	Mainshock
2004	2	13	1	18	29.98	36.7991	70.4912	217.8	26	mb	3.5	-1	3.7	0.4	ISC	Mainshock
2004	2	13	5	47	42.54	36.3219	69.2664	123.5	23	mb	4	-1	4.2	0.41	ISC	Mainshock
2004	2	13	8	47	46.92	28.0674	55.8471	10	-1	mb	3.7	-1	3.9	0.4	ISC	Mainshock
2004	2	13	11	5	13.36	30.1937	69.7821	33	-1	mb	3.7	-1	3.9	0.4	ISC	Mainshock
2004	2	13	14	2	18.74	29.9719	57.548	33	-1	MS	3.2	-1	4.1	0.19	ISC	Mainshock
2004	2	13	15	38	18.2	23.237	70.233	5	-1	ML	3.4	-1	4	0.45	ISC	Mainshock
2004	2	13	17	30	10.1	33.091	73.801	177.6	33	ML	3.1	-1	3.4	0.6	ISC	Mainshock
2004	2	14	7	30	57.92	29.5698	80.8631	31.3	9	MS	3.2	-1	4.1	0.19	ISC	Mainshock
2004	2	14	10	30	22.56	34.777	73.174	12	0	MW	5.4	0.1	5.4	0.1	GCMT	Mainshock
2004	2	14	11	15	15.93	34.8122	73.467	19	-1	MW	5.3	0.1	5.3	0.1	GCMT	Aftershock
2004	2	14	11	56	58.95	34.795	73.178	19	0	MS	5	-1	5.4	0.2	ISC	Mainshock
2004	2	14	18	49	2.64	37.1479	71.9736	148.2	7	mb	4	-1	4.2	0.41	ISC	Mainshock
2004	2	15	2	19	18.6	24.3	99.01	15	-1	MS	3.1	-1	4	0.19	ISC	Mainshock
2004	2	15	3	44	48.86	34.751	73.16	44.9	6.31	MS	3.5	-1	4.3	0.19	ISC	Aftershock
2004	2	15	5	42	11.57	35.0026	73.1455	10	-1	mb	3.5	-1	3.7	0.4	ISC	Aftershock
2004	2	15	7	21	6.93	38.8069	77.9336	18.7	35	mb	3.5	-1	3.7	0.4	ISC	Mainshock
2004	2	15	7	57	55.35	37.0867	71.9654	123.7	6	mb	4.2	-1	4.4	0.41	ISC	Mainshock
2004	2	15	23	23	17.36	36.739	78.406	44.1	3.13	MW	4.8	0.1	4.8	0.1	GCMT	Mainshock
2004	2	16	8	59	41.68	34.7513	73.4381	42.6	8	MS	3.8	-1	4.5	0.19	ISC	Aftershock
2004	2	16	9	18	7.04	38.4361	70.2655	3	20	mb	3.8	-1	4	0.41	ISC	Mainshock
2004	2	16	19	11	51.32	34.9337	73.2104	10	-1	mb	3.7	-1	3.9	0.4	ISC	Aftershock
2004	2	16	23	59	33.03	30.4425	70.1229	10	-1	mb	3.4	-1	3.6	0.4	ISC	Mainshock
2004	2	17	2	4	49	27.0416	89.5402	46.3	13	mb	3.9	-1	4.1	0.41	ISC	Mainshock
2004	2	17	12	58	46.1	30.305	80.3	10	-1	ML	2.9	-1	3.5	0.44	ISC	Mainshock
2004	2	17	13	9	46	31.101	80.558	7.5	12	ML	2.9	-1	3.5	0.44	ISC	Mainshock
2004	2	17	16	3	36.4	30.144	80.512	12.6	13	ML	2.5	-1	2.8	0.58	ISC	Mainshock
2004	2	18	0	0	16.38	26.9747	59.0975	58.5	-1	mb	4	-1	4.2	0.41	ISC	Mainshock
2004	2	18	1	23	42.07	27.441	87.895	9	8.85	mb	4.2	-1	4.4	0.41	ISC	Mainshock
2004	2	18	5	41	40.37	37.7888	72.2134	237.3	18	mb	3.3	-1	3.5	0.4	ISC	Mainshock
2004	2	18	8	37	55.22	30.4842	80.8932	10	-1	MS	3.7	-1	4.5	0.19	ISC	Mainshock
2004	2	18	8	58	28.1	30.056	80.409	10	-1	ML	2.3	-1	2.6	0.58	ISC	Mainshock
2004	2	18	12	51	13.86	36.604	67.5749	16.1	15	mb	4.1	-1	4.3	0.41	ISC	Mainshock
2004	2	18	15	55	15.32	37.3839	71.904	100	15	mb	3.6	-1	3.8	0.4	ISC	Mainshock
2004	2	18	16	30	23.15	37.4609	96.6883	25.2	13	MS	3.5	-1	4.3	0.19	ISC	Mainshock
2004	2	18	16	44	52.9	37.54	96.73	19	-1	ML	3.1	-1	3.7	0.44	ISC	Aftershock
2004	2	18	17	36	2.32	28.2869	55.8613	10	-1	mb	4	-1	4.2	0.41	ISC	Mainshock
2004	2	18	20	14	51.8	29.851	81.001	31.3	22	ML	3.5	-1	4.2	0.45	ISC	Mainshock
2004	2	18	22	49	58.38	36.5344	71.1074	227.6	5	mb	3.5	-1	3.7	0.4	ISC	Mainshock
2004	2	19	4	58	15.37	22.8167	94.2685	149.9	14	mb	4.2	-1	4.4	0.41	ISC	Mainshock
2004	2	19	8	44	2.87	34.9354	80.9158	13.7	22	mb	3.4	-1	3.6	0.4	ISC	Mainshock
2004	2	19	9	11	40.46	25.399	96.62	24.6	13.46	MS	4.2	-1	4.8	0.2	ISC	Mainshock
2004	2	19	9	31	23.66	25.0416	96.0932	80.2	14	mb	4.1	-1	4.3	0.41	ISC	Mainshock
2004	2	19	13	58	1.25	24.1274	94.1238	96.9	27	mb	3.4	-1	3.6	0.4	ISC	Mainshock
2004	2	19	15	53	43.5	30.172	80.909	10	-1	ML	3.7	-1	4.4	0.45	ISC	Mainshock
2004	2	19	16	38	35.8	28.701	76.614	10	-1	ML	2.6	-1	3.2	0.44	ISC	Mainshock
2004	2	20	13	8	54.2	37.54	96.73	13	-1	ML	2.7	-1	3.3	0.44	ISC	Mainshock
2004	2	20	18	35	40.71	28.1349	87.3828	80.7	15	mb	3.7	-1	3.9	0.4	ISC	Mainshock
2004	2	20	22	0	27.84	36.452	70.755	200.3	3.9	mb	4.5	-1	4.7	0.41	ISC	Mainshock
2004	2	20	22	46	33.12	34.6321	80.0834	47	-1	mb	3.6	-1	3.8	0.4	ISC	Mainshock
2004	2	21	12	6	42.7	39.86	94.97	20	-1	ML	3.5	-1	4.2	0.45	ISC	Mainshock
2004	2	22	8	3	58.87	34.7585	73.3902	47.2	4	MS	4	-1	4.7	0.19	ISC	Aftershock
2004	2	22	8	4	0.76	34.764	73.222	41.5	4.92	MS	4	-1	4.7	0.22	EHB	Aftershock
2004	2	22	8	23	0.85	32.5558	76.2223	15	8	mb	3.8	-1	4	0.41	ISC	Mainshock
2004	2	22	10	25	10.7	29.042	76.64	10	-1	ML	2.3	-1	2.9	0.43	ISC	Mainshock
2004	2	22	15	37	58.78	29.2664	81.1442	10.4	7	mb	3.4	-1	3.6	0.4	ISC	Mainshock
2004	2	22	16	42	41.14	35.925	70.572	90.8	4.33	mb	4.4	-1	4.6	0.41	ISC	Mainshock
2004	2	22	17	12	26.24	36.9662	73.1501	10	-1	MS	3.5	-1	4.3	0.19	ISC	Mainshock
2004	2	22	17	30	6.7	37.51	96.75	15	-1	ML	2.5	-1	3.1	0.43	ISC	Mainshock
2004	2	22	19	45	48.1	39.8	96.06	14	-1	ML	3.4	-1	4	0.45	ISC	Mainshock
2004	2	22	20	15	59.5	38.9623	75.3792	34.7	-1	MS	3.9	-1	4.6	0.19	ISC	Foreshock
2004	2	22	20	16	1.55	39.044	75.323	33.5	4.17	MS	3.9	-1	4.6	0.22	EHB	Mainshock
2004	2	22	20	32	28.4	17.425	73.881	19.4	40	ML	2.2	-1	2.8	0.43	ISC	Mainshock
2004	2	22	21	8	33.43	36.497	70.136	214	2.43	mb	4.5	-1	4.7	0.41	ISC	Mainshock
2004	2	23	7	18	37.42	7.226	93.737	60.3	2.41	MW	4.8	0.1	4.8	0.1	GCMT	Mainshock
2004	2	23	11	17	54.1	32.845	79.045	10	-1	ML	2.9	-1	3.2	0.59	ISC	Mainshock
2004	2	23	13	26	11.08	33.0629	78.6573	6.5	16	mb	3.5	-1	3.7	0.4	ISC	Foreshock
2004	2	23	13	34	3.67	32.9969	78.6742	17.6	15	mb	3.7	-1	3.9	0.4	ISC	Mainshock
2004	2	23	14	0	52.8	33.277	78.891	35.7	24	ML	2.8	-1	3.1	0.59	ISC	Mainshock
2004	2	23	14	38	55.57	36.7168	68.7684	68.9	1	mpv	3.2	-1	2.8	0.41	ISC	Mainshock
2004	2	23	15	38	42.59	37.431	71.878	119.2	0	MW	5.1	0.1	5.1	0.1	GCMT	Mainshock
2004	2	23	16	55	43.22	36.5591	71.0826	210	9	mb	3.5	-1	3.7	0.4	ISC	Mainshock
2004	2	24	13	13	18.93	36.1807	69.4238	131.1	12	mb	3.4	-1	3.6	0.4	ISC	Mainshock
2004	2	24	18	46	32.39	37.1827	71.8933	170.3	10	mb	3.8	-1	4	0.41	ISC	Aftershock
2004	2	24	20	21	52.16	37.462	96.637	23	0	MW	5	0.1	5	0.1	GCMT	Mainshock
2004	2	24	20	30	52.5	37.52	96.72	17	-1	ML	2.9	-1	3.5	0.44	ISC	Aftershock
2004	2	24	20	46	7.9	37.51	96.84	17	-1	ML	2.4	-1	3	0.43	ISC	Aftershock
2004	2	25	4	16	32.14	36.5879	59.1629	15	15	MS	3.7	-1	4.5	0.19	ISC	Mainshock
2004	2	25	6	7	34.4	37.53	96.72	18	-1	ML	2.7	-1	3.3	0.44	ISC	Aftershock
2004	2	25	6	16	37.3	37.48	96.64	18	-1	ML	3.5	-1	4.2	0.45	ISC	Aftershock
2004	2	25	15	58	49.09	34.0838	81.0851	36.8	38	mb	3.9	-1	4.1	0.41	ISC	Mainshock
2004	2	25	16	7	57.36	37.3808	96.7348	57	14	mb	3.7	-1	3.9	0.4	ISC	Aftershock
2004	2	25	21	11	37.2	39.49	77.02	15	-1	ML	3.5	-1	4.2	0.45	ISC	Mainshock
2004	2	26	12	14	52.7	23.422	70.624	3.4	16	ML	3	-1	3.6	0.44	ISC	Mainshock
2004	2	27	9	48	32.24	37.5373	71.0557	249.5	1	mpv	3.7	-1	3	0.48	ISC	Mainshock
2004	2	27	12	47	46.62	2.621	96.052	56.4	13	MS	4.2	-1	4.8	0.2	ISC	Aftershock
2004	2	27	12	53	16.37	28.142	87.655	82.6	3.39	mb	4.6	-1	4.8	0.41	ISC	Mainshock
2004	2	27	16	19	36.68	17.2015	94.8675	33	-1	mb	3.3	-1	3.5	0.4	ISC	Mainshock
2004	2	27	20	32	57.16	36.495	70.488	200.9	3.41	mb	4.1	-1	4.3	0.41	ISC	Mainshock
2004	2	28	3	16	5.64	29.9206	92.0517	10	-1	mb	3.6	-1	3.8	0.4	ISC	Mainshock
2004	2	28	4	16	46.1	37.55	96.65	21	-1	ML	2.9	-1	3.5	0.44	ISC	Aftershock
2004	2	28	15	2	11.7	36.99	97.15	8	-1	ML	3.2	-1	3.8	0.44	ISC	Mainshock
2004	2	28	21	17	51.2	37	97.16	15	-1	ML	2.6	-1	3.2	0.44	ISC	Aftershock
2004	2	29	0	30	38.7	37.15	97.03	15	-1	ML	2.7	-1	3.3	0.44	ISC	Mainshock
2004	2	29	3	20	9.14	37.536	72.3341	186.3	13	mb	3.4	-1	3.6	0.4	ISC	Mainshock
2004	2	29	4	29	45.6	37.16	97.1	15	-1	ML	2.9	-1	3.5	0.44	ISC	Foreshock
2004	2	29	11	51	7.5	37.08	97.14	15	-1	ML	3.3	-1	3.9	0.45	ISC	Mainshock
2004	2	29	20	3	8	37.8588	72.3891	98.7	14	mb	3.4	-1	3.6	0.4	ISC	Mainshock
2004	3	1	4	58	48.77	12.2544	93.3458	44.5	13	mb	4.2	-1	4.4	0.41	ISC	Mainshock
2004	3	1	6	38	57.1	21.687	75.799	10	-1	ML	3	-1	3.6	0.44	ISC	Mainshock
2004	3	1	6	54	25.8	30.075	79.488	10	-1	ML	3.2	-1	3.8	0.44	ISC	Mainshock
2004	3	1	9	6	1.86	27.9467	62.0571	33	-1	mb	3.5	-1	3.7	0.4	ISC	Mainshock
2004	3	1	12	9	18.98	23.804	95.0302	33	-1	mb	4	-1	4.2	0.41	ISC	Mainshock
2004	3	1	14	7	45.17	37.2323	73.0071	37.2	88	mpv	3.1	-1	2.7	0.41	ISC	Mainshock
2004	3	1	17	41	12.7	30.309	80.402	9.7	6.23	MS	3.9	-1	4.6	0.19	ISC	Mainshock
2004	3	1	17	58	57.24	30.591	80.671	23.9	0	mb	3.9	-1	4.1	0.41	ISC	Mainshock
2004	3	1	18	11	29.7	30.135	80.318	10	-1	ML	2.9	-1	3.5	0.44	ISC	Aftershock
2004	3	1	18	13	25.3	30.785	80.778	40.4	62	ML	3.3	-1	3.9	0.45	ISC	Mainshock
2004	3	1	18	19	6.5	36.067	71.116	91.8	4.8	mb	4.1	-1	4.3	0.41	ISC	Mainshock
2004	3	1	20	31	18.8	30.771	80.162	5.5	13	ML	2.9	-1	3.5	0.44	ISC	Mainshock
2004	3	2	7	13	41.64	37.581	96.626	15	0	MS	3.8	-1	4.5	0.19	ISC	Aftershock
2004	3	2	7	17	21.44	37.6863	96.6678	10	-1	mb	4	-1	4.2	0.41	ISC	Aftershock
2004	3	2	10	0	10.4	30.142	80.316	10	-1	ML	3.2	-1	3.8	0.44	ISC	Aftershock
2004	3	2	10	1	12.1	30.25	80.237	10	-1	ML	3.2	-1	3.8	0.44	ISC	Aftershock
2004	3	2	10	37	47.7	30.179	80.774	10	-1	ML	3.1	-1	3.4	0.6	ISC	Mainshock
2004	3	2	10	52	25.59	36.68	73.3442	19	-1	MS	3.9	-1	4.6	0.19	ISC	Mainshock
2004	3	2	11	41	2.8	30.377	80.014	15	21	ML	3.5	-1	4.2	0.45	ISC	Mainshock
2004	3	2	12	30	20.91	37.538	96.635	11.8	2.01	MW	4.9	0.1	4.9	0.1	GCMT	Aftershock
2004	3	2	12	37	36.9	37.478	96.546	15	0	mb	4.3	-1	4.5	0.41	ISC	Aftershock
2004	3	2	14	13	46.2	37.38	96.87	6	-1	ML	2.4	-1	3	0.43	ISC	Aftershock
2004	3	2	15	34	23.86	36.5248	70.924	219.7	10	mb	3.5	-1	3.7	0.4	ISC	Mainshock
2004	3	2	16	2	35.31	31.5723	91.0504	34.5	15	mb	3.6	-1	3.8	0.4	ISC	Mainshock
2004	3	2	17	13	37.49	35.4501	89.4613	33	-1	MS	3.9	-1	4.6	0.19	ISC	Mainshock
2004	3	3	0	36	36.9	29.762	80.181	33	-1	ML	3.1	-1	3.7	0.44	ISC	Mainshock
2004	3	3	15	23	55.93	31.7176	67.5402	33	-1	mb	3.6	-1	3.8	0.4	ISC	Mainshock
2004	3	3	15	32	39.07	38.738	70.5777	33	-1	mb	3.7	-1	3.9	0.4	ISC	Mainshock
2004	3	3	17	31	40.1	36.97	97.08	6	-1	ML	2.9	-1	3.5	0.44	ISC	Mainshock
2004	3	4	6	15	59.01	39.3364	77.9201	34.8	7	mb	4.1	-1	4.3	0.41	ISC	Mainshock
2004	3	4	6	16	1.96	39.352	77.708	37.9	7.02	MW	4.1	-1	4.3	0.34	EHB	Mainshock
2004	3	4	8	15	21.97	34.122	100.989	15	0	MS	4	-1	4.7	0.22	EHB	Mainshock
2004	3	4	9	38	51.2	39.62	77.6	10	-1	ML	3.4	-1	4	0.45	ISC	Mainshock
2004	3	4	16	43	47.1	20.167	75.449	20	19	ML	2.6	-1	3.2	0.44	ISC	Mainshock
2004	3	4	20	27	57.1	33.054	75.447	33	-1	ML	2.5	-1	2.8	0.58	ISC	Mainshock
2004	3	4	21	54	40.6	30.109	80.606	5	-1	ML	2.1	-1	2.4	0.57	ISC	Mainshock
2004	3	5	1	56	1.6	30.16	80.766	13.4	11	ML	3.6	-1	4.3	0.45	ISC	Mainshock
2004	3	5	2	33	46.55	12.5	92.5661	41.4	10	mb	4	-1	4.2	0.41	ISC	Mainshock
2004	3	5	10	58	47.4	30.991	80.13	36.6	63	ML	3	-1	3.6	0.44	ISC	Mainshock
2004	3	5	14	53	9.5	27.0734	67.9604	48.2	26	mb	3.5	-1	3.7	0.4	ISC	Mainshock
2004	3	5	21	9	23.24	38.695	69.7553	64.9	14	mb	3.5	-1	3.7	0.4	ISC	Mainshock
2004	3	5	21	53	13.17	35.8949	94.973	16	-1	mb	3.8	-1	4	0.41	ISC	Mainshock
2004	3	5	23	45	5.28	39.6802	78.3865	19.1	19	mb	3.9	-1	4.1	0.41	ISC	Mainshock
2004	3	6	4	45	15.22	36.4331	68.3422	35.9	21	mb	3.4	-1	3.6	0.4	ISC	Mainshock
2004	3	6	10	21	31.89	12.969	93.103	36.4	1.86	MW	5.4	0.1	5.4	0.1	GCMT	Mainshock
2004	3	6	11	54	39.78	33.25	91.899	12	0	MW	5	0.1	5	0.1	GCMT	Mainshock
2004	3	6	16	51	50.36	38.0069	73.9143	158.8	13	mb	3.4	-1	3.6	0.4	ISC	Mainshock
2004	3	6	16	54	12.1	32.621	75.96	10	-1	mb	2.2	-1	2.4	0.4	ISC	Mainshock
2004	3	6	18	7	23.5	37.49	96.75	24	-1	ML	2.8	-1	3.4	0.44	ISC	Foreshock
2004	3	7	0	27	38.6	37.51	96.65	22	-1	MS	3.6	-1	4.4	0.19	ISC	Mainshock
2004	3	7	6	59	3.48	37.148	71.973	136.6	5.76	mb	3.7	-1	3.9	0.4	ISC	Mainshock
2004	3	7	8	3	10.3	30.345	82.194	10	-1	ML	2.8	-1	3.4	0.44	ISC	Mainshock
2004	3	7	9	48	46.36	33.3277	92.1247	10	-1	mb	3.4	-1	3.6	0.4	ISC	Aftershock
2004	3	7	13	29	44.96	31.601	91.199	7.4	1.82	MW	5.6	0.1	5.6	0.1	GCMT	Mainshock
2004	3	7	18	40	9.44	7.2074	94.1342	15	-1	MS	3.5	-1	4.3	0.19	ISC	Mainshock
2004	3	8	7	5	1.71	36.4033	68.9313	47.4	14	mb	3.6	-1	3.8	0.4	ISC	Mainshock
2004	3	8	17	28	59.02	38.0157	73.0383	124.4	15	mb	3.4	-1	3.6	0.4	ISC	Mainshock
2004	3	9	2	52	7.73	37.5411	72.244	37.6	20	mb	3.5	-1	3.7	0.4	ISC	Mainshock
2004	3	9	9	20	52.41	37.0168	71.5179	110.6	27	mb	3.4	-1	3.6	0.4	ISC	Mainshock
2004	3	9	12	12	51.69	38.4488	72.8398	93.4	12	mb	3.5	-1	3.7	0.4	ISC	Mainshock
2004	3	9	15	3	24.3	37.02	97.18	15	-1	ML	2.9	-1	3.5	0.44	ISC	Mainshock
2004	3	9	21	59	41.7	37.53	96.74	11	-1	MS	3.1	-1	4	0.19	ISC	Mainshock
2004	3	10	0	0	42	31.821	78.253	24.4	8	ML	2.5	-1	2.8	0.58	ISC	Mainshock
2004	3	10	2	36	36.32	36.7786	71.268	91.4	8	mb	3.9	-1	4.1	0.41	ISC	Mainshock
2004	3	10	7	12	0.5	37.06	97.13	17	-1	ML	3	-1	3.6	0.44	ISC	Mainshock
2004	3	10	9	47	11.05	36.543	70.96	161.9	2.74	mb	4.5	-1	4.7	0.41	ISC	Mainshock
2004	3	10	14	3	46.3	29.933	80.856	10	-1	ML	2.2	-1	2.5	0.57	ISC	Mainshock
2004	3	10	15	54	23.28	34.466	69.6335	40.3	8	MS	3.5	-1	4.3	0.19	ISC	Mainshock
2004	3	10	16	18	55.78	35.3946	70.9715	213	-1	mb	3.3	-1	3.5	0.4	ISC	Mainshock
2004	3	10	17	3	33.52	2.2731	99.4188	109.3	11	mb	3.7	-1	3.9	0.4	ISC	Mainshock
2004	3	10	20	11	15.97	36.4599	71.2517	165.5	6	mb	3.8	-1	4	0.41	ISC	Aftershock
2004	3	10	21	23	56.59	25.0932	65.8839	10	-1	MS	3.4	-1	4.2	0.19	ISC	Mainshock
2004	3	11	6	57	38.95	36.5991	76.7807	15	-1	mb	3.9	-1	4.1	0.41	ISC	Mainshock
2004	3	11	9	30	21	23.434	70.078	5	-1	ML	3.2	-1	3.8	0.44	ISC	Mainshock
2004	3	11	10	29	41.5	18.166	76.132	25.1	10	ML	2.5	-1	3.1	0.43	ISC	Mainshock
2004	3	11	14	39	42.18	30.4025	82.7844	65.9	10	mb	3.8	-1	4	0.41	ISC	Mainshock
2004	3	11	23	57	24.63	23.3249	93.6982	131.5	-1	mb	3.5	-1	3.7	0.4	ISC	Mainshock
2004	3	12	0	48	28.57	26.5474	62.2443	0	-1	MS	3.1	-1	4	0.19	ISC	Mainshock
2004	3	12	19	20	10.23	36.572	70.8554	211.7	17	mb	3.2	-1	3.4	0.4	ISC	Aftershock
2004	3	12	19	56	11.9	39.81	77.07	8	-1	ML	3.1	-1	3.7	0.44	ISC	Mainshock
2004	3	12	20	35	6.43	38.1272	73.7712	100	-1	mb	4	-1	4.2	0.41	ISC	Mainshock
2004	3	12	22	45	18.8	36.377	70.761	218	0	MW	5.6	0.1	5.6	0.1	GCMT	Mainshock
2004	3	13	0	57	26.78	37.0468	70.4798	221.7	35	mb	3.4	-1	3.6	0.4	ISC	Aftershock
2004	3	13	0	59	13.3	31.43	98.65	15	-1	ML	3.2	-1	3.8	0.44	ISC	Mainshock
2004	3	13	5	19	42.74	36.9812	75.4546	33	-1	mb	3.5	-1	3.7	0.4	ISC	Mainshock
