siteid,lon,lat,prob40,prob30,prob20,prob15,prob10,prob9,prob8,prob7,prob6,prob5,prob4,prob3,prob2,prob1,prob_pt8,prob_pt6,prob_pt5,
4554,85.2,24.8,0.043647,0.065344,0.095313,0.143299,0.182503,0.246473,0.264952,0.286588,0.312414,0.344015,0.383976,0.436887,0.511942,0.631614,0.876986,0.96757,1.092972,1.177535
4555,85.4,24.8,0.049948,0.072505,0.103834,0.154185,0.195373,0.262561,0.281956,0.304655,0.331734,0.364847,0.406687,0.462015,0.540367,0.665036,0.919798,1.013577,1.143184,1.230443
4556,85.6,24.8,0.057563,0.080631,0.112708,0.1642,0.206218,0.274546,0.294222,0.317223,0.344632,0.378099,0.420314,0.47602,0.554703,0.67948,0.933133,1.026123,1.154339,1.240485
4557,85.8,24.8,0.059883,0.082099,0.113098,0.162982,0.203748,0.270119,0.289247,0.311616,0.33828,0.370852,0.411958,0.466234,0.542963,0.664784,0.912995,1.004172,1.130065,1.214761
4558,86,24.8,0.059562,0.080412,0.109608,0.156744,0.195367,0.258423,0.276633,0.297947,0.323379,0.354481,0.393787,0.445777,0.519436,0.636759,0.877094,0.965801,1.088636,1.171506
4559,86.2,24.8,0.061594,0.081559,0.109452,0.154371,0.191107,0.251016,0.26831,0.28855,0.312698,0.34223,0.379549,0.428916,0.49888,0.610379,0.839072,0.923615,1.0408,1.119938
4560,86.4,24.8,0.064173,0.083543,0.110504,0.153752,0.189022,0.24644,0.263002,0.28238,0.305492,0.333752,0.369456,0.416675,0.483591,0.590263,0.80927,0.890321,1.002785,1.078807
4561,86.6,24.8,0.069624,0.08981,0.117831,0.162605,0.198984,0.257978,0.274945,0.294773,0.318388,0.347219,0.383575,0.431557,0.499375,0.607099,0.827051,0.908112,1.020328,1.096016
4562,86.8,24.8,0.071878,0.092451,0.121045,0.166812,0.20406,0.26457,0.281993,0.302362,0.326636,0.356284,0.393693,0.443094,0.51298,0.624128,0.851563,0.935521,1.051839,1.130365
4563,87,24.8,0.076939,0.099024,0.129749,0.178957,0.219008,0.284019,0.302723,0.324579,0.350612,0.382387,0.422446,0.475297,0.549969,0.668528,0.910472,0.999561,1.122814,1.205909
4564,87.2,24.8,0.084111,0.108256,0.141836,0.195547,0.239173,0.309789,0.330062,0.353729,0.381887,0.41621,0.459414,0.516304,0.596493,0.723425,0.981139,1.075627,1.206009,1.293681
4565,87.4,24.8,0.089223,0.114849,0.150504,0.207537,0.253838,0.328721,0.350205,0.37528,0.405101,0.441434,0.487149,0.547318,0.632093,0.76622,1.038218,1.137849,1.275234,1.367565
4566,87.6,24.8,0.096244,0.123639,0.161696,0.222432,0.271619,0.350974,0.373698,0.400196,0.431681,0.469998,0.518148,0.581427,0.670419,0.810847,1.094417,1.19792,1.340356,1.435892
4567,87.8,24.8,0.102029,0.13135,0.171735,0.235683,0.287191,0.369949,0.393587,0.421121,0.453799,0.493521,0.543371,0.608785,0.700618,0.845168,1.13597,1.241774,1.387099,1.484394
4568,88,24.8,0.104955,0.1352,0.176938,0.24316,0.296577,0.382493,0.407048,0.435657,0.469618,0.510913,0.562754,0.630812,0.726404,0.876963,1.179996,1.290262,1.44173,1.543143
4569,88.2,24.8,0.109589,0.140425,0.183146,0.251125,0.306038,0.394404,0.41966,0.449085,0.484015,0.526482,0.579787,0.649754,0.748007,0.902669,1.213541,1.326564,1.481763,1.585645
4570,88.4,24.8,0.112346,0.143443,0.186722,0.25586,0.311857,0.402131,0.427962,0.458068,0.493823,0.537314,0.591935,0.663677,0.764486,0.923258,1.242741,1.35903,1.518821,1.625823
4571,88.6,24.8,0.116899,0.148395,0.192318,0.262591,0.319544,0.41139,0.437675,0.468312,0.504698,0.548961,0.604551,0.677556,0.780111,0.941616,1.266639,1.384964,1.547536,1.656408
4572,88.8,24.8,0.125805,0.158283,0.2035,0.275633,0.333916,0.427632,0.454399,0.485572,0.522559,0.567501,0.623865,0.69776,0.801359,0.96412,1.290524,1.408999,1.571521,1.680214
4573,89,24.8,0.132262,0.165212,0.211089,0.284272,0.343415,0.438536,0.46571,0.49736,0.53491,0.580532,0.637749,0.712766,0.817962,0.983324,1.31522,1.435772,1.60124,1.71197
4574,89.2,24.8,0.145322,0.17975,0.227528,0.303458,0.364631,0.462752,0.490729,0.523281,0.561863,0.608687,0.667342,0.744145,0.85169,1.020447,1.358158,1.480576,1.648439,1.760686
4575,89.4,24.8,0.162985,0.19963,0.250281,0.33043,0.394776,0.497641,0.526892,0.560891,0.601142,0.649934,0.710974,0.79079,0.902378,1.077065,1.42548,1.551505,1.724154,1.839516
4576,89.6,24.8,0.183941,0.223554,0.278142,0.364238,0.433147,0.542931,0.574077,0.610244,0.653021,0.704819,0.769549,0.854085,0.972068,1.156331,1.522742,1.65503,1.836093,1.956974
4577,89.8,24.8,0.214411,0.258884,0.319819,0.415216,0.491015,0.610901,0.644747,0.68397,0.730258,0.786174,0.855852,0.946538,1.072545,1.268225,1.653957,1.792285,1.980867,2.106315
4578,90,24.8,0.235246,0.282809,0.347848,0.449392,0.529838,0.656733,0.692496,0.733915,0.782757,0.841704,0.915079,1.010451,1.142752,1.347788,1.753548,1.902406,2.104753,2.239038
4579,90.2,24.8,0.253059,0.303692,0.372853,0.48059,0.565762,0.701642,0.740014,0.784444,0.836826,0.900031,0.978695,1.080925,1.222725,1.442499,1.874588,2.029208,2.239689,2.379523
4580,90.4,24.8,0.26931,0.322703,0.395509,0.510619,0.601624,0.744906,0.785236,0.83191,0.886911,0.953243,1.035746,1.142883,1.291353,1.521204,1.974864,2.136904,2.357255,2.503502
4581,90.6,24.8,0.281141,0.337913,0.415583,0.536489,0.632016,0.782332,0.82462,0.873549,0.931198,1.000703,1.08713,1.200068,1.356783,1.599314,2.074945,2.244767,2.475615,2.628771
4582,90.8,24.8,0.29445,0.353699,0.434505,0.560085,0.659156,0.814794,0.858534,0.909124,0.968698,1.040993,1.131162,1.248214,1.410392,1.661411,2.153892,2.329848,2.56916,2.728014
4583,91,24.8,0.307302,0.369131,0.453341,0.583971,0.68682,0.848124,0.894004,0.947072,1.009571,1.084901,1.178535,1.300055,1.468365,1.728712,2.239141,2.421413,2.66924,2.833693
4584,91.2,24.8,0.315021,0.378608,0.465128,0.599098,0.704525,0.872562,0.919765,0.974355,1.038628,1.116067,1.212281,1.337087,1.509871,1.776986,2.300382,2.487201,2.741205,2.909765
4585,91.4,24.8,0.254197,0.305692,0.376613,0.488228,0.579118,0.725579,0.767226,0.815642,0.872981,0.942526,1.029584,1.143511,1.30294,1.552958,2.053343,2.234794,2.483521,2.649757
4586,91.6,24.8,0.246916,0.297176,0.367799,0.482126,0.574008,0.720983,0.762819,0.811477,0.869129,0.939085,1.026702,1.141419,1.302043,1.554081,2.058801,2.241837,2.49276,2.660508
4587,91.8,24.8,0.25805,0.310721,0.386732,0.507525,0.604414,0.759045,0.802985,0.854052,0.914505,0.987782,1.079438,1.199251,1.366664,1.628613,2.150829,2.339564,2.59781,2.77013
4588,92,24.8,0.268085,0.325502,0.406462,0.534724,0.637587,0.801701,0.848323,0.902496,0.966613,1.044308,1.141461,1.268411,1.445714,1.722986,2.275212,2.474609,2.747278,2.929122
4589,92.2,24.8,0.282003,0.34429,0.430679,0.567543,0.677302,0.852413,0.902149,0.959935,1.028323,1.111188,1.2148,1.350188,1.539269,1.834914,2.423343,2.635696,2.925917,3.119322
4590,92.4,24.8,0.298319,0.365255,0.458195,0.605581,0.723892,0.912785,0.966466,1.028857,1.10272,1.19226,1.304268,1.450689,1.655271,1.975276,2.612329,2.842159,3.156127,3.365288
4591,92.6,24.8,0.334533,0.410438,0.515554,0.681691,0.814606,1.026117,1.086089,1.155716,1.238042,1.33769,1.462122,1.62445,1.850621,2.203031,2.900024,3.150068,3.490585,3.716738
4592,92.8,24.8,0.369356,0.453499,0.569783,0.753046,0.89926,1.131327,1.196993,1.273153,1.363099,1.471824,1.607376,1.783844,2.029064,2.40958,3.156478,3.422641,3.783624,4.022425
4593,93,24.8,0.403738,0.495732,0.622604,0.821986,0.980622,1.231651,1.30251,1.384606,1.481443,1.598326,1.743798,1.932794,2.194639,2.599146,3.387272,3.666251,4.043063,4.291425
4594,93.2,24.8,0.438172,0.536944,0.67272,0.885239,1.053697,1.31917,1.393897,1.480363,1.58221,1.70495,1.857415,2.054985,2.327821,2.747465,3.558942,3.84431,4.228421,4.480826
4595,93.4,24.8,0.471675,0.576588,0.720284,0.94422,1.120943,1.39828,1.47612,1.566073,1.671872,1.799138,1.956881,2.160762,2.441392,2.871041,3.695253,3.983255,4.369566,4.622641
4596,93.6,24.8,0.502741,0.613424,0.764567,0.999193,1.183666,1.472198,1.552976,1.646216,1.755733,1.887277,2.050028,2.259903,2.547965,2.987129,3.823824,4.114604,4.503511,4.757653
4597,93.8,24.8,0.535133,0.651654,0.810285,1.055594,1.247817,1.547454,1.631128,1.727607,1.840787,1.976519,2.144146,2.359847,2.655018,3.103137,3.951427,4.244742,4.636017,4.891149
4598,94,24.8,0.570081,0.692485,0.858592,1.1145,1.314345,1.624727,1.711186,1.810753,1.927396,2.067064,2.239228,2.460227,2.761696,3.217468,4.074518,4.369317,4.761521,5.016695
4599,94.2,24.8,0.600195,0.727174,0.899059,1.163131,1.368779,1.687316,1.775865,1.877751,1.99699,2.139592,2.315099,2.539967,2.846036,3.307353,4.170912,4.466996,4.860347,5.11599
4600,94.4,24.8,0.630266,0.761096,0.93772,1.208226,1.41825,1.742636,1.832621,1.936063,2.05699,2.201418,2.378904,2.605915,2.914224,3.377589,4.241508,4.536937,4.928985,5.183583
4601,94.6,24.8,0.667919,0.804217,0.987658,1.267536,1.484085,1.817362,1.909578,2.015459,2.139072,2.286487,2.467333,2.698159,3.010813,3.478998,4.346732,4.642075,5.032989,5.286233
4602,71,25,0.239918,0.296965,0.375142,0.497272,0.593978,0.746437,0.789387,0.839101,0.897675,0.968285,1.05603,1.169794,1.327012,1.569147,2.03761,2.20225,2.42359,2.568748
4603,71.2,25,0.214578,0.267193,0.339571,0.453229,0.543643,0.686771,0.727206,0.774074,0.829386,0.896184,0.979357,1.087446,1.237262,1.46886,1.920068,2.079519,2.294559,2.435996
4604,71.4,25,0.188326,0.236,0.301812,0.405657,0.488651,0.620595,0.657978,0.701362,0.752635,0.814663,0.892061,0.992902,1.133112,1.35079,1.777881,1.929799,2.135418,2.27113
4605,71.6,25,0.160393,0.202411,0.260604,0.352865,0.426953,0.545274,0.578902,0.617984,0.664242,0.720299,0.790387,0.881944,1.009674,1.208952,1.603256,1.744586,1.936832,2.064319
4606,71.8,25,0.118953,0.151434,0.196789,0.269579,0.328755,0.424432,0.451858,0.483849,0.521874,0.568171,0.626374,0.702909,0.810601,0.980521,1.323212,1.447984,1.619277,1.733796
4607,72,25,0.099701,0.12744,0.166105,0.228175,0.278735,0.360712,0.384265,0.411765,0.444492,0.484393,0.534635,0.600822,0.694174,0.842042,1.142183,1.252154,1.403758,1.505586
4608,72.2,25,0.088435,0.11381,0.149032,0.205338,0.251094,0.325202,0.346485,0.371336,0.400907,0.436959,0.482353,0.542156,0.626508,0.760161,1.031717,1.131307,1.268732,1.361147
4609,72.4,25,0.077912,0.101779,0.134788,0.187383,0.230043,0.299083,0.318908,0.342056,0.369604,0.403193,0.445492,0.501224,0.579848,0.704453,0.957849,1.050829,1.179169,1.265493
4610,72.6,25,0.066563,0.088978,0.119895,0.16904,0.208852,0.27328,0.291789,0.313404,0.339138,0.370532,0.41009,0.462251,0.535898,0.652748,0.890917,0.978482,1.099486,1.180955
4611,72.8,25,0.054615,0.075648,0.104565,0.150416,0.187509,0.247521,0.264765,0.28491,0.308903,0.338186,0.375114,0.423851,0.492748,0.602224,0.825909,0.908345,1.0224,1.099288
4612,73,25,0.047065,0.063312,0.087935,0.129687,0.163403,0.217939,0.23362,0.251947,0.273789,0.300473,0.33416,0.378689,0.441782,0.542376,0.749012,0.825512,0.931672,1.003428
4613,73.2,25,0.044445,0.060257,0.082248,0.117587,0.149516,0.200954,0.215682,0.232868,0.253313,0.278241,0.309645,0.35106,0.409579,0.502582,0.692821,0.763,0.860188,0.925776
4614,73.4,25,0.041931,0.05741,0.078644,0.11233,0.139629,0.185823,0.199609,0.215667,0.234734,0.257937,0.287104,0.325476,0.379539,0.465148,0.63945,0.70357,0.792218,0.851941
4615,73.6,25,0.039392,0.054898,0.075817,0.108476,0.134637,0.176804,0.189873,0.205066,0.223068,0.244926,0.272338,0.308307,0.358836,0.438552,0.599929,0.659044,0.740618,0.795492
4616,73.8,25,0.036292,0.051723,0.072363,0.104285,0.129677,0.171441,0.184123,0.198845,0.216261,0.23737,0.263793,0.298393,0.346885,0.42317,0.576953,0.633079,0.710354,0.762227
4617,74,25,0.035057,0.047777,0.068102,0.099345,0.124073,0.167683,0.180078,0.194452,0.211441,0.232012,0.257734,0.291376,0.33847,0.412457,0.561429,0.615767,0.690538,0.740702
4618,74.2,25,0.03503,0.046599,0.063629,0.094539,0.121451,0.165077,0.177341,0.191548,0.208323,0.228615,0.253958,0.287065,0.333344,0.405941,0.551856,0.605022,0.678151,0.727197
4619,74.4,25,0.03501,0.046584,0.062464,0.089141,0.117109,0.160638,0.172851,0.186988,0.203668,0.223827,0.248984,0.28182,0.327683,0.399579,0.544004,0.59663,0.669032,0.717606
4620,74.6,25,0.034988,0.046569,0.062457,0.089439,0.113774,0.156003,0.168235,0.182389,0.199079,0.219239,0.244385,0.27719,0.322985,0.394725,0.538764,0.591244,0.66345,0.711896
4621,74.8,25,0.034961,0.046551,0.062448,0.091247,0.115845,0.154665,0.165658,0.17843,0.194178,0.214352,0.239495,0.272271,0.317983,0.389521,0.532971,0.585191,0.657019,0.705198
4622,75,25,0.034928,0.046526,0.06243,0.09255,0.117366,0.156497,0.167572,0.180435,0.195665,0.214136,0.237274,0.26759,0.310166,0.381981,0.525552,0.57772,0.649409,0.697463
4623,75.2,25,0.034886,0.046494,0.062407,0.093317,0.118297,0.157659,0.168795,0.181728,0.197035,0.215599,0.238845,0.269294,0.31198,0.379141,0.517546,0.569519,0.640857,0.688623
4624,75.4,25,0.034832,0.04645,0.062372,0.093599,0.118638,0.158082,0.169239,0.182195,0.19753,0.216123,0.239407,0.269903,0.312646,0.379888,0.515451,0.56493,0.633039,0.678744
4625,75.6,25,0.034768,0.0464,0.062336,0.093417,0.118414,0.157798,0.168939,0.181878,0.197191,0.215761,0.239014,0.269474,0.312169,0.379343,0.51479,0.564234,0.6323,0.67798
4626,75.8,25,0.034688,0.046332,0.062281,0.092819,0.117715,0.156957,0.168061,0.180958,0.196225,0.214741,0.237932,0.268317,0.31092,0.377969,0.513238,0.562637,0.630656,0.676314
4627,76,25,0.0346,0.046256,0.062216,0.092087,0.116779,0.155738,0.166768,0.179583,0.194756,0.213164,0.236227,0.266454,0.308853,0.37562,0.510427,0.559689,0.627544,0.673108
4628,76.2,25,0.034494,0.046165,0.06214,0.091504,0.115983,0.154647,0.165603,0.178332,0.19341,0.211709,0.234643,0.264713,0.306915,0.373408,0.507783,0.556921,0.624629,0.670109
4629,76.4,25,0.034372,0.046059,0.06205,0.091525,0.115798,0.154182,0.165064,0.177715,0.192703,0.210899,0.233711,0.263634,0.305646,0.371873,0.505799,0.554795,0.62233,0.667703
4630,76.6,25,0.034233,0.045936,0.062352,0.092985,0.117083,0.155255,0.16609,0.17869,0.193623,0.21176,0.234509,0.264362,0.306295,0.372429,0.506234,0.555199,0.622694,0.668045
4631,76.8,25,0.034074,0.045787,0.06343,0.09429,0.118555,0.156973,0.167874,0.180547,0.195567,0.213803,0.236672,0.266674,0.3088,0.375206,0.509453,0.558548,0.626197,0.671637
4632,77,25,0.033894,0.045619,0.065885,0.097031,0.121521,0.160283,0.17128,0.184062,0.199208,0.217595,0.240647,0.270879,0.313308,0.38015,0.515118,0.564425,0.634761,0.682298
4633,77.2,25,0.033677,0.047573,0.068286,0.099891,0.124743,0.164086,0.175245,0.18822,0.203593,0.222256,0.245651,0.27633,0.319382,0.387184,0.531445,0.583858,0.655803,0.703974
4634,77.4,25,0.03425,0.04986,0.070567,0.102291,0.127329,0.16709,0.178392,0.19154,0.207131,0.226075,0.249846,0.281054,0.327691,0.401591,0.549755,0.603665,0.67778,0.727478
4635,77.6,25,0.034343,0.05017,0.071185,0.103444,0.128951,0.16953,0.181076,0.194518,0.211809,0.233002,0.259483,0.294091,0.342499,0.418496,0.571406,0.627178,0.703957,0.755504
4636,77.8,25,0.035239,0.051378,0.072844,0.105865,0.132027,0.176457,0.189666,0.204982,0.223082,0.244998,0.272405,0.308254,0.358439,0.43729,0.596052,0.653983,0.733752,0.787315
4637,78,25,0.036904,0.052971,0.074453,0.107703,0.134631,0.182377,0.195877,0.211557,0.23012,0.252643,0.280871,0.317895,0.369894,0.451947,0.618258,0.679267,0.763528,0.820256
4638,78.2,25,0.038556,0.055374,0.077839,0.114381,0.146092,0.195991,0.210103,0.226493,0.245894,0.269429,0.298912,0.337557,0.391773,0.477157,0.649602,0.712667,0.799592,0.857982
4639,78.4,25,0.039237,0.056352,0.079268,0.11808,0.150801,0.20249,0.217149,0.234195,0.254399,0.278944,0.309748,0.350201,0.407087,0.496966,0.679403,0.746361,0.838789,0.900962
4640,78.6,25,0.040335,0.058581,0.082894,0.125097,0.159735,0.214359,0.229833,0.247818,0.269124,0.294989,0.327423,0.369972,0.429733,0.524005,0.714874,0.784742,0.881028,0.945705
4641,78.8,25,0.041248,0.059767,0.084504,0.129143,0.165356,0.22256,0.238785,0.257651,0.280014,0.307179,0.341266,0.386028,0.448974,0.548428,0.750148,0.824042,0.925934,0.994421
4642,79,25,0.043505,0.062715,0.088388,0.135207,0.173459,0.233907,0.251056,0.270995,0.29463,0.323339,0.359359,0.406656,0.473156,0.578201,0.790975,0.868827,0.976134,1.048245
4643,79.2,25,0.04542,0.0642,0.089492,0.137396,0.17675,0.239153,0.256897,0.277548,0.302052,0.331851,0.369294,0.418536,0.487906,0.597733,0.820849,0.902706,1.015727,1.09178
4644,79.4,25,0.046634,0.065384,0.090696,0.138785,0.178937,0.242725,0.260887,0.282037,0.307147,0.337709,0.376141,0.426737,0.498102,0.611276,0.841862,0.926678,1.043933,1.12292
4645,79.6,25,0.046976,0.065268,0.090027,0.138794,0.179463,0.244087,0.262493,0.283933,0.309397,0.340397,0.379396,0.43076,0.503243,0.618257,0.852858,0.939213,1.058618,1.139073
4646,79.8,25,0.048352,0.066352,0.090693,0.138908,0.178887,0.242409,0.260499,0.281571,0.306595,0.337059,0.37538,0.425848,0.497061,0.610059,0.840685,0.92561,1.04306,1.122213
4647,80,25,0.049472,0.067086,0.09086,0.139168,0.178119,0.239938,0.257529,0.278012,0.302327,0.331913,0.36911,0.418063,0.487075,0.59643,0.819213,0.901145,1.014359,1.090594
4648,80.2,25,0.049272,0.066342,0.089465,0.136144,0.172924,0.231463,0.248148,0.267591,0.290689,0.318819,0.354221,0.400863,0.466714,0.57126,0.784878,0.863652,0.972683,1.046209
4649,80.4,25,0.051129,0.068376,0.094068,0.139178,0.174731,0.231249,0.247336,0.266068,0.288301,0.315347,0.349338,0.394046,0.457029,0.556732,0.759528,0.834045,0.937008,1.006335
4650,80.6,25,0.051093,0.068395,0.097423,0.141724,0.176641,0.232084,0.247847,0.266187,0.28794,0.314378,0.347565,0.391153,0.452439,0.549203,0.745132,0.816849,0.915723,0.982178
4651,80.8,25,0.050901,0.07195,0.100646,0.144441,0.178919,0.233553,0.249059,0.267086,0.288448,0.314381,0.346891,0.389519,0.449331,0.543508,0.733397,0.802665,0.897974,0.961919
4652,81,25,0.052256,0.073873,0.102441,0.146037,0.18033,0.234605,0.249994,0.267876,0.289053,0.314744,0.346924,0.389077,0.448147,0.540991,0.727725,0.795709,0.88915,0.951776
4653,81.2,25,0.052033,0.073495,0.101863,0.145165,0.179234,0.23317,0.248464,0.266238,0.28729,0.312832,0.34483,0.38675,0.445503,0.53787,0.723704,0.791394,0.884459,0.946851
4654,81.4,25,0.050877,0.072341,0.100689,0.14393,0.17794,0.231772,0.247037,0.264778,0.285791,0.311289,0.343234,0.38509,0.443757,0.535991,0.721549,0.789155,0.882122,0.94446
4655,81.6,25,0.048179,0.069525,0.09772,0.140761,0.174651,0.228371,0.243621,0.261354,0.28237,0.307889,0.339889,0.381859,0.440763,0.533511,0.720559,0.788863,0.88292,0.946064
4656,81.8,25,0.04477,0.065795,0.093588,0.136089,0.169622,0.2229,0.238052,0.255685,0.2766,0.302025,0.333948,0.375884,0.434859,0.527975,0.716622,0.785772,0.881219,0.945424
4657,82,25,0.043413,0.065034,0.093493,0.136815,0.17087,0.224812,0.240123,0.257924,0.279021,0.304639,0.336765,0.378905,0.438049,0.531171,0.718945,0.787508,0.881923,0.94531
4658,82.2,25,0.040297,0.061659,0.089774,0.132597,0.166296,0.219742,0.234928,0.252594,0.273542,0.298997,0.330944,0.372894,0.43185,0.52487,0.713045,0.78191,0.87685,0.940658
4659,82.4,25,0.03705,0.058268,0.086204,0.128796,0.162353,0.21565,0.230807,0.248448,0.269375,0.294817,0.326768,0.368745,0.427787,0.521032,0.709944,0.77913,0.874536,0.938667
4660,82.6,25,0.036145,0.057157,0.084791,0.126844,0.159915,0.212347,0.227241,0.244566,0.265108,0.290066,0.321385,0.362501,0.420272,0.51139,0.695648,0.763033,0.855869,0.918216
4661,82.8,25,0.034015,0.054235,0.080908,0.121649,0.15379,0.204881,0.219419,0.236344,0.256428,0.280852,0.311533,0.351862,0.408614,0.498305,0.68023,0.74693,0.838943,0.900806
4662,83,25,0.033394,0.053187,0.079326,0.119279,0.150805,0.200916,0.215174,0.231769,0.25146,0.275401,0.305468,0.344975,0.400543,0.488283,0.66593,0.73097,0.820628,0.88086
4663,83.2,25,0.033097,0.052014,0.07709,0.11556,0.145999,0.194483,0.208296,0.224382,0.243479,0.266713,0.295914,0.334316,0.388393,0.473915,0.647469,0.711117,0.798959,0.858037
4664,83.4,25,0.032689,0.051084,0.075562,0.113233,0.14311,0.190795,0.204396,0.220242,0.239064,0.261975,0.290785,0.328696,0.382117,0.466673,0.638404,0.701406,0.788363,0.84686
4665,83.6,25,0.034302,0.052463,0.07664,0.113861,0.143367,0.190415,0.203822,0.219438,0.237975,0.260528,0.288869,0.326136,0.3786,0.461541,0.629689,0.691276,0.776195,0.833269
4666,83.8,25,0.036124,0.054273,0.078438,0.115609,0.145033,0.191871,0.205201,0.220718,0.239127,0.261506,0.289604,0.326511,0.378403,0.460298,0.625864,0.686362,0.769666,0.825587
4667,84,25,0.037516,0.055528,0.079539,0.116502,0.145778,0.192381,0.205643,0.22108,0.239393,0.261656,0.289603,0.326313,0.377921,0.459367,0.624039,0.684225,0.767119,0.822779
4668,84.2,25,0.038205,0.056322,0.080559,0.118016,0.147773,0.19526,0.208795,0.224559,0.243271,0.266034,0.294633,0.332225,0.385125,0.468691,0.637834,0.699703,0.784955,0.842226
4669,84.4,25,0.038357,0.055705,0.079939,0.117759,0.148054,0.196747,0.210691,0.226962,0.246318,0.269918,0.299646,0.338843,0.394202,0.482074,0.661266,0.72721,0.818401,0.87985
4670,84.6,25,0.039932,0.056694,0.081611,0.120806,0.152407,0.203486,0.218165,0.235321,0.255761,0.280725,0.312233,0.353866,0.412815,0.506686,0.699067,0.770126,0.868551,0.934968
4671,84.8,25,0.040739,0.05746,0.082785,0.123069,0.155847,0.209238,0.224659,0.242715,0.264277,0.290675,0.324082,0.368364,0.431306,0.532048,0.74004,0.81727,0.924583,0.997225
4672,85,25,0.04184,0.060972,0.087451,0.129918,0.164675,0.221538,0.238003,0.257302,0.280371,0.308645,0.344466,0.392006,0.459672,0.568142,0.792459,0.875872,0.991892,1.070477
4673,85.2,25,0.047819,0.068456,0.097126,0.143213,0.180946,0.242616,0.26045,0.281338,0.306282,0.336818,0.375448,0.426621,0.499281,0.615322,0.85389,0.942197,1.064659,1.147388
4674,85.4,25,0.054561,0.076218,0.106401,0.154975,0.194711,0.259522,0.278231,0.300125,0.326244,0.358179,0.398523,0.451874,0.527441,0.647744,0.893922,0.98469,1.110296,1.194983
