ordinal,branch_path,weight
10853,b1m1~b1m4_b2m1_b3m4_b4m2_b5m4_b6m3_b7m2_b9m3_b8m1,3.3333334e-05
10854,b1m1~b1m2_b2m1_b3m3_b4m2_b5m4_b6m1_b7m2_b9m4_b8m2,3.3333334e-05
10855,b1m1~b1m3_b2m2_b3m1_b4m3_b5m1_b6m3_b7m1_b9m2_b8m3,3.3333334e-05
10856,b1m1~b1m3_b2m5_b3m1_b4m3_b5m4_b6m1_b7m3_b9m1_b8m2,3.3333334e-05
10857,b1m1~b1m1_b2m3_b3m3_b4m4_b5m1_b6m1_b7m1_b9m4_b8m2,3.3333334e-05
10858,b1m1~b1m4_b2m2_b3m2_b4m1_b5m3_b6m1_b7m1_b9m1_b8m2,3.3333334e-05
10859,b1m1~b1m3_b2m3_b3m1_b4m2_b5m4_b6m3_b7m2_b9m4_b8m2,3.3333334e-05
10860,b1m1~b1m4_b2m4_b3m4_b4m4_b5m4_b6m2_b7m1_b9m4_b8m3,3.3333334e-05
10861,b1m1~b1m2_b2m2_b3m4_b4m1_b5m3_b6m2_b7m4_b9m1_b8m3,3.3333334e-05
10862,b1m1~b1m1_b2m3_b3m1_b4m3_b5m3_b6m2_b7m2_b9m1_b8m2,3.3333334e-05
10863,b1m1~b1m3_b2m1_b3m1_b4m3_b5m1_b6m1_b7m4_b9m4_b8m2,3.3333334e-05
10864,b1m1~b1m1_b2m2_b3m3_b4m4_b5m2_b6m3_b7m3_b9m1_b8m1,3.3333334e-05
10865,b1m1~b1m4_b2m5_b3m2_b4m3_b5m1_b6m3_b7m4_b9m4_b8m3,3.3333334e-05
10866,b1m1~b1m1_b2m1_b3m4_b4m1_b5m2_b6m2_b7m3_b9m1_b8m4,3.3333334e-05
10867,b1m1~b1m4_b2m1_b3m1_b4m2_b5m1_b6m2_b7m2_b9m4_b8m2,3.3333334e-05
10868,b1m1~b1m3_b2m1_b3m3_b4m1_b5m1_b6m1_b7m2_b9m3_b8m2,3.3333334e-05
10869,b1m1~b1m2_b2m3_b3m2_b4m2_b5m4_b6m3_b7m3_b9m1_b8m1,3.3333334e-05
10870,b1m1~b1m1_b2m2_b3m2_b4m2_b5m1_b6m1_b7m4_b9m2_b8m2,3.3333334e-05
10871,b1m1~b1m3_b2m3_b3m2_b4m4_b5m1_b6m2_b7m1_b9m2_b8m4,3.3333334e-05
10872,b1m1~b1m3_b2m2_b3m3_b4m4_b5m2_b6m1_b7m1_b9m4_b8m4,3.3333334e-05
10873,b1m1~b1m2_b2m1_b3m3_b4m2_b5m4_b6m2_b7m3_b9m2_b8m2,3.3333334e-05
10874,b1m1~b1m4_b2m4_b3m1_b4m4_b5m2_b6m1_b7m2_b9m1_b8m1,3.3333334e-05
10875,b1m1~b1m2_b2m2_b3m1_b4m2_b5m2_b6m1_b7m4_b9m1_b8m2,3.3333334e-05
10876,b1m1~b1m2_b2m4_b3m4_b4m4_b5m4_b6m2_b7m4_b9m4_b8m1,3.3333334e-05
10877,b1m1~b1m3_b2m1_b3m4_b4m3_b5m1_b6m1_b7m1_b9m1_b8m4,3.3333334e-05
10878,b1m1~b1m1_b2m3_b3m1_b4m1_b5m1_b6m1_b7m4_b9m3_b8m1,3.3333334e-05
10879,b1m1~b1m4_b2m4_b3m3_b4m3_b5m2_b6m1_b7m3_b9m1_b8m1,3.3333334e-05
10880,b1m1~b1m2_b2m3_b3m2_b4m4_b5m4_b6m2_b7m1_b9m4_b8m2,3.3333334e-05
10881,b1m1~b1m1_b2m2_b3m3_b4m2_b5m4_b6m2_b7m1_b9m4_b8m1,3.3333334e-05
10882,b1m1~b1m2_b2m3_b3m3_b4m4_b5m4_b6m3_b7m1_b9m4_b8m1,3.3333334e-05
10883,b1m1~b1m3_b2m3_b3m1_b4m1_b5m1_b6m1_b7m4_b9m1_b8m2,3.3333334e-05
10884,b1m1~b1m3_b2m1_b3m2_b4m1_b5m2_b6m2_b7m2_b9m3_b8m4,3.3333334e-05
10885,b1m1~b1m3_b2m4_b3m4_b4m3_b5m2_b6m1_b7m1_b9m1_b8m3,3.3333334e-05
10886,b1m1~b1m1_b2m2_b3m1_b4m2_b5m4_b6m1_b7m1_b9m1_b8m4,3.3333334e-05
10887,b1m1~b1m2_b2m1_b3m3_b4m4_b5m1_b6m1_b7m3_b9m3_b8m1,3.3333334e-05
10888,b1m1~b1m4_b2m2_b3m2_b4m3_b5m1_b6m2_b7m4_b9m2_b8m3,3.3333334e-05
10889,b1m1~b1m1_b2m2_b3m3_b4m2_b5m3_b6m1_b7m4_b9m1_b8m3,3.3333334e-05
10890,b1m1~b1m4_b2m3_b3m1_b4m2_b5m4_b6m1_b7m1_b9m2_b8m1,3.3333334e-05
10891,b1m1~b1m1_b2m2_b3m4_b4m2_b5m2_b6m2_b7m4_b9m3_b8m1,3.3333334e-05
10892,b1m1~b1m4_b2m2_b3m3_b4m4_b5m1_b6m1_b7m2_b9m1_b8m4,3.3333334e-05
10893,b1m1~b1m2_b2m3_b3m1_b4m4_b5m2_b6m3_b7m2_b9m3_b8m4,3.3333334e-05
10894,b1m1~b1m3_b2m3_b3m1_b4m4_b5m4_b6m2_b7m4_b9m3_b8m1,3.3333334e-05
10895,b1m1~b1m1_b2m4_b3m1_b4m1_b5m4_b6m3_b7m1_b9m2_b8m2,3.3333334e-05
10896,b1m1~b1m1_b2m2_b3m2_b4m2_b5m1_b6m3_b7m1_b9m2_b8m2,3.3333334e-05
10897,b1m1~b1m1_b2m5_b3m2_b4m2_b5m1_b6m2_b7m1_b9m4_b8m1,3.3333334e-05
10898,b1m1~b1m1_b2m3_b3m3_b4m1_b5m4_b6m2_b7m4_b9m4_b8m2,3.3333334e-05
10899,b1m1~b1m2_b2m2_b3m1_b4m4_b5m4_b6m3_b7m3_b9m3_b8m1,3.3333334e-05
10900,b1m1~b1m3_b2m1_b3m2_b4m1_b5m3_b6m2_b7m1_b9m4_b8m3,3.3333334e-05
10901,b1m1~b1m3_b2m2_b3m4_b4m1_b5m2_b6m2_b7m4_b9m2_b8m2,3.3333334e-05
10902,b1m1~b1m4_b2m1_b3m4_b4m1_b5m4_b6m1_b7m1_b9m2_b8m2,3.3333334e-05
10903,b1m1~b1m3_b2m4_b3m1_b4m2_b5m4_b6m3_b7m4_b9m4_b8m2,3.3333334e-05
10904,b1m1~b1m3_b2m3_b3m1_b4m3_b5m4_b6m1_b7m3_b9m3_b8m1,3.3333334e-05
10905,b1m1~b1m2_b2m4_b3m1_b4m4_b5m4_b6m1_b7m1_b9m4_b8m4,3.3333334e-05
10906,b1m1~b1m2_b2m5_b3m2_b4m4_b5m3_b6m2_b7m2_b9m3_b8m4,3.3333334e-05
10907,b1m1~b1m2_b2m4_b3m2_b4m1_b5m3_b6m2_b7m4_b9m1_b8m1,3.3333334e-05
10908,b1m1~b1m4_b2m2_b3m4_b4m2_b5m2_b6m3_b7m4_b9m3_b8m3,3.3333334e-05
10909,b1m1~b1m1_b2m5_b3m3_b4m2_b5m3_b6m2_b7m1_b9m4_b8m1,3.3333334e-05
10910,b1m1~b1m1_b2m1_b3m1_b4m2_b5m4_b6m1_b7m4_b9m4_b8m2,3.3333334e-05
10911,b1m1~b1m3_b2m4_b3m1_b4m1_b5m2_b6m3_b7m1_b9m2_b8m1,3.3333334e-05
10912,b1m1~b1m1_b2m5_b3m1_b4m1_b5m4_b6m1_b7m2_b9m4_b8m2,3.3333334e-05
10913,b1m1~b1m4_b2m3_b3m4_b4m1_b5m4_b6m2_b7m1_b9m1_b8m3,3.3333334e-05
10914,b1m1~b1m4_b2m3_b3m1_b4m3_b5m4_b6m2_b7m3_b9m4_b8m4,3.3333334e-05
10915,b1m1~b1m1_b2m2_b3m3_b4m1_b5m3_b6m1_b7m3_b9m3_b8m1,3.3333334e-05
10916,b1m1~b1m1_b2m3_b3m1_b4m3_b5m1_b6m1_b7m3_b9m1_b8m2,3.3333334e-05
10917,b1m1~b1m2_b2m5_b3m4_b4m3_b5m2_b6m3_b7m2_b9m4_b8m2,3.3333334e-05
10918,b1m1~b1m3_b2m3_b3m1_b4m3_b5m4_b6m3_b7m2_b9m3_b8m3,3.3333334e-05
10919,b1m1~b1m2_b2m1_b3m2_b4m4_b5m4_b6m3_b7m3_b9m3_b8m2,3.3333334e-05
10920,b1m1~b1m3_b2m5_b3m2_b4m2_b5m2_b6m2_b7m3_b9m1_b8m1,3.3333334e-05
10921,b1m1~b1m3_b2m2_b3m4_b4m3_b5m2_b6m2_b7m2_b9m4_b8m3,3.3333334e-05
10922,b1m1~b1m2_b2m2_b3m2_b4m4_b5m4_b6m3_b7m2_b9m2_b8m1,3.3333334e-05
10923,b1m1~b1m1_b2m1_b3m3_b4m1_b5m1_b6m2_b7m2_b9m3_b8m4,3.3333334e-05
10924,b1m1~b1m4_b2m1_b3m1_b4m1_b5m1_b6m1_b7m3_b9m2_b8m1,3.3333334e-05
10925,b1m1~b1m1_b2m5_b3m2_b4m1_b5m3_b6m3_b7m3_b9m3_b8m2,3.3333334e-05
10926,b1m1~b1m4_b2m2_b3m3_b4m4_b5m1_b6m1_b7m2_b9m3_b8m1,3.3333334e-05
10927,b1m1~b1m2_b2m4_b3m2_b4m3_b5m2_b6m3_b7m4_b9m3_b8m3,3.3333334e-05
10928,b1m1~b1m3_b2m2_b3m3_b4m1_b5m3_b6m2_b7m4_b9m4_b8m3,3.3333334e-05
10929,b1m1~b1m4_b2m3_b3m2_b4m4_b5m2_b6m2_b7m1_b9m2_b8m4,3.3333334e-05
10930,b1m1~b1m4_b2m3_b3m2_b4m1_b5m2_b6m2_b7m2_b9m1_b8m4,3.3333334e-05
10931,b1m1~b1m2_b2m3_b3m2_b4m3_b5m4_b6m2_b7m3_b9m3_b8m1,3.3333334e-05
10932,b1m1~b1m1_b2m5_b3m1_b4m3_b5m4_b6m2_b7m1_b9m3_b8m1,3.3333334e-05
10933,b1m1~b1m4_b2m1_b3m3_b4m1_b5m1_b6m1_b7m3_b9m1_b8m4,3.3333334e-05
10934,b1m1~b1m2_b2m4_b3m3_b4m3_b5m3_b6m2_b7m1_b9m1_b8m2,3.3333334e-05
10935,b1m1~b1m1_b2m4_b3m4_b4m2_b5m2_b6m3_b7m2_b9m4_b8m1,3.3333334e-05
10936,b1m1~b1m4_b2m4_b3m1_b4m2_b5m2_b6m2_b7m4_b9m4_b8m4,3.3333334e-05
10937,b1m1~b1m1_b2m4_b3m4_b4m4_b5m2_b6m2_b7m3_b9m4_b8m3,3.3333334e-05
10938,b1m1~b1m1_b2m1_b3m3_b4m1_b5m2_b6m1_b7m1_b9m2_b8m3,3.3333334e-05
10939,b1m1~b1m1_b2m1_b3m2_b4m3_b5m2_b6m3_b7m4_b9m2_b8m4,3.3333334e-05
10940,b1m1~b1m3_b2m3_b3m2_b4m4_b5m1_b6m2_b7m3_b9m4_b8m1,3.3333334e-05
10941,b1m1~b1m3_b2m4_b3m1_b4m4_b5m3_b6m3_b7m4_b9m2_b8m2,3.3333334e-05
10942,b1m1~b1m2_b2m2_b3m1_b4m4_b5m3_b6m1_b7m2_b9m3_b8m2,3.3333334e-05
10943,b1m1~b1m2_b2m2_b3m2_b4m3_b5m2_b6m2_b7m4_b9m2_b8m2,3.3333334e-05
10944,b1m1~b1m2_b2m2_b3m4_b4m1_b5m3_b6m2_b7m3_b9m3_b8m2,3.3333334e-05
10945,b1m1~b1m3_b2m4_b3m3_b4m2_b5m3_b6m2_b7m4_b9m1_b8m4,3.3333334e-05
10946,b1m1~b1m1_b2m2_b3m1_b4m3_b5m3_b6m2_b7m1_b9m4_b8m3,3.3333334e-05
10947,b1m1~b1m4_b2m4_b3m3_b4m2_b5m2_b6m1_b7m4_b9m1_b8m4,3.3333334e-05
10948,b1m1~b1m1_b2m5_b3m2_b4m4_b5m1_b6m3_b7m2_b9m4_b8m3,3.3333334e-05
10949,b1m1~b1m4_b2m5_b3m4_b4m4_b5m4_b6m2_b7m3_b9m4_b8m4,3.3333334e-05
10950,b1m1~b1m1_b2m4_b3m2_b4m3_b5m4_b6m2_b7m3_b9m3_b8m2,3.3333334e-05
10951,b1m1~b1m4_b2m1_b3m2_b4m3_b5m4_b6m2_b7m3_b9m4_b8m4,3.3333334e-05
10952,b1m1~b1m1_b2m5_b3m2_b4m4_b5m2_b6m3_b7m4_b9m3_b8m2,3.3333334e-05
10953,b1m1~b1m1_b2m2_b3m3_b4m2_b5m4_b6m2_b7m2_b9m4_b8m1,3.3333334e-05
10954,b1m1~b1m4_b2m3_b3m2_b4m4_b5m4_b6m3_b7m3_b9m4_b8m4,3.3333334e-05
10955,b1m1~b1m4_b2m3_b3m1_b4m3_b5m4_b6m1_b7m3_b9m2_b8m3,3.3333334e-05
10956,b1m1~b1m2_b2m4_b3m1_b4m2_b5m1_b6m2_b7m3_b9m4_b8m2,3.3333334e-05
10957,b1m1~b1m3_b2m5_b3m1_b4m1_b5m4_b6m1_b7m1_b9m4_b8m1,3.3333334e-05
10958,b1m1~b1m3_b2m2_b3m1_b4m3_b5m2_b6m1_b7m1_b9m3_b8m1,3.3333334e-05
10959,b1m1~b1m4_b2m3_b3m1_b4m1_b5m4_b6m3_b7m2_b9m2_b8m3,3.3333334e-05
10960,b1m1~b1m2_b2m2_b3m2_b4m1_b5m4_b6m1_b7m4_b9m2_b8m1,3.3333334e-05
10961,b1m1~b1m3_b2m1_b3m2_b4m4_b5m3_b6m1_b7m4_b9m3_b8m2,3.3333334e-05
10962,b1m1~b1m2_b2m5_b3m3_b4m4_b5m2_b6m1_b7m4_b9m2_b8m2,3.3333334e-05
10963,b1m1~b1m2_b2m3_b3m1_b4m2_b5m1_b6m3_b7m4_b9m4_b8m4,3.3333334e-05
10964,b1m1~b1m4_b2m3_b3m4_b4m2_b5m2_b6m1_b7m1_b9m3_b8m4,3.3333334e-05
10965,b1m1~b1m1_b2m4_b3m2_b4m2_b5m1_b6m1_b7m4_b9m4_b8m3,3.3333334e-05
10966,b1m1~b1m1_b2m3_b3m4_b4m4_b5m4_b6m2_b7m1_b9m2_b8m4,3.3333334e-05
10967,b1m1~b1m3_b2m2_b3m3_b4m1_b5m3_b6m2_b7m2_b9m2_b8m2,3.3333334e-05
10968,b1m1~b1m3_b2m4_b3m1_b4m3_b5m2_b6m2_b7m4_b9m1_b8m2,3.3333334e-05
10969,b1m1~b1m1_b2m4_b3m4_b4m3_b5m2_b6m1_b7m2_b9m2_b8m2,3.3333334e-05
10970,b1m1~b1m2_b2m3_b3m4_b4m2_b5m1_b6m1_b7m2_b9m2_b8m3,3.3333334e-05
10971,b1m1~b1m4_b2m4_b3m4_b4m3_b5m4_b6m2_b7m4_b9m1_b8m4,3.3333334e-05
10972,b1m1~b1m1_b2m5_b3m4_b4m3_b5m4_b6m3_b7m1_b9m1_b8m1,3.3333334e-05
10973,b1m1~b1m3_b2m4_b3m2_b4m2_b5m4_b6m2_b7m3_b9m1_b8m1,3.3333334e-05
10974,b1m1~b1m3_b2m5_b3m4_b4m1_b5m4_b6m2_b7m1_b9m3_b8m3,3.3333334e-05
10975,b1m1~b1m2_b2m4_b3m4_b4m4_b5m2_b6m2_b7m4_b9m2_b8m1,3.3333334e-05
10976,b1m1~b1m4_b2m4_b3m4_b4m1_b5m1_b6m1_b7m1_b9m2_b8m3,3.3333334e-05
10977,b1m1~b1m3_b2m5_b3m3_b4m4_b5m3_b6m3_b7m4_b9m1_b8m1,3.3333334e-05
10978,b1m1~b1m2_b2m5_b3m1_b4m3_b5m3_b6m1_b7m2_b9m3_b8m4,3.3333334e-05
10979,b1m1~b1m3_b2m2_b3m2_b4m3_b5m1_b6m3_b7m1_b9m4_b8m4,3.3333334e-05
10980,b1m1~b1m3_b2m4_b3m4_b4m2_b5m3_b6m2_b7m3_b9m3_b8m1,3.3333334e-05
10981,b1m1~b1m3_b2m2_b3m4_b4m2_b5m3_b6m1_b7m1_b9m1_b8m1,3.3333334e-05
10982,b1m1~b1m4_b2m3_b3m3_b4m2_b5m1_b6m3_b7m1_b9m4_b8m1,3.3333334e-05
10983,b1m1~b1m2_b2m3_b3m1_b4m3_b5m1_b6m3_b7m2_b9m4_b8m1,3.3333334e-05
10984,b1m1~b1m2_b2m1_b3m4_b4m4_b5m4_b6m3_b7m3_b9m1_b8m4,3.3333334e-05
10985,b1m1~b1m1_b2m5_b3m2_b4m1_b5m2_b6m3_b7m1_b9m3_b8m1,3.3333334e-05
10986,b1m1~b1m1_b2m1_b3m4_b4m1_b5m1_b6m2_b7m1_b9m2_b8m2,3.3333334e-05
10987,b1m1~b1m1_b2m1_b3m4_b4m2_b5m4_b6m1_b7m1_b9m3_b8m4,3.3333334e-05
10988,b1m1~b1m4_b2m3_b3m2_b4m3_b5m2_b6m3_b7m1_b9m1_b8m1,3.3333334e-05
10989,b1m1~b1m3_b2m4_b3m3_b4m2_b5m1_b6m2_b7m1_b9m1_b8m2,3.3333334e-05
10990,b1m1~b1m3_b2m4_b3m1_b4m4_b5m2_b6m2_b7m2_b9m4_b8m1,3.3333334e-05
10991,b1m1~b1m3_b2m3_b3m2_b4m1_b5m3_b6m3_b7m1_b9m4_b8m3,3.3333334e-05
10992,b1m1~b1m4_b2m2_b3m4_b4m4_b5m4_b6m1_b7m1_b9m1_b8m1,3.3333334e-05
10993,b1m1~b1m2_b2m5_b3m3_b4m2_b5m3_b6m3_b7m1_b9m4_b8m3,3.3333334e-05
10994,b1m1~b1m4_b2m3_b3m2_b4m3_b5m3_b6m1_b7m2_b9m3_b8m1,3.3333334e-05
10995,b1m1~b1m2_b2m3_b3m1_b4m4_b5m1_b6m1_b7m2_b9m1_b8m2,3.3333334e-05
10996,b1m1~b1m4_b2m4_b3m3_b4m1_b5m3_b6m1_b7m3_b9m1_b8m4,3.3333334e-05
10997,b1m1~b1m3_b2m4_b3m4_b4m4_b5m3_b6m1_b7m4_b9m2_b8m2,3.3333334e-05
10998,b1m1~b1m2_b2m1_b3m1_b4m3_b5m2_b6m1_b7m3_b9m1_b8m4,3.3333334e-05
10999,b1m1~b1m3_b2m2_b3m2_b4m1_b5m3_b6m1_b7m1_b9m2_b8m2,3.3333334e-05
11000,b1m1~b1m3_b2m1_b3m3_b4m3_b5m3_b6m1_b7m4_b9m2_b8m2,3.3333334e-05
11001,b1m1~b1m1_b2m3_b3m4_b4m1_b5m1_b6m2_b7m3_b9m1_b8m2,3.3333334e-05
11002,b1m1~b1m3_b2m2_b3m4_b4m2_b5m1_b6m3_b7m2_b9m2_b8m4,3.3333334e-05
11003,b1m1~b1m2_b2m2_b3m2_b4m1_b5m3_b6m3_b7m4_b9m1_b8m2,3.3333334e-05
11004,b1m1~b1m1_b2m2_b3m1_b4m1_b5m4_b6m1_b7m1_b9m1_b8m2,3.3333334e-05
11005,b1m1~b1m4_b2m4_b3m4_b4m4_b5m3_b6m1_b7m4_b9m2_b8m2,3.3333334e-05
11006,b1m1~b1m3_b2m3_b3m4_b4m2_b5m2_b6m1_b7m2_b9m2_b8m1,3.3333334e-05
11007,b1m1~b1m4_b2m3_b3m3_b4m1_b5m3_b6m2_b7m2_b9m2_b8m4,3.3333334e-05
11008,b1m1~b1m3_b2m4_b3m3_b4m1_b5m2_b6m2_b7m1_b9m1_b8m4,3.3333334e-05
11009,b1m1~b1m2_b2m3_b3m1_b4m3_b5m1_b6m3_b7m4_b9m2_b8m1,3.3333334e-05
11010,b1m1~b1m3_b2m1_b3m2_b4m1_b5m1_b6m1_b7m3_b9m4_b8m3,3.3333334e-05
11011,b1m1~b1m3_b2m4_b3m3_b4m1_b5m1_b6m3_b7m4_b9m2_b8m4,3.3333334e-05
11012,b1m1~b1m4_b2m5_b3m1_b4m4_b5m2_b6m1_b7m2_b9m2_b8m4,3.3333334e-05
11013,b1m1~b1m2_b2m1_b3m1_b4m2_b5m1_b6m3_b7m1_b9m2_b8m2,3.3333334e-05
11014,b1m1~b1m4_b2m3_b3m2_b4m4_b5m4_b6m3_b7m4_b9m3_b8m3,3.3333334e-05
11015,b1m1~b1m4_b2m4_b3m2_b4m4_b5m3_b6m3_b7m2_b9m4_b8m2,3.3333334e-05
11016,b1m1~b1m3_b2m4_b3m2_b4m3_b5m3_b6m1_b7m2_b9m3_b8m2,3.3333334e-05
11017,b1m1~b1m4_b2m4_b3m3_b4m3_b5m1_b6m1_b7m1_b9m2_b8m1,3.3333334e-05
11018,b1m1~b1m2_b2m3_b3m4_b4m4_b5m2_b6m1_b7m4_b9m2_b8m3,3.3333334e-05
11019,b1m1~b1m4_b2m5_b3m1_b4m1_b5m4_b6m3_b7m3_b9m2_b8m2,3.3333334e-05
11020,b1m1~b1m3_b2m5_b3m1_b4m1_b5m4_b6m2_b7m3_b9m3_b8m4,3.3333334e-05
11021,b1m1~b1m1_b2m1_b3m4_b4m2_b5m2_b6m3_b7m2_b9m1_b8m4,3.3333334e-05
11022,b1m1~b1m4_b2m4_b3m1_b4m3_b5m1_b6m3_b7m2_b9m3_b8m2,3.3333334e-05
11023,b1m1~b1m2_b2m5_b3m3_b4m4_b5m1_b6m1_b7m2_b9m2_b8m4,3.3333334e-05
11024,b1m1~b1m2_b2m5_b3m1_b4m4_b5m2_b6m1_b7m3_b9m3_b8m2,3.3333334e-05
11025,b1m1~b1m3_b2m2_b3m2_b4m2_b5m2_b6m1_b7m1_b9m4_b8m3,3.3333334e-05
11026,b1m1~b1m1_b2m3_b3m4_b4m4_b5m4_b6m1_b7m3_b9m3_b8m1,3.3333334e-05
11027,b1m1~b1m2_b2m5_b3m2_b4m3_b5m1_b6m2_b7m3_b9m2_b8m3,3.3333334e-05
11028,b1m1~b1m4_b2m2_b3m3_b4m2_b5m4_b6m3_b7m3_b9m1_b8m2,3.3333334e-05
11029,b1m1~b1m1_b2m1_b3m2_b4m1_b5m4_b6m3_b7m2_b9m4_b8m1,3.3333334e-05
11030,b1m1~b1m2_b2m1_b3m2_b4m4_b5m2_b6m1_b7m4_b9m4_b8m4,3.3333334e-05
11031,b1m1~b1m1_b2m1_b3m1_b4m1_b5m4_b6m1_b7m2_b9m3_b8m4,3.3333334e-05
11032,b1m1~b1m2_b2m4_b3m2_b4m2_b5m1_b6m1_b7m2_b9m2_b8m2,3.3333334e-05
11033,b1m1~b1m3_b2m5_b3m3_b4m2_b5m1_b6m1_b7m3_b9m4_b8m3,3.3333334e-05
11034,b1m1~b1m4_b2m1_b3m4_b4m4_b5m3_b6m2_b7m2_b9m1_b8m3,3.3333334e-05
11035,b1m1~b1m4_b2m4_b3m4_b4m3_b5m2_b6m3_b7m3_b9m1_b8m2,3.3333334e-05
11036,b1m1~b1m3_b2m3_b3m1_b4m3_b5m3_b6m3_b7m3_b9m3_b8m3,3.3333334e-05
11037,b1m1~b1m2_b2m1_b3m1_b4m2_b5m2_b6m3_b7m4_b9m1_b8m2,3.3333334e-05
11038,b1m1~b1m4_b2m4_b3m2_b4m4_b5m3_b6m3_b7m3_b9m4_b8m3,3.3333334e-05
11039,b1m1~b1m4_b2m1_b3m3_b4m1_b5m1_b6m2_b7m1_b9m4_b8m2,3.3333334e-05
11040,b1m1~b1m3_b2m2_b3m2_b4m4_b5m4_b6m1_b7m4_b9m1_b8m4,3.3333334e-05
11041,b1m1~b1m3_b2m4_b3m4_b4m3_b5m3_b6m2_b7m2_b9m1_b8m1,3.3333334e-05
11042,b1m1~b1m4_b2m4_b3m2_b4m4_b5m4_b6m1_b7m2_b9m2_b8m4,3.3333334e-05
11043,b1m1~b1m3_b2m5_b3m1_b4m4_b5m4_b6m3_b7m3_b9m2_b8m2,3.3333334e-05
11044,b1m1~b1m2_b2m3_b3m2_b4m2_b5m4_b6m2_b7m3_b9m1_b8m4,3.3333334e-05
11045,b1m1~b1m3_b2m5_b3m2_b4m1_b5m1_b6m3_b7m1_b9m1_b8m2,3.3333334e-05
11046,b1m1~b1m1_b2m1_b3m4_b4m1_b5m4_b6m2_b7m3_b9m3_b8m3,3.3333334e-05
11047,b1m1~b1m2_b2m3_b3m3_b4m4_b5m3_b6m2_b7m4_b9m2_b8m2,3.3333334e-05
11048,b1m1~b1m2_b2m4_b3m1_b4m3_b5m1_b6m1_b7m2_b9m1_b8m2,3.3333334e-05
11049,b1m1~b1m1_b2m4_b3m2_b4m2_b5m2_b6m2_b7m3_b9m3_b8m3,3.3333334e-05
11050,b1m1~b1m1_b2m1_b3m2_b4m4_b5m2_b6m2_b7m3_b9m3_b8m2,3.3333334e-05
11051,b1m1~b1m1_b2m3_b3m3_b4m3_b5m3_b6m3_b7m1_b9m3_b8m4,3.3333334e-05
11052,b1m1~b1m3_b2m4_b3m1_b4m2_b5m2_b6m3_b7m3_b9m4_b8m4,3.3333334e-05
11053,b1m1~b1m4_b2m2_b3m1_b4m1_b5m3_b6m3_b7m4_b9m1_b8m3,3.3333334e-05
11054,b1m1~b1m4_b2m5_b3m4_b4m1_b5m1_b6m3_b7m3_b9m4_b8m1,3.3333334e-05
11055,b1m1~b1m2_b2m2_b3m4_b4m3_b5m4_b6m2_b7m1_b9m1_b8m3,3.3333334e-05
11056,b1m1~b1m3_b2m2_b3m4_b4m4_b5m4_b6m1_b7m3_b9m2_b8m4,3.3333334e-05
11057,b1m1~b1m4_b2m4_b3m3_b4m4_b5m4_b6m2_b7m3_b9m3_b8m1,3.3333334e-05
11058,b1m1~b1m1_b2m4_b3m2_b4m2_b5m2_b6m3_b7m2_b9m4_b8m1,3.3333334e-05
11059,b1m1~b1m3_b2m5_b3m2_b4m2_b5m3_b6m2_b7m4_b9m1_b8m1,3.3333334e-05
11060,b1m1~b1m4_b2m1_b3m1_b4m2_b5m3_b6m2_b7m1_b9m2_b8m4,3.3333334e-05
11061,b1m1~b1m1_b2m2_b3m4_b4m1_b5m2_b6m3_b7m3_b9m3_b8m3,3.3333334e-05
11062,b1m1~b1m4_b2m3_b3m1_b4m4_b5m3_b6m2_b7m1_b9m4_b8m1,3.3333334e-05
11063,b1m1~b1m4_b2m2_b3m2_b4m1_b5m1_b6m3_b7m2_b9m2_b8m1,3.3333334e-05
11064,b1m1~b1m1_b2m1_b3m3_b4m3_b5m3_b6m3_b7m2_b9m1_b8m2,3.3333334e-05
11065,b1m1~b1m1_b2m2_b3m4_b4m2_b5m1_b6m2_b7m4_b9m1_b8m1,3.3333334e-05
11066,b1m1~b1m1_b2m1_b3m4_b4m4_b5m3_b6m3_b7m3_b9m3_b8m2,3.3333334e-05
11067,b1m1~b1m2_b2m2_b3m3_b4m4_b5m1_b6m2_b7m2_b9m3_b8m3,3.3333334e-05
11068,b1m1~b1m3_b2m1_b3m1_b4m3_b5m4_b6m3_b7m3_b9m3_b8m3,3.3333334e-05
11069,b1m1~b1m3_b2m1_b3m3_b4m3_b5m2_b6m2_b7m1_b9m4_b8m2,3.3333334e-05
11070,b1m1~b1m2_b2m1_b3m2_b4m2_b5m3_b6m2_b7m4_b9m2_b8m2,3.3333334e-05
11071,b1m1~b1m4_b2m4_b3m1_b4m4_b5m3_b6m3_b7m3_b9m1_b8m3,3.3333334e-05
11072,b1m1~b1m2_b2m3_b3m2_b4m2_b5m4_b6m2_b7m1_b9m3_b8m1,3.3333334e-05
11073,b1m1~b1m1_b2m1_b3m4_b4m3_b5m3_b6m1_b7m4_b9m3_b8m3,3.3333334e-05
11074,b1m1~b1m2_b2m2_b3m1_b4m1_b5m1_b6m1_b7m4_b9m2_b8m4,3.3333334e-05
11075,b1m1~b1m3_b2m1_b3m3_b4m2_b5m4_b6m3_b7m2_b9m4_b8m2,3.3333334e-05
11076,b1m1~b1m2_b2m4_b3m1_b4m3_b5m3_b6m2_b7m3_b9m2_b8m1,3.3333334e-05
11077,b1m1~b1m2_b2m1_b3m2_b4m4_b5m3_b6m2_b7m3_b9m1_b8m4,3.3333334e-05
