siteid,lon,lat,prob40,prob30,prob20,prob15,prob10,prob9,prob8,prob7,prob6,prob5,prob4,prob3,prob2,prob1,prob_pt8,prob_pt6,prob_pt5
1737,75.6,19,0.019356,0.032142,0.052032,0.067975,0.093674,0.10105,0.109666,0.119927,0.132452,0.148251,0.169113,0.198617,0.245453,0.34052,0.375317,0.423271,0.455473
1738,75.8,19,0.021857,0.036007,0.057843,0.075234,0.103113,0.111086,0.120385,0.131439,0.144907,0.161858,0.184176,0.215626,0.265295,0.36538,0.40182,0.451862,0.485346
1739,76,19,0.021252,0.036015,0.058849,0.077096,0.106454,0.114873,0.124702,0.136403,0.15068,0.168679,0.192426,0.225972,0.279157,0.387082,0.42659,0.481005,0.517528
1740,76.2,19,0.023753,0.039795,0.064472,0.084099,0.115536,0.124522,0.135002,0.147457,0.162628,0.181713,0.206828,0.2422,0.298066,0.410785,0.451839,0.50823,0.545988
1741,76.4,19,0.024652,0.040245,0.065558,0.085733,0.11811,0.127377,0.138189,0.151047,0.166718,0.186442,0.212418,0.249031,0.306929,0.423959,0.466637,0.525306,0.564619
1742,76.6,19,0.02396,0.039579,0.065046,0.085325,0.117856,0.127166,0.138027,0.150944,0.166686,0.186506,0.212607,0.249406,0.307605,0.425279,0.468202,0.527204,0.566736
1743,76.8,19,0.021093,0.036129,0.060609,0.080139,0.111545,0.12055,0.131066,0.143586,0.158864,0.178129,0.203552,0.239476,0.296459,0.412183,0.454552,0.512903,0.552061
1744,77,19,0.018927,0.033153,0.056403,0.074971,0.104875,0.113459,0.123489,0.135437,0.150029,0.168443,0.192771,0.22719,0.281833,0.392847,0.433514,0.489528,0.527109
1745,77.2,19,0.014846,0.027612,0.048396,0.065059,0.09202,0.099787,0.108878,0.119729,0.133009,0.149814,0.172092,0.203754,0.254347,0.358073,0.396329,0.449266,0.484937
1746,77.4,19,0.012816,0.024628,0.043584,0.058784,0.083395,0.09049,0.098797,0.10872,0.120871,0.13626,0.156683,0.185748,0.232293,0.328053,0.363435,0.412421,0.44545
1747,77.6,19,0.012061,0.023716,0.041487,0.055594,0.078253,0.084755,0.092349,0.101402,0.112462,0.126437,0.144935,0.171191,0.213107,0.299061,0.330776,0.374645,0.404194
1748,77.8,19,0.011207,0.022396,0.039319,0.052669,0.074017,0.080127,0.087259,0.095753,0.106122,0.11921,0.136515,0.161054,0.200187,0.280344,0.309914,0.350829,0.378404
1749,78,19,0.01076,0.020116,0.036365,0.049165,0.069644,0.075511,0.082364,0.090532,0.100512,0.113128,0.129836,0.153575,0.191533,0.26965,0.298579,0.338705,0.36581
1750,78.2,19,0.012383,0.021241,0.038109,0.051194,0.07185,0.077717,0.084546,0.092654,0.102522,0.114939,0.131301,0.154417,0.191122,0.265939,0.293458,0.331489,0.357094
1751,78.4,19,0.013095,0.022036,0.03933,0.053053,0.074529,0.080595,0.08764,0.095981,0.106104,0.1188,0.135465,0.15889,0.195844,0.270447,0.297673,0.335123,0.360232
1752,78.6,19,0.012725,0.021619,0.03831,0.052192,0.073839,0.079939,0.087018,0.095394,0.105549,0.118275,0.134963,0.158399,0.195331,0.269823,0.297002,0.334383,0.359444
1753,78.8,19,0.013081,0.022064,0.037928,0.051853,0.073519,0.079616,0.086689,0.095052,0.105188,0.117882,0.134519,0.157873,0.194661,0.268871,0.295956,0.333223,0.358218
1754,79,19,0.012941,0.021949,0.03688,0.050605,0.072035,0.078082,0.085102,0.093412,0.103498,0.116147,0.132756,0.156121,0.193043,0.267884,0.295306,0.333127,0.358551
1755,79.2,19,0.009533,0.017929,0.032914,0.046298,0.067453,0.073471,0.080483,0.088815,0.098967,0.111758,0.12864,0.152531,0.190563,0.268487,0.297277,0.337164,0.364086
1756,79.4,19,0.0111,0.020153,0.035428,0.0491,0.070737,0.076895,0.084069,0.092591,0.102972,0.116046,0.133286,0.15766,0.196402,0.275575,0.304751,0.34511,0.372308
1757,79.6,19,0.011022,0.020417,0.037144,0.051355,0.073898,0.080316,0.087792,0.096672,0.107484,0.121092,0.139023,0.164341,0.204504,0.286257,0.316275,0.357695,0.385537
1758,79.8,19,0.013533,0.023733,0.040432,0.055232,0.078683,0.085353,0.093116,0.102332,0.113545,0.127641,0.146192,0.172343,0.213721,0.297525,0.328147,0.370268,0.398507
1759,80,19,0.014622,0.025462,0.04257,0.05815,0.082866,0.089897,0.098082,0.107796,0.119611,0.134462,0.153992,0.181493,0.224934,0.31256,0.344448,0.388221,0.417518
1760,80.2,19,0.016996,0.028574,0.046464,0.06166,0.087315,0.094601,0.103077,0.113127,0.12534,0.14067,0.160801,0.189087,0.233623,0.322943,0.355304,0.399624,0.429227
1761,80.4,19,0.018302,0.030408,0.049089,0.064003,0.090431,0.097941,0.106674,0.117027,0.129602,0.145376,0.166076,0.195126,0.240777,0.332011,0.364982,0.410078,0.440158
1762,80.6,19,0.018075,0.030233,0.04901,0.064012,0.090305,0.097869,0.106668,0.1171,0.129775,0.145679,0.166557,0.195873,0.241976,0.334246,0.367643,0.413369,0.443894
1763,80.8,19,0.018012,0.030171,0.048908,0.06387,0.090479,0.098027,0.106803,0.117203,0.129833,0.145672,0.16645,0.195604,0.241404,0.332904,0.365962,0.411174,0.441329
1764,81,19,0.016359,0.028023,0.045996,0.061142,0.086959,0.094284,0.102802,0.1129,0.125165,0.140557,0.16076,0.189137,0.233798,0.323318,0.35574,0.400137,0.429788
1765,81.2,19,0.013489,0.024417,0.041319,0.056469,0.081229,0.088269,0.096461,0.106184,0.118009,0.13287,0.152412,0.179929,0.223395,0.311074,0.342982,0.38678,0.416092
1766,81.4,19,0.011746,0.021947,0.037805,0.052537,0.075832,0.082449,0.090149,0.099284,0.110393,0.12435,0.142708,0.168564,0.209431,0.292022,0.322142,0.363523,0.391235
1767,81.6,19,0.008353,0.017616,0.031969,0.04523,0.066837,0.073004,0.080198,0.088754,0.099187,0.112342,0.129715,0.154311,0.193461,0.273454,0.3029,0.343588,0.370972
1768,81.8,19,0.00783,0.016121,0.028815,0.040777,0.059997,0.065461,0.071821,0.079378,0.088582,0.100175,0.115472,0.137126,0.17162,0.24231,0.268427,0.304639,0.329095
1769,82,19,0.007351,0.015408,0.028128,0.039989,0.058558,0.063807,0.069904,0.077129,0.085905,0.096925,0.111418,0.131848,0.164221,0.229978,0.254101,0.287417,0.309841
1770,82.2,19,0.00735,0.015468,0.027745,0.039404,0.057512,0.062602,0.068504,0.075479,0.083931,0.094511,0.108378,0.127849,0.158549,0.220434,0.242992,0.274033,0.294856
1771,82.4,19,0.00599,0.014071,0.026118,0.037078,0.054833,0.059817,0.065591,0.072412,0.080671,0.091005,0.104538,0.123521,0.153415,0.213538,0.235411,0.265475,0.285623
1772,82.6,19,0.004231,0.012182,0.024024,0.033777,0.051173,0.056059,0.061722,0.068412,0.076517,0.086662,0.099955,0.118622,0.148049,0.207336,0.228928,0.258623,0.278533
1773,82.8,19,0.002687,0.010644,0.022465,0.031675,0.048051,0.052884,0.058485,0.065102,0.073117,0.08315,0.096299,0.114765,0.143886,0.202598,0.223996,0.253431,0.273172
1774,83,19,0.00212,0.009437,0.02141,0.030714,0.045446,0.050281,0.055882,0.062499,0.07051,0.080536,0.093673,0.112117,0.141208,0.199875,0.221265,0.250702,0.270452
1775,83.2,19,0.001975,0.008825,0.021112,0.030618,0.045618,0.049881,0.054843,0.060964,0.069021,0.079097,0.092288,0.110789,0.139938,0.198643,0.220029,0.249449,0.269183
1776,83.4,19,0.001861,0.008912,0.021534,0.031265,0.046568,0.050908,0.055956,0.061947,0.069235,0.078925,0.092207,0.11082,0.140101,0.198958,0.220369,0.249805,0.269536
1777,83.6,19,0.001771,0.00896,0.021552,0.031275,0.046597,0.05095,0.056018,0.062038,0.06937,0.078606,0.091427,0.110211,0.139837,0.199646,0.221486,0.251576,0.271784
1778,83.8,19,0.001706,0.009995,0.02286,0.032775,0.048376,0.052803,0.057954,0.06407,0.071514,0.080926,0.094494,0.113524,0.143505,0.203936,0.225976,0.256314,0.276675
1779,84,19,0.002017,0.010898,0.023918,0.033954,0.049748,0.054229,0.059446,0.065638,0.073916,0.084433,0.0982,0.117518,0.147968,0.209398,0.231813,0.262678,0.283401
1780,84.2,19,0.002557,0.011583,0.0248,0.034979,0.051336,0.056506,0.062492,0.069558,0.078106,0.088797,0.102793,0.122431,0.153383,0.215803,0.238571,0.269914,0.29095
1781,84.4,19,0.001808,0.010494,0.023296,0.033878,0.052179,0.057329,0.063306,0.070379,0.078961,0.089731,0.103886,0.123842,0.155481,0.219854,0.243495,0.276162,0.298161
1782,84.6,19,0.002034,0.010833,0.025134,0.037145,0.055789,0.061035,0.067123,0.074325,0.083064,0.094026,0.108431,0.128727,0.160891,0.22625,0.250231,0.283353,0.305649
1783,72.8,19.2,0.054262,0.071048,0.100478,0.123386,0.159306,0.169425,0.18115,0.194994,0.211733,0.232631,0.259915,0.298026,0.357742,0.477407,0.520925,0.580743,0.620847
1784,73,19.2,0.055568,0.073908,0.105384,0.129849,0.168169,0.178956,0.191452,0.206202,0.224032,0.246284,0.27532,0.315852,0.379276,0.50598,0.551893,0.614858,0.656987
1785,73.2,19.2,0.05306,0.072332,0.104889,0.130355,0.170476,0.181813,0.19497,0.210525,0.229369,0.252939,0.283775,0.326953,0.394775,0.530986,0.580554,0.648719,0.694442
1786,73.4,19.2,0.053861,0.075898,0.110279,0.137114,0.179274,0.191162,0.204943,0.221217,0.240902,0.26548,0.297563,0.342344,0.412359,0.551823,0.602239,0.671307,0.717464
1787,73.6,19.2,0.049288,0.071849,0.106282,0.133307,0.175921,0.187965,0.201939,0.218454,0.238445,0.26342,0.296038,0.341578,0.412772,0.554446,0.605608,0.675637,0.722396
1788,73.8,19.2,0.031116,0.048336,0.074901,0.096084,0.130122,0.139878,0.151272,0.164836,0.181397,0.202294,0.229914,0.269041,0.331364,0.4588,0.505752,0.570718,0.614503
1789,74,19.2,0.024415,0.039208,0.062204,0.080674,0.110546,0.119147,0.129207,0.141207,0.155887,0.174454,0.199055,0.23402,0.289975,0.405193,0.447803,0.506849,0.546715
1790,74.2,19.2,0.021152,0.034311,0.054796,0.071272,0.097959,0.10565,0.114651,0.125394,0.138543,0.155183,0.177246,0.208623,0.258869,0.362489,0.400857,0.454018,0.489891
1791,74.4,19.2,0.019521,0.031649,0.050643,0.065985,0.090905,0.098097,0.106518,0.116575,0.128889,0.144481,0.165161,0.194574,0.241666,0.338734,0.374685,0.424495,0.45809
1792,74.6,19.2,0.018498,0.030123,0.048371,0.063124,0.08709,0.094006,0.102102,0.111767,0.123599,0.138574,0.158428,0.186648,0.23177,0.324547,0.358838,0.406306,0.4383
1793,74.8,19.2,0.017456,0.028964,0.047053,0.061682,0.085433,0.092281,0.100296,0.109859,0.121562,0.136365,0.155974,0.183819,0.228273,0.319384,0.352963,0.399381,0.430636
1794,75,19.2,0.018419,0.030408,0.049143,0.064209,0.08854,0.09553,0.103697,0.113425,0.125304,0.140294,0.160094,0.188107,0.23261,0.323015,0.356082,0.401598,0.432127
1795,75.2,19.2,0.015368,0.02706,0.04546,0.060355,0.084554,0.091536,0.099709,0.109463,0.121401,0.136502,0.156508,0.184917,0.230269,0.323119,0.357306,0.404556,0.436372
1796,75.4,19.2,0.015693,0.027672,0.046417,0.061529,0.086011,0.093061,0.101309,0.111148,0.123179,0.138386,0.158514,0.187068,0.232584,0.325555,0.359728,0.406917,0.438668
1797,75.6,19.2,0.016009,0.02826,0.047299,0.062572,0.087239,0.09433,0.102622,0.112506,0.124586,0.139846,0.160033,0.188653,0.234246,0.32732,0.361528,0.408771,0.440564
1798,75.8,19.2,0.016929,0.029749,0.049509,0.065268,0.090603,0.097868,0.106352,0.116456,0.128789,0.14435,0.164906,0.193999,0.240247,0.334351,0.368857,0.416457,0.448455
1799,76,19.2,0.018124,0.03157,0.052186,0.068555,0.094777,0.10228,0.111035,0.12145,0.134149,0.150153,0.171263,0.20109,0.24839,0.344277,0.379344,0.427651,0.460076
1800,76.2,19.2,0.017401,0.030882,0.051685,0.068306,0.095082,0.10277,0.111756,0.122462,0.13554,0.152053,0.173884,0.204806,0.253991,0.354151,0.390918,0.441666,0.475782
1801,76.4,19.2,0.017789,0.03159,0.052859,0.06983,0.097137,0.104972,0.114125,0.125026,0.138338,0.155136,0.177329,0.208739,0.25864,0.360078,0.397264,0.448544,0.482987
1802,76.6,19.2,0.016872,0.030643,0.051865,0.068802,0.096066,0.103891,0.113034,0.123926,0.137228,0.154019,0.176211,0.207634,0.25759,0.359225,0.396502,0.447926,0.482476
1803,76.8,19.2,0.015352,0.028654,0.049125,0.065455,0.091747,0.099296,0.108119,0.118632,0.131477,0.1477,0.169158,0.199573,0.248013,0.346833,0.383148,0.433301,0.467045
1804,77,19.2,0.01275,0.02527,0.044571,0.060006,0.084928,0.092098,0.100487,0.110495,0.122738,0.138225,0.158747,0.18791,0.234517,0.330146,0.365432,0.414265,0.447187
1805,77.2,19.2,0.013336,0.025473,0.04402,0.058754,0.082417,0.089203,0.09713,0.106574,0.118109,0.132676,0.151944,0.179259,0.222792,0.311722,0.344406,0.389515,0.419841
1806,77.4,19.2,0.010652,0.021806,0.038868,0.052456,0.07435,0.080645,0.088007,0.096788,0.107532,0.121123,0.13914,0.164757,0.205747,0.290085,0.321285,0.36451,0.393666
1807,77.6,19.2,0.011826,0.023021,0.03988,0.053111,0.074159,0.080162,0.087159,0.095476,0.10561,0.118373,0.135207,0.158998,0.196785,0.273728,0.301981,0.340979,0.367201
1808,77.8,19.2,0.01195,0.023033,0.03956,0.052417,0.072718,0.07848,0.085184,0.093138,0.102808,0.11496,0.130946,0.15347,0.189109,0.261311,0.287733,0.324145,0.348598
1809,78,19.2,0.012732,0.022589,0.03877,0.05128,0.070943,0.07651,0.08298,0.090646,0.099959,0.111649,0.12701,0.148634,0.182815,0.252008,0.277328,0.312232,0.33568
1810,78.2,19.2,0.012157,0.021536,0.038118,0.050891,0.070901,0.076553,0.083117,0.090887,0.100315,0.112133,0.127637,0.14941,0.183709,0.252805,0.277986,0.312607,0.335816
1811,78.4,19.2,0.012236,0.021154,0.037997,0.050976,0.071179,0.076862,0.083449,0.091232,0.100657,0.112446,0.127869,0.149464,0.183359,0.251315,0.275999,0.309879,0.332557
1812,78.6,19.2,0.011741,0.02059,0.036756,0.049789,0.070036,0.075726,0.082318,0.090105,0.099531,0.111317,0.126733,0.148314,0.182184,0.250095,0.274768,0.308641,0.331317
1813,78.8,19.2,0.011882,0.020758,0.036322,0.049349,0.069559,0.075234,0.081808,0.089571,0.098966,0.110708,0.126066,0.147557,0.181281,0.248895,0.273464,0.307198,0.329786
1814,79,19.2,0.012658,0.021685,0.036677,0.049707,0.069918,0.075593,0.082166,0.089929,0.099321,0.111063,0.126417,0.147903,0.181619,0.24924,0.273818,0.307571,0.330174
1815,79.2,19.2,0.012821,0.021865,0.036216,0.04912,0.069218,0.074877,0.08144,0.089201,0.098604,0.110377,0.125802,0.147437,0.181494,0.250111,0.275138,0.309571,0.332673
1816,79.4,19.2,0.009343,0.017686,0.032181,0.044863,0.064883,0.070571,0.077191,0.085049,0.094613,0.106646,0.122499,0.144876,0.18037,0.252679,0.27928,0.31605,0.340822
1817,79.6,19.2,0.01117,0.020069,0.03437,0.047398,0.067936,0.073762,0.080539,0.088577,0.098349,0.110628,0.12678,0.149538,0.18555,0.258631,0.285425,0.322393,0.347251
1818,79.8,19.2,0.011347,0.020671,0.03508,0.048718,0.070293,0.076422,0.083556,0.09202,0.102313,0.11525,0.132267,0.156242,0.19417,0.271027,0.299147,0.337872,0.363864
1819,80,19.2,0.011483,0.021007,0.035781,0.047998,0.069943,0.076192,0.083468,0.092109,0.102629,0.115865,0.133299,0.157896,0.196882,0.276098,0.305136,0.345163,0.372043
1820,80.2,19.2,0.012566,0.022523,0.037942,0.050318,0.071501,0.077911,0.085376,0.094237,0.10502,0.118579,0.136429,0.161598,0.201441,0.282225,0.311775,0.352447,0.379724
1821,80.4,19.2,0.01347,0.023756,0.039639,0.052355,0.072884,0.079216,0.086797,0.09579,0.106729,0.120473,0.138553,0.164017,0.204269,0.285664,0.315366,0.356192,0.38354
1822,80.6,19.2,0.01335,0.023795,0.039938,0.052869,0.073756,0.079763,0.087307,0.096448,0.107566,0.121539,0.139918,0.165806,0.206725,0.289429,0.319585,0.361011,0.388748
1823,80.8,19.2,0.012826,0.023102,0.038962,0.05166,0.072167,0.078366,0.085957,0.094964,0.105918,0.119684,0.137792,0.163299,0.203622,0.28516,0.314913,0.355806,0.383199
1824,81,19.2,0.011197,0.021064,0.036328,0.048582,0.06891,0.075276,0.082691,0.091496,0.102213,0.115696,0.133453,0.158507,0.198199,0.27873,0.308202,0.348773,0.375989
1825,81.2,19.2,0.00917,0.018472,0.032903,0.044529,0.064782,0.070921,0.078079,0.086586,0.096951,0.110009,0.127233,0.151583,0.190257,0.269019,0.297934,0.337823,0.364626
1826,81.4,19.2,0.009013,0.017497,0.030521,0.040928,0.059884,0.065422,0.071869,0.079522,0.088835,0.100554,0.115997,0.137818,0.172494,0.243273,0.269334,0.305388,0.329686
1827,81.6,19.2,0.009167,0.017508,0.03017,0.040197,0.058884,0.064198,0.070373,0.077687,0.086572,0.097725,0.112385,0.133041,0.165744,0.232097,0.256412,0.289962,0.312524
1828,81.8,19.2,0.006931,0.014733,0.026607,0.036048,0.053954,0.059037,0.064948,0.071959,0.080486,0.091209,0.105332,0.125281,0.15697,0.221572,0.245327,0.278172,0.300301
1829,82,19.2,0.007363,0.015382,0.027419,0.036869,0.054517,0.059518,0.065319,0.072179,0.080497,0.090919,0.104591,0.123807,0.154145,0.215421,0.237784,0.268573,0.289236
1830,82.2,19.2,0.006331,0.014385,0.026413,0.035813,0.052837,0.057778,0.063504,0.070269,0.078463,0.088719,0.102157,0.121014,0.150726,0.210541,0.232318,0.26226,0.28233
1831,82.4,19.2,0.004699,0.01264,0.024483,0.033738,0.049828,0.054683,0.060309,0.066959,0.075014,0.085102,0.098324,0.116893,0.146176,0.205193,0.226695,0.256275,0.276111
1832,82.6,19.2,0.003219,0.011144,0.022938,0.032141,0.046984,0.051796,0.057374,0.063964,0.071948,0.081945,0.095051,0.11346,0.142509,0.201105,0.222471,0.251875,0.271601
1833,82.8,19.2,0.002214,0.010037,0.021951,0.031221,0.045916,0.050103,0.055227,0.061806,0.069775,0.079749,0.092819,0.111173,0.140123,0.198511,0.219798,0.249095,0.268751
1834,83,19.2,0.002064,0.009273,0.021509,0.030989,0.045963,0.05022,0.055178,0.061067,0.068487,0.078555,0.091735,0.110225,0.139357,0.198041,0.219422,0.248839,0.268572
1835,83.2,19.2,0.001933,0.009023,0.021685,0.031449,0.046806,0.051161,0.056227,0.062238,0.069551,0.079072,0.092391,0.111053,0.14041,0.19941,0.220872,0.250376,0.270152
1836,83.4,19.2,0.001837,0.008778,0.021596,0.031474,0.047017,0.051428,0.056561,0.062655,0.070073,0.079411,0.092868,0.111833,0.141722,0.201999,0.223992,0.254278,0.274608
1837,83.6,19.2,0.001754,0.009265,0.022489,0.032658,0.048633,0.053162,0.05843,0.064682,0.072291,0.082351,0.096224,0.11568,0.146344,0.208207,0.230786,0.261886,0.282769
1838,83.8,19.2,0.001702,0.008727,0.021714,0.031774,0.047705,0.052248,0.057547,0.06441,0.072978,0.083728,0.097856,0.117775,0.149375,0.213748,0.237415,0.270147,0.292205
1839,84,19.2,0.00166,0.009816,0.023157,0.033487,0.050279,0.055566,0.061698,0.068952,0.077751,0.088789,0.10329,0.123724,0.156115,0.221992,0.246183,0.279605,0.302105
1840,84.2,19.2,0.001633,0.008888,0.021818,0.032027,0.050757,0.05606,0.06223,0.069552,0.078467,0.089693,0.104514,0.12551,0.159015,0.227838,0.253295,0.288604,0.312459
1841,84.4,19.2,0.001584,0.009624,0.022963,0.035066,0.054025,0.059395,0.065641,0.073053,0.082078,0.093441,0.108434,0.129665,0.16352,0.232965,0.258618,0.294175,0.318183
1842,84.6,19.2,0.001506,0.010056,0.025343,0.037492,0.056533,0.061926,0.0682,0.075645,0.084709,0.096118,0.111172,0.132483,0.166452,0.23607,0.261772,0.297391,0.321436
1843,84.8,19.2,0.003018,0.012658,0.028829,0.041166,0.060421,0.065859,0.072178,0.079665,0.088765,0.100201,0.115258,0.136521,0.170302,0.239204,0.264553,0.299604,0.32322
1844,72.8,19.4,0.056591,0.073147,0.10391,0.127503,0.164027,0.17423,0.186014,0.199876,0.216572,0.237322,0.264275,0.301693,0.359847,0.474931,0.516357,0.572965,0.610717
1845,73,19.4,0.057324,0.073699,0.105696,0.130585,0.169173,0.179971,0.192451,0.207144,0.224861,0.246909,0.275594,0.315497,0.377675,0.501173,0.545748,0.60678,0.647571
1846,73.2,19.4,0.054701,0.072927,0.107629,0.134243,0.175505,0.187052,0.200397,0.216108,0.235053,0.258628,0.28929,0.331921,0.398271,0.52967,0.576996,0.641733,0.684948
1847,73.4,19.4,0.049797,0.070333,0.10661,0.134538,0.177952,0.190119,0.204188,0.220762,0.240749,0.265623,0.297973,0.342927,0.412791,0.550742,0.600317,0.667999,0.713088
1848,73.6,19.4,0.031244,0.048754,0.078262,0.101179,0.137262,0.14748,0.159355,0.173423,0.190504,0.211931,0.240064,0.27961,0.341977,0.467835,0.513811,0.577119,0.619603
1849,73.8,19.4,0.02325,0.039004,0.065227,0.08576,0.118358,0.127642,0.138457,0.151306,0.166953,0.186649,0.212612,0.249285,0.307505,0.426009,0.46953,0.529627,0.570065
1850,74,19.4,0.021263,0.03527,0.058967,0.077652,0.107478,0.116,0.125939,0.137759,0.152173,0.170339,0.194311,0.228216,0.28212,0.392039,0.432424,0.48819,0.525708
1851,74.2,19.4,0.017222,0.028606,0.049456,0.066201,0.093343,0.101173,0.110341,0.121291,0.134701,0.151688,0.174233,0.206333,0.257796,0.364065,0.403466,0.458118,0.495033
1852,74.4,19.4,0.015767,0.028146,0.048135,0.064235,0.09036,0.097896,0.106721,0.117259,0.130163,0.1465,0.168171,0.198995,0.248327,0.349846,0.38736,0.439239,0.474168
1853,74.6,19.4,0.015185,0.027527,0.046916,0.06262,0.08818,0.095565,0.104216,0.11455,0.127207,0.143237,0.164503,0.194749,0.243129,0.342516,0.379183,0.429872,0.463998
1854,74.8,19.4,0.013385,0.025306,0.044288,0.059824,0.085319,0.092721,0.101409,0.111808,0.124573,0.140776,0.162323,0.193053,0.242359,0.344016,0.381637,0.433774,0.468963
1855,75,19.4,0.015641,0.028315,0.048327,0.064576,0.091045,0.098692,0.107646,0.118339,0.131429,0.147992,0.169936,0.201086,0.250742,0.352023,0.389202,0.440498,0.474968
1856,75.2,19.4,0.017363,0.030734,0.051639,0.068473,0.095695,0.103523,0.112671,0.123573,0.136885,0.153684,0.175869,0.207239,0.256982,0.357607,0.394309,0.444758,0.478537
1857,75.4,19.4,0.015087,0.027947,0.048144,0.064497,0.091099,0.098778,0.107772,0.118511,0.131658,0.148292,0.170331,0.201621,0.251502,0.35325,0.390608,0.442158,0.4768
1858,75.6,19.4,0.01449,0.027134,0.04686,0.062764,0.088572,0.096016,0.10473,0.115134,0.127868,0.143981,0.165335,0.195668,0.244085,0.34308,0.379496,0.429805,0.46366
1859,75.8,19.4,0.013247,0.025537,0.044621,0.059972,0.084867,0.092049,0.100457,0.110499,0.122798,0.13837,0.159028,0.188419,0.235448,0.332069,0.367749,0.417145,0.450459
1860,76,19.4,0.015308,0.027742,0.046866,0.062127,0.086708,0.093768,0.102021,0.111859,0.123882,0.139071,0.15917,0.187675,0.233108,0.325881,0.359963,0.407003,0.438636
1861,76.2,19.4,0.014929,0.02714,0.045914,0.060895,0.085031,0.091966,0.100073,0.109738,0.121554,0.136486,0.156252,0.184302,0.229054,0.320611,0.354305,0.400854,0.432182
1862,76.4,19.4,0.015835,0.02837,0.047515,0.062693,0.086996,0.093951,0.102066,0.111724,0.123504,0.138357,0.157963,0.185697,0.229762,0.319365,0.352179,0.397384,0.427729
1863,76.6,19.4,0.016438,0.028929,0.047904,0.062877,0.086758,0.093574,0.101519,0.110964,0.122471,0.136958,0.156054,0.183012,0.225747,0.312343,0.34397,0.387472,0.416629
1864,76.8,19.4,0.014765,0.026869,0.045261,0.059788,0.082984,0.089612,0.097342,0.106535,0.117741,0.131862,0.150491,0.176824,0.218636,0.303628,0.334754,0.37763,0.406402
