siteid,lon,lat,prob40,prob30,prob20,prob15,prob10,prob9,prob8,prob7,prob6,prob5,prob4,prob3,prob2,prob1,prob_pt8,prob_pt6,prob_pt5
4655,81.6,25,0.004572,0.008198,0.017904,0.026946,0.04155,0.045759,0.050687,0.056574,0.063788,0.072933,0.085089,0.102446,0.130415,0.188769,0.210596,0.24101,0.261635
4656,81.8,25,0.003933,0.007462,0.017341,0.026426,0.041086,0.045309,0.050253,0.056157,0.063392,0.072561,0.084748,0.102143,0.130171,0.188627,0.210486,0.240941,0.261591
4657,82,25,0.002532,0.005477,0.015386,0.024411,0.039024,0.043242,0.048188,0.054102,0.061357,0.070568,0.082835,0.100386,0.128752,0.188212,0.210532,0.241701,0.262881
4658,82.2,25,0.002619,0.004665,0.015014,0.024154,0.03892,0.043179,0.048167,0.05413,0.061442,0.07072,0.083067,0.100721,0.129227,0.18889,0.211259,0.24248,0.263685
4659,82.4,25,0.002711,0.004384,0.012118,0.021091,0.035707,0.039947,0.044928,0.050898,0.058244,0.067601,0.080111,0.098099,0.127354,0.189236,0.212623,0.245409,0.267767
4660,82.6,25,0.002741,0.004796,0.013606,0.022915,0.037958,0.042298,0.047382,0.053461,0.060917,0.070381,0.082983,0.101011,0.130138,0.191138,0.214016,0.245953,0.267652
4661,82.8,25,0.002853,0.005432,0.014385,0.02351,0.038606,0.042952,0.048039,0.054114,0.061557,0.070992,0.083534,0.101443,0.130304,0.190505,0.21302,0.244408,0.26571
4662,83,25,0.002986,0.006187,0.014994,0.023777,0.038933,0.043295,0.048398,0.054492,0.061955,0.071411,0.083978,0.101909,0.130784,0.190941,0.213423,0.244762,0.266029
4663,83.2,25,0.00306,0.006857,0.015509,0.024621,0.040021,0.044451,0.049634,0.05582,0.063395,0.072989,0.08573,0.103897,0.133113,0.193844,0.216504,0.248061,0.26946
4664,83.4,25,0.0032,0.007646,0.016186,0.025872,0.041539,0.046041,0.051308,0.057591,0.065278,0.075008,0.087918,0.106303,0.135819,0.197006,0.219791,0.251493,0.272972
4665,83.6,25,0.003668,0.008558,0.017205,0.027035,0.043103,0.047721,0.053122,0.059565,0.067448,0.077424,0.090657,0.109496,0.139718,0.202301,0.225586,0.257972,0.279907
4666,83.8,25,0.004346,0.009499,0.018864,0.029207,0.045834,0.050607,0.056184,0.062833,0.070962,0.081238,0.09485,0.114195,0.145154,0.209008,0.232696,0.265588,0.287827
4667,84,25,0.004874,0.010208,0.020693,0.031413,0.048623,0.053559,0.059324,0.066191,0.074581,0.085177,0.099197,0.119092,0.150861,0.216175,0.240342,0.273851,0.296475
4668,84.2,25,0.005864,0.011399,0.023459,0.034715,0.052753,0.057918,0.063947,0.071121,0.079875,0.090917,0.105498,0.126139,0.158987,0.22615,0.250891,0.285105,0.308149
4669,84.4,25,0.006586,0.012337,0.021852,0.033335,0.051949,0.05732,0.063612,0.071128,0.080338,0.092008,0.107508,0.129597,0.165062,0.23854,0.265888,0.303916,0.329658
4670,84.6,25,0.007778,0.013726,0.025614,0.037885,0.057733,0.06345,0.07014,0.078123,0.087891,0.100249,0.116629,0.13991,0.177154,0.253877,0.282297,0.321701,0.348301
4671,84.8,25,0.008832,0.01498,0.028083,0.041058,0.062169,0.06827,0.075416,0.083955,0.094419,0.107674,0.125267,0.150308,0.190424,0.273207,0.303895,0.346445,0.375164
4672,85,25,0.008876,0.015269,0.02983,0.043388,0.065629,0.072089,0.07967,0.088746,0.09989,0.114041,0.132875,0.159762,0.203009,0.292757,0.326151,0.372535,0.403898
4673,85.2,25,0.00998,0.016815,0.032879,0.046981,0.070225,0.076991,0.08494,0.094464,0.106166,0.121035,0.140832,0.169106,0.214598,0.309015,0.344143,0.392952,0.425973
4674,85.4,25,0.010935,0.019684,0.037741,0.052619,0.077112,0.084232,0.092589,0.102591,0.114866,0.130438,0.151129,0.180604,0.227853,0.325321,0.361403,0.41141,0.445169
4675,85.6,25,0.010884,0.021601,0.039929,0.055097,0.080137,0.087424,0.095981,0.106228,0.118809,0.134778,0.156007,0.186273,0.234842,0.335187,0.372386,0.423999,0.458882
4676,85.8,25,0.013015,0.024604,0.043468,0.059077,0.084811,0.09229,0.101067,0.111567,0.124447,0.140772,0.162445,0.193276,0.242619,0.344129,0.381642,0.433607,0.468678
4677,86,25,0.015111,0.026968,0.046287,0.06227,0.088589,0.096231,0.105192,0.115907,0.129038,0.145668,0.167713,0.199029,0.249046,0.351628,0.389455,0.441798,0.477092
4678,86.2,25,0.016276,0.028142,0.047517,0.063561,0.089989,0.097663,0.106663,0.117423,0.130614,0.14732,0.169475,0.200962,0.251289,0.354669,0.392854,0.44575,0.481457
4679,86.4,25,0.018743,0.031251,0.051608,0.068408,0.09598,0.103964,0.113318,0.124489,0.13816,0.155447,0.178322,0.210739,0.262344,0.367572,0.406198,0.45951,0.495376
4680,86.6,25,0.017058,0.029511,0.05002,0.067099,0.095345,0.103565,0.113213,0.124759,0.138924,0.15688,0.180715,0.214619,0.268855,0.380305,0.421475,0.478507,0.517
4681,86.8,25,0.017365,0.030316,0.051727,0.069603,0.099215,0.107839,0.117966,0.130089,0.144965,0.163828,0.188869,0.22449,0.281451,0.398344,0.441468,0.50116,0.541404
4682,87,25,0.015281,0.028449,0.050471,0.069024,0.099979,0.109037,0.119691,0.132469,0.148183,0.168156,0.19474,0.232669,0.29355,0.419178,0.465718,0.530267,0.573853
4683,87.2,25,0.011983,0.025033,0.047198,0.066084,0.097892,0.107254,0.118293,0.131571,0.147947,0.168834,0.196742,0.236751,0.301362,0.435944,0.486161,0.556063,0.60342
4684,87.4,25,0.013448,0.023188,0.045722,0.065055,0.097799,0.10747,0.11889,0.132647,0.149645,0.171366,0.200457,0.242272,0.310014,0.451777,0.504843,0.578825,0.629014
4685,87.6,25,0.012603,0.022398,0.041169,0.060899,0.094687,0.104734,0.116631,0.131005,0.148823,0.171673,0.202404,0.246795,0.31917,0.472026,0.52961,0.61016,0.664965
4686,87.8,25,0.009395,0.018171,0.033401,0.04678,0.077872,0.087214,0.098325,0.11181,0.128611,0.150279,0.179609,0.222301,0.29257,0.443026,0.500265,0.580722,0.635698
4687,88,25,0.011142,0.018707,0.03441,0.047796,0.078388,0.087927,0.099277,0.113062,0.130247,0.152427,0.182474,0.226255,0.2984,0.453123,0.512047,0.594901,0.651531
4688,88.2,25,0.01289,0.020693,0.037137,0.051136,0.079037,0.088665,0.100124,0.114044,0.1314,0.153804,0.184162,0.228408,0.301351,0.45788,0.517529,0.601431,0.658796
4689,88.4,25,0.01475,0.022411,0.03922,0.053529,0.079011,0.088503,0.0998,0.113523,0.130635,0.152725,0.182663,0.226313,0.298339,0.453212,0.512369,0.595721,0.652801
4690,88.6,25,0.017212,0.02498,0.042409,0.057217,0.082174,0.091598,0.102804,0.116402,0.133339,0.15518,0.184746,0.227805,0.298773,0.451269,0.509541,0.591709,0.648017
4691,88.8,25,0.020726,0.030574,0.048969,0.06444,0.096618,0.106289,0.117736,0.131558,0.14868,0.170626,0.200128,0.242736,0.312203,0.459095,0.514595,0.592396,0.645429
4692,89,25,0.02402,0.034618,0.053698,0.071493,0.103792,0.113328,0.124589,0.138152,0.15491,0.176332,0.205044,0.246379,0.313557,0.455235,0.508727,0.583724,0.634869
4693,89.2,25,0.027963,0.042179,0.067325,0.088545,0.123939,0.134287,0.146456,0.161048,0.17899,0.20179,0.23214,0.27546,0.345061,0.489348,0.543115,0.617938,0.66862
4694,89.4,25,0.036191,0.052983,0.080911,0.104225,0.14275,0.153944,0.167077,0.182778,0.202019,0.226382,0.258672,0.304519,0.377699,0.527997,0.583599,0.660651,0.71266
4695,89.6,25,0.045198,0.064047,0.095105,0.120842,0.163088,0.175313,0.189626,0.206705,0.227588,0.253961,0.288818,0.338144,0.416571,0.576727,0.635694,0.717214,0.772137
4696,89.8,25,0.055745,0.077843,0.114029,0.143846,0.192531,0.206564,0.222966,0.2425,0.26633,0.296347,0.335896,0.391656,0.479882,0.658562,0.723898,0.813918,0.874391
4697,90,25,0.058755,0.081818,0.119653,0.150879,0.20195,0.216691,0.233931,0.254479,0.279574,0.311231,0.353018,0.412089,0.505887,0.696965,0.767207,0.864299,0.929715
4698,90.2,25,0.061934,0.086674,0.127352,0.160991,0.2161,0.232025,0.25066,0.272884,0.300044,0.334329,0.379625,0.443715,0.545588,0.760996,0.840175,0.949493,1.023083
4699,90.4,25,0.06292,0.088556,0.130864,0.165963,0.224368,0.241544,0.261669,0.285704,0.315124,0.352336,0.401612,0.471527,0.583073,0.812015,0.896682,1.014158,1.093943
4700,90.6,25,0.063046,0.089153,0.133777,0.171044,0.232512,0.250365,0.271301,0.296332,0.327009,0.365861,0.417386,0.490622,0.607738,0.851202,0.941554,1.067029,1.151919
4701,90.8,25,0.066608,0.094252,0.141373,0.180581,0.24524,0.264013,0.286026,0.312342,0.344587,0.385418,0.43955,0.51646,0.640634,0.897577,0.992893,1.125262,1.214809
4702,91,25,0.066932,0.095355,0.143347,0.183393,0.24962,0.268883,0.291492,0.318542,0.352252,0.395147,0.452109,0.53321,0.663228,0.932154,1.032161,1.171241,1.265448
4703,91.2,25,0.071748,0.102149,0.152446,0.194304,0.263338,0.283383,0.306889,0.335004,0.370334,0.415107,0.474529,0.559081,0.694515,0.974288,1.078216,1.222672,1.320474
4704,91.4,25,0.074288,0.105229,0.156374,0.198901,0.270874,0.29196,0.316697,0.346287,0.382566,0.428542,0.489562,0.576401,0.715531,1.003088,1.109978,1.25863,1.359314
4705,91.6,25,0.07806,0.10954,0.161397,0.2051,0.279183,0.300699,0.325935,0.356111,0.393097,0.439946,0.502088,0.590443,0.731804,1.023318,1.1315,1.281783,1.383462
4706,91.8,25,0.082553,0.115145,0.169158,0.216052,0.293326,0.315753,0.342047,0.373474,0.411973,0.460703,0.525282,0.616984,0.763433,1.064565,1.176035,1.330642,1.435085
4707,92,25,0.080764,0.113748,0.171812,0.220624,0.301333,0.324807,0.352354,0.38531,0.425727,0.476949,0.544925,0.641618,0.796407,1.115752,1.234214,1.398692,1.509914
4708,92.2,25,0.081413,0.117116,0.178762,0.230303,0.31566,0.340509,0.369678,0.404586,0.447406,0.501685,0.57373,0.676227,0.840309,1.178608,1.304023,1.478106,1.595802
4709,92.4,25,0.079552,0.117998,0.182262,0.236191,0.325779,0.351908,0.382607,0.419376,0.464525,0.521824,0.597983,0.706515,0.880587,1.24049,1.374247,1.560135,1.685937
4710,92.6,25,0.083716,0.124911,0.193823,0.25166,0.347708,0.375712,0.408604,0.447991,0.496338,0.557668,0.639131,0.755093,0.940784,1.323841,1.465921,1.663121,1.796436
4711,92.8,25,0.086916,0.130909,0.204617,0.266524,0.369354,0.399335,0.434548,0.476714,0.528468,0.594114,0.681285,0.805338,1.003951,1.413515,1.565363,1.776082,1.91852
4712,93,25,0.093168,0.140139,0.218703,0.284574,0.393783,0.425583,0.462912,0.507582,0.562366,0.631788,0.723883,0.854793,1.064077,1.494544,1.65386,1.87475,2.023928
4713,93.2,25,0.098717,0.148058,0.230436,0.299386,0.413529,0.446734,0.485697,0.532299,0.589429,0.661796,0.757766,0.894139,1.112045,1.560116,1.725951,1.955894,2.111203
4714,93.4,25,0.109648,0.161774,0.24826,0.320247,0.438812,0.473185,0.513455,0.561546,0.620394,0.694792,0.793225,0.932689,1.154692,1.608695,1.77603,2.007543,2.163584
4715,93.6,25,0.117172,0.170295,0.258038,0.33081,0.450304,0.484882,0.525363,0.57367,0.632741,0.707356,0.805983,0.945578,1.16759,1.62113,1.788227,2.019386,2.175197
4716,93.8,25,0.137761,0.194827,0.288032,0.364567,0.489051,0.524838,0.566619,0.616325,0.676892,0.753088,0.853327,0.994388,1.217014,1.66641,1.83046,2.056243,2.207724
4717,94,25,0.153654,0.214238,0.312501,0.392675,0.522269,0.559365,0.602589,0.653898,0.716265,0.794511,0.897115,1.040941,1.266715,1.718697,1.882617,2.107394,2.257682
4718,94.2,25,0.167148,0.230667,0.333135,0.416334,0.550201,0.588393,0.632833,0.685501,0.74941,0.829432,0.934124,1.08045,1.30926,1.764637,1.929028,2.153841,2.303787
4719,94.4,25,0.174464,0.239516,0.344212,0.429065,0.565378,0.604224,0.649404,0.702925,0.767836,0.849067,0.95527,1.103582,1.335284,1.795785,1.961841,2.188774,2.340052
4720,94.6,25,0.187019,0.254984,0.363921,0.451879,0.592642,0.632645,0.679117,0.734092,0.800664,0.88382,0.992289,1.143334,1.378411,1.842737,2.009298,2.236249,2.387141
4721,71,25.2,0.022059,0.038165,0.065484,0.088686,0.127628,0.139062,0.152531,0.168712,0.188642,0.214023,0.247887,0.296363,0.374565,0.537169,0.597735,0.681969,0.738982
4722,71.2,25.2,0.018263,0.033201,0.058674,0.080407,0.117027,0.127806,0.14052,0.155812,0.174673,0.19873,0.230884,0.277009,0.351619,0.507477,0.56572,0.646863,0.701873
4723,71.4,25.2,0.015456,0.029149,0.052558,0.07258,0.106394,0.116364,0.12813,0.142294,0.159781,0.182107,0.211982,0.254898,0.324435,0.470173,0.524774,0.60094,0.652636
4724,71.6,25.2,0.015922,0.028601,0.050041,0.068234,0.09878,0.107753,0.118328,0.131039,0.146705,0.166672,0.19334,0.231555,0.293285,0.42217,0.470341,0.537431,0.582914
4725,71.8,25.2,0.013097,0.023743,0.041706,0.056938,0.082525,0.090046,0.098915,0.109581,0.122739,0.139527,0.161986,0.194242,0.246497,0.356151,0.39736,0.454929,0.494049
4726,72,25.2,0.014504,0.024411,0.04077,0.054424,0.077067,0.083672,0.091435,0.100739,0.112175,0.126709,0.146064,0.173718,0.218231,0.310747,0.345282,0.393403,0.426025
4727,72.2,25.2,0.014929,0.024605,0.040317,0.053272,0.074538,0.080701,0.087924,0.096557,0.10713,0.120515,0.138259,0.163467,0.203718,0.286178,0.316585,0.358668,0.387039
4728,72.4,25.2,0.010682,0.019281,0.033269,0.044843,0.063926,0.069475,0.075989,0.083789,0.093362,0.105511,0.121667,0.144713,0.181734,0.258313,0.286749,0.326254,0.352984
4729,72.6,25.2,0.00721,0.014611,0.02744,0.038068,0.05565,0.060776,0.066802,0.074024,0.082906,0.094199,0.109252,0.130786,0.165519,0.237852,0.264833,0.302391,0.327848
4730,72.8,25.2,0.00622,0.012627,0.023941,0.033935,0.050397,0.055186,0.060812,0.067552,0.075835,0.086359,0.10038,0.120429,0.152745,0.21996,0.244993,0.279779,0.303312
4731,73,25.2,0.005109,0.010875,0.020646,0.028857,0.043881,0.048243,0.053362,0.059492,0.06702,0.076584,0.089323,0.107542,0.13694,0.198249,0.221143,0.253002,0.274579
4732,73.2,25.2,0.004679,0.009468,0.018733,0.026396,0.039084,0.04279,0.047405,0.053092,0.060066,0.068914,0.080686,0.097504,0.124612,0.181134,0.202247,0.231636,0.251542
4733,73.4,25.2,0.003777,0.006615,0.015153,0.022211,0.033923,0.037352,0.041391,0.046246,0.052232,0.06037,0.071337,0.087039,0.112436,0.165716,0.185725,0.21367,0.232657
4734,73.6,25.2,0.003778,0.006199,0.014214,0.021029,0.032217,0.035472,0.039297,0.043882,0.049523,0.056701,0.066282,0.080971,0.104645,0.154018,0.172486,0.198228,0.215687
4735,73.8,25.2,0.003778,0.005914,0.013606,0.020275,0.031129,0.034269,0.037951,0.042355,0.047756,0.054611,0.063728,0.07756,0.099948,0.146279,0.163509,0.187447,0.203635
4736,74,25.2,0.003778,0.005462,0.011205,0.017612,0.028033,0.031049,0.034588,0.038821,0.04402,0.050622,0.059951,0.073516,0.095286,0.140487,0.157336,0.180777,0.196646
4737,74.2,25.2,0.003777,0.005461,0.01028,0.015141,0.025247,0.028169,0.031596,0.035696,0.040837,0.047875,0.0572,0.070474,0.091801,0.136177,0.152744,0.175805,0.191428
4738,74.4,25.2,0.00377,0.005456,0.010268,0.014897,0.022665,0.024985,0.02833,0.032342,0.037842,0.044791,0.053999,0.067116,0.088229,0.132299,0.148799,0.171802,0.187406
4739,74.6,25.2,0.003766,0.005452,0.010266,0.014895,0.022664,0.024953,0.027964,0.031766,0.036852,0.043799,0.052974,0.065999,0.086879,0.130243,0.146414,0.168907,0.184133
4740,74.8,25.2,0.003755,0.005442,0.010255,0.014886,0.022654,0.025246,0.028461,0.032305,0.037021,0.04301,0.050988,0.062782,0.083581,0.126688,0.14276,0.165127,0.180278
4741,75,25.2,0.003747,0.005437,0.010252,0.014883,0.023004,0.025761,0.028993,0.032856,0.037596,0.043613,0.051627,0.063097,0.081643,0.122378,0.138291,0.160414,0.17539
4742,75.2,25.2,0.003733,0.005424,0.010241,0.014873,0.023257,0.026028,0.029275,0.033157,0.03792,0.043964,0.052013,0.063531,0.082149,0.121131,0.135733,0.156447,0.171137
4743,75.4,25.2,0.003718,0.005412,0.01023,0.014864,0.023352,0.026125,0.029375,0.03326,0.038026,0.044074,0.052128,0.063652,0.082278,0.12127,0.135872,0.156224,0.170022
4744,75.6,25.2,0.003704,0.005399,0.01021,0.014843,0.023263,0.026035,0.029285,0.033169,0.037933,0.043981,0.052033,0.063555,0.082179,0.121171,0.135775,0.15613,0.16993
4745,75.8,25.2,0.003681,0.005378,0.010187,0.01482,0.023049,0.025817,0.029059,0.032936,0.037691,0.043727,0.051765,0.063269,0.081865,0.120815,0.135408,0.155749,0.169542
4746,76,25.2,0.00366,0.005359,0.010169,0.014804,0.02283,0.025586,0.028816,0.032678,0.037415,0.043429,0.051438,0.062902,0.081437,0.120273,0.134828,0.155118,0.168879
4747,76.2,25.2,0.003633,0.005335,0.010148,0.014784,0.022643,0.025397,0.028624,0.032483,0.037217,0.043227,0.051231,0.062688,0.081215,0.120043,0.134597,0.154889,0.168652
4748,76.4,25.2,0.003602,0.005306,0.010121,0.014758,0.022753,0.025508,0.028738,0.0326,0.037337,0.043352,0.051363,0.062831,0.081376,0.120239,0.134805,0.155112,0.168884
4749,76.6,25.2,0.003574,0.00528,0.010098,0.014737,0.023277,0.026037,0.029271,0.03314,0.037888,0.043916,0.051948,0.063447,0.082043,0.121003,0.135602,0.155951,0.169749
4750,76.8,25.2,0.003541,0.005248,0.010061,0.0147,0.024122,0.026897,0.03015,0.034041,0.038818,0.044885,0.052969,0.064546,0.083265,0.12246,0.137141,0.1576,0.171469
4751,77,25.2,0.003508,0.005217,0.010026,0.015569,0.025244,0.028042,0.031323,0.035249,0.040068,0.046191,0.054348,0.066024,0.084893,0.124358,0.139128,0.159698,0.173636
4752,77.2,25.2,0.00347,0.00518,0.010661,0.016687,0.026474,0.029306,0.032625,0.036597,0.041473,0.047666,0.055913,0.06771,0.086752,0.126519,0.142364,0.164625,0.179664
4753,77.4,25.2,0.00344,0.005152,0.010638,0.016601,0.026345,0.029173,0.032496,0.036476,0.04137,0.047597,0.055907,0.067825,0.087132,0.131382,0.147931,0.170973,0.186593
4754,77.6,25.2,0.003402,0.005114,0.011591,0.017692,0.027652,0.03054,0.033932,0.037993,0.042984,0.049329,0.05779,0.071036,0.092938,0.138346,0.155275,0.178832,0.194786
4755,77.8,25.2,0.003364,0.00525,0.012243,0.018494,0.028693,0.03165,0.035122,0.039278,0.044544,0.052022,0.061909,0.075954,0.098462,0.145136,0.162523,0.186698,0.20306
4756,78,25.2,0.003329,0.00582,0.013047,0.01948,0.029963,0.033022,0.037236,0.042246,0.048355,0.056059,0.066249,0.080717,0.103887,0.151828,0.169649,0.194397,0.211125
4757,78.2,25.2,0.003307,0.00502,0.011654,0.017986,0.028409,0.031694,0.035938,0.041005,0.047212,0.055083,0.065556,0.080538,0.104764,0.155625,0.174748,0.201475,0.219648
4758,78.4,25.2,0.003285,0.005156,0.012435,0.018975,0.030803,0.034578,0.038993,0.044259,0.050707,0.058876,0.069734,0.085239,0.110253,0.16257,0.18218,0.20954,0.228114
4759,78.6,25.2,0.003272,0.005734,0.013266,0.020002,0.032775,0.036719,0.041327,0.046824,0.053548,0.062062,0.073364,0.089489,0.115461,0.169668,0.189951,0.218225,0.237405
4760,78.8,25.2,0.003261,0.005751,0.013467,0.020365,0.03169,0.035688,0.040435,0.046108,0.053067,0.061905,0.073684,0.090569,0.117948,0.175682,0.197462,0.227961,0.248732
4761,79,25.2,0.003254,0.004969,0.012166,0.018943,0.030178,0.033471,0.037353,0.042913,0.050074,0.059223,0.071503,0.089259,0.11838,0.180828,0.204688,0.238332,0.261388
4762,79.2,25.2,0.00325,0.005213,0.012788,0.019649,0.031021,0.034571,0.039666,0.045775,0.053297,0.06289,0.075743,0.094289,0.12462,0.189392,0.21406,0.248781,0.272535
4763,79.4,25.2,0.003246,0.005564,0.013114,0.019971,0.031343,0.034675,0.038602,0.044827,0.052563,0.062455,0.075751,0.095011,0.126667,0.194788,0.220877,0.257707,0.282969
4764,79.6,25.2,0.003276,0.005802,0.013258,0.020051,0.031335,0.034643,0.039977,0.046395,0.054308,0.064419,0.077997,0.09764,0.129877,0.199086,0.225541,0.26285,0.288412
4765,79.8,25.2,0.004492,0.008207,0.015941,0.02288,0.034254,0.03812,0.043517,0.049976,0.057913,0.068014,0.081516,0.100946,0.132621,0.199974,0.225541,0.261456,0.285979
4766,80,25.2,0.004749,0.008364,0.015963,0.022803,0.034029,0.037731,0.043006,0.049321,0.057088,0.06698,0.080215,0.099278,0.130389,0.19664,0.221816,0.257208,0.281389
4767,80.2,25.2,0.004936,0.0085,0.016046,0.02284,0.033996,0.037242,0.042065,0.048182,0.055714,0.065322,0.078197,0.096775,0.127158,0.192038,0.216744,0.251515,0.275301
4768,80.4,25.2,0.005005,0.008578,0.016184,0.023017,0.035404,0.039677,0.044689,0.050689,0.058063,0.067445,0.079978,0.097985,0.127266,0.189224,0.212653,0.245499,0.267893
4769,80.6,25.2,0.00516,0.008781,0.016491,0.023393,0.035818,0.039967,0.044838,0.050673,0.057851,0.06699,0.079206,0.096771,0.125348,0.185849,0.208733,0.24082,0.262703
4770,80.8,25.2,0.005192,0.008872,0.016695,0.025085,0.039524,0.043688,0.048566,0.054394,0.061542,0.070608,0.082671,0.099915,0.12775,0.185958,0.207768,0.238185,0.25883
4771,81,25.2,0.005033,0.008731,0.018946,0.028062,0.042707,0.046912,0.051826,0.057685,0.064847,0.073901,0.085896,0.102953,0.130286,0.186801,0.20779,0.236917,0.256598
4772,81.2,25.2,0.003938,0.007652,0.018134,0.027086,0.041536,0.045697,0.050566,0.056378,0.063493,0.072503,0.084462,0.101506,0.128896,0.185796,0.207007,0.236511,0.25649
4773,81.4,25.2,0.003509,0.007624,0.018167,0.027185,0.041748,0.045942,0.050852,0.056713,0.063888,0.072975,0.085037,0.102226,0.129849,0.18722,0.208599,0.238329,0.258455
4774,81.6,25.2,0.00312,0.007298,0.017909,0.026984,0.041644,0.045868,0.05081,0.056711,0.063937,0.073087,0.085237,0.102552,0.130379,0.18818,0.209717,0.239667,0.25994
4775,81.8,25.2,0.003089,0.006951,0.018081,0.027293,0.042149,0.046423,0.051423,0.057388,0.06469,0.073929,0.086187,0.103637,0.131647,0.189709,0.21131,0.241326,0.26163
4776,82,25.2,0.003195,0.006321,0.018109,0.027502,0.042627,0.046973,0.052056,0.058118,0.065533,0.074911,0.087345,0.105033,0.133392,0.19208,0.213884,0.244164,0.264638
4777,82.2,25.2,0.003266,0.005699,0.014036,0.022707,0.037651,0.041991,0.04709,0.053205,0.060727,0.070308,0.083112,0.101508,0.131382,0.194392,0.218142,0.251397,0.27405
4778,82.4,25.2,0.003396,0.006574,0.015276,0.023628,0.038944,0.043383,0.048591,0.054829,0.062496,0.072246,0.085257,0.103913,0.134137,0.19765,0.22153,0.254924,0.277649
4779,82.6,25.2,0.003253,0.007112,0.016012,0.024301,0.040167,0.044759,0.050149,0.0566,0.064525,0.074597,0.088027,0.107268,0.13839,0.20362,0.228094,0.26228,0.285518
4780,82.8,25.2,0.003499,0.008191,0.017228,0.0256,0.041515,0.046223,0.051745,0.05835,0.066459,0.076757,0.090477,0.110108,0.141813,0.208111,0.232948,0.267619,0.291172
4781,83,25.2,0.00428,0.009242,0.018336,0.026977,0.043635,0.048481,0.054159,0.060947,0.06927,0.079829,0.093872,0.11393,0.146242,0.213543,0.238683,0.273723,0.297493
