longitude,latitude,nu,mmin,duration,lambda,distance,zoneid,in zoneid,zmax,zmin,tectonic subregion,a,b,stdb,mmax,stdmmax,rake,dip,strike,aspect ratio,msr,name,id,logN_5.0-6.0,logN_6.0-7.0,logN_7.0-8.0
95,29,0.0111,5.5,107,0.00010374,54.566,928.0,9081,70,25,subduction interface,1.2959,0.96,0.09,8.3,0.2,-141,89,301,2,StrasserInterface,29N 95E 25-70 km depth,29N_95E_2,-4.06,-4.49,-5.45
95,30,0.0086,5.5,107,8.0374e-05,46.394,116.0,9081,70,25,subduction interface,3.0551,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,30N 95E 25-70 km depth,30N_95E_2,-4.1,-4.75,-6.05
95,31,0.0009,5.5,107,8.4112e-06,0,116.0,116,70,25,subduction interface,2.0749,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,31N 95E 25-70 km depth,31N_95E_2,-5.09,-5.73,-7.1
95,32,0.0004,5.5,107,3.7383e-06,0,116.0,116,70,25,subduction interface,1.7227,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,32N 95E 25-70 km depth,32N_95E_2,-5.47,-6.09,-7.58
95,33,0.0014,5.5,107,1.3084e-05,0,116.0,,70,25,subduction interface,2.2667,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,33N 95E 25-70 km depth,33N_95E_2,-4.89,-5.54,-6.88
95,34,0.0009,5.5,107,8.4112e-06,90.71,116.0,,70,25,subduction interface,2.0749,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,34N 95E 25-70 km depth,34N_95E_2,-5.09,-5.73,-7.1
95,35,0.0001,5.5,107,9.3458e-07,183.14,116.0,,70,25,subduction interface,1.1206,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,35N 95E 25-70 km depth,35N_95E_2,-6.21,-6.71,
96,3,0.0732,5.5,107,0.00068411,0,132.0,132,70,25,subduction interface,1.6201,0.87,0.06,9.4,0.2,79,14,298,2,StrasserInterface,3N 96E 25-70 km depth,3N_96E_2,-3.19,-3.61,-4.48
96,4,0.0734,5.5,107,0.00068598,0,132.0,132,70,25,subduction interface,1.6213,0.87,0.06,9.4,0.2,79,14,298,2,StrasserInterface,4N 96E 25-70 km depth,4N_96E_2,-3.19,-3.61,-4.48
96,5,0.029,5.5,107,0.00027103,0,138.0,138,70,25,subduction interface,2.483,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,5N 96E 25-70 km depth,5N_96E_2,-3.57,-4.12,-5.22
96,6,0.006,5.5,107,5.6075e-05,0,138.0,138,70,25,subduction interface,1.7988,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,6N 96E 25-70 km depth,6N_96E_2,-4.28,-4.81,-5.91
96,7,0.0046,5.5,107,4.2991e-05,0,138.0,138,70,25,subduction interface,1.6834,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,7N 96E 25-70 km depth,7N_96E_2,-4.4,-4.93,-6.03
96,8,0.0009,5.5,107,8.4112e-06,24.57,138.0,,70,25,subduction interface,0.97486,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,8N 96E 25-70 km depth,8N_96E_2,-5.28,-5.67,-6.77
96,9,0.0003,5.5,107,2.8037e-06,57.565,138.0,,70,25,subduction interface,0.49774,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,9N 96E 25-70 km depth,9N_96E_2,,-6.27,-7.37
96,10,0.0001,5.5,107,9.3458e-07,61.205,137.0,,70,25,subduction interface,2.6056,1.57,0.16,6.5,0.3,-29,89,282,2,StrasserInterface,10N 96E 25-70 km depth,10N_96E_2,-6.04,-6.82,-8.74
96,11,0.0008,5.5,107,7.4766e-06,29.65,137.0,,70,25,subduction interface,3.5087,1.57,0.16,6.5,0.3,-29,89,282,2,StrasserInterface,11N 96E 25-70 km depth,11N_96E_2,-5.13,-5.91,-7.51
96,12,0.0089,5.5,107,8.3178e-05,0,136.0,136,70,25,subduction interface,1.31,0.98,0.12,7.6,0.3,171,88,171,2,StrasserInterface,12N 96E 25-70 km depth,12N_96E_2,-4.15,-4.59,-5.61
96,13,0.0179,5.5,107,0.00016729,0,136.0,136,70,25,subduction interface,1.6135,0.98,0.12,7.6,0.3,171,88,171,2,StrasserInterface,13N 96E 25-70 km depth,13N_96E_2,-3.81,-4.28,-5.27
96,14,0.0035,5.5,107,3.271e-05,0,136.0,136,70,25,subduction interface,0.90468,0.98,0.12,7.6,0.3,171,88,171,2,StrasserInterface,14N 96E 25-70 km depth,14N_96E_2,-4.7,-5.03,-6.11
96,16,0.0006,5.5,107,5.6075e-06,0,931.0,931,70,25,subduction interface,0.85377,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,16N 96E 25-70 km depth,16N_96E_2,-5.55,-5.87,-6.98
96,17,0.0041,5.5,107,3.8318e-05,0,931.0,931,70,25,subduction interface,1.6884,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,17N 96E 25-70 km depth,17N_96E_2,-4.45,-4.98,-6.09
96,18,0.0085,5.5,107,7.9439e-05,0,931.0,931,70,25,subduction interface,2.005,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,18N 96E 25-70 km depth,18N_96E_2,-4.12,-4.66,-5.77
96,19,0.0088,5.5,107,8.2243e-05,0,931.0,931,70,25,subduction interface,2.0201,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,19N 96E 25-70 km depth,19N_96E_2,-4.1,-4.64,-5.75
96,20,0.0023,5.5,107,2.1495e-05,0,931.0,931,70,25,subduction interface,1.4373,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,20N 96E 25-70 km depth,20N_96E_2,-4.73,-5.24,-6.35
96,21,0.0013,5.5,107,1.215e-05,0,931.0,931,70,25,subduction interface,1.1896,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,21N 96E 25-70 km depth,21N_96E_2,-5.03,-5.5,-6.61
96,22,0.0011,5.5,107,1.028e-05,0,931.0,931,70,25,subduction interface,1.117,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,22N 96E 25-70 km depth,22N_96E_2,-5.13,-5.58,-6.69
96,23,0.0049,5.5,107,4.5794e-05,0,931.0,931,70,25,subduction interface,1.7658,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,23N 96E 25-70 km depth,23N_96E_2,-4.37,-4.9,-6.01
96,24,0.0012,5.5,107,1.1215e-05,0,931.0,931,70,25,subduction interface,1.1548,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,24N 96E 25-70 km depth,24N_96E_2,-5.08,-5.54,-6.65
96,25,0.0053,5.5,107,4.9533e-05,0,931.0,931,70,25,subduction interface,1.7999,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,25N 96E 25-70 km depth,25N_96E_2,-4.33,-4.87,-5.98
96,26,0.0103,5.5,107,9.6262e-05,0,930.0,930,70,25,subduction interface,2.1985,1.13,0.11,7.2,0.4,25,68,264,2,StrasserInterface,26N 96E 25-70 km depth,26N_96E_2,-4.03,-4.58,-5.73
96,27,0.0041,5.5,107,3.8318e-05,0,930.0,930,70,25,subduction interface,1.7984,1.13,0.11,7.2,0.4,25,68,264,2,StrasserInterface,27N 96E 25-70 km depth,27N_96E_2,-4.44,-4.99,-6.17
96,28,0.0025,5.5,107,2.3364e-05,28.595,929.0,9081,70,25,subduction interface,0.64856,0.96,0.09,7.9,0.4,11,81,220,2,StrasserInterface,28N 96E 25-70 km depth,28N_96E_2,-5.12,-5.22,-6.21
96,29,0.0059,5.5,107,5.514e-05,85.475,116.0,9081,70,25,subduction interface,2.8915,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,29N 96E 25-70 km depth,29N_96E_2,-4.26,-4.91,-6.22
96,30,0.0042,5.5,107,3.9252e-05,0,116.0,116,70,25,subduction interface,2.7439,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,30N 96E 25-70 km depth,30N_96E_2,-4.41,-5.06,-6.37
96,31,0.0003,5.5,107,2.8037e-06,0,116.0,116,70,25,subduction interface,1.5977,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,31N 96E 25-70 km depth,31N_96E_2,-5.6,-6.21,-7.81
96,32,0.0008,5.5,107,7.4766e-06,0,116.0,116,70,25,subduction interface,2.0237,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,32N 96E 25-70 km depth,32N_96E_2,-5.15,-5.78,-7.17
96,33,0.0041,5.5,107,3.8318e-05,50.321,116.0,,70,25,subduction interface,2.7334,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,33N 96E 25-70 km depth,33N_96E_2,-4.42,-5.07,-6.38
96,34,0.0007,5.5,107,6.5421e-06,142.19,116.0,,70,25,subduction interface,1.9657,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,34N 96E 25-70 km depth,34N_96E_2,-5.21,-5.84,-7.24
97,3,0.0383,5.5,107,0.00035794,0,132.0,132,70,25,subduction interface,1.3388,0.87,0.06,9.4,0.2,79,14,298,2,StrasserInterface,3N 97E 25-70 km depth,3N_97E_2,-3.5,-3.9,-4.77
97,4,0.0442,5.5,107,0.00041308,0,138.0,138,70,25,subduction interface,2.666,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,4N 97E 25-70 km depth,4N_97E_2,-3.39,-3.93,-5.03
97,5,0.0149,5.5,107,0.00013925,0,138.0,138,70,25,subduction interface,2.1938,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,5N 97E 25-70 km depth,5N_97E_2,-3.87,-4.41,-5.51
97,6,0.0023,5.5,107,2.1495e-05,0,138.0,138,70,25,subduction interface,1.3823,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,6N 97E 25-70 km depth,6N_97E_2,-4.74,-5.24,-6.34
97,7,0.0034,5.5,107,3.1776e-05,44.123,138.0,,70,25,subduction interface,1.5521,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,7N 97E 25-70 km depth,7N_97E_2,-4.54,-5.06,-6.16
97,8,0.0006,5.5,107,5.6075e-06,117.58,138.0,,70,25,subduction interface,0.79877,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,8N 97E 25-70 km depth,8N_97E_2,-5.61,-5.88,-6.98
97,12,0.0009,5.5,107,8.4112e-06,96.011,136.0,,70,25,subduction interface,0.31486,0.98,0.12,7.6,0.3,171,88,171,2,StrasserInterface,12N 97E 25-70 km depth,12N_97E_2,,-5.85,
97,13,0.0012,5.5,107,1.1215e-05,58.208,136.0,,70,25,subduction interface,0.4398,0.98,0.12,7.6,0.3,171,88,171,2,StrasserInterface,13N 97E 25-70 km depth,13N_97E_2,,-5.64,-7.4
97,14,0.0002,5.5,107,1.8692e-06,20.383,136.0,,70,25,subduction interface,-0.33835,0.98,0.12,7.6,0.3,171,88,171,2,StrasserInterface,14N 97E 25-70 km depth,14N_97E_2,,,
97,16,0.0006,5.5,107,5.6075e-06,0,931.0,931,70,25,subduction interface,0.85377,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,16N 97E 25-70 km depth,16N_97E_2,-5.55,-5.87,-6.98
97,17,0.004,5.5,107,3.7383e-05,0,931.0,931,70,25,subduction interface,1.6777,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,17N 97E 25-70 km depth,17N_97E_2,-4.46,-4.99,-6.1
97,18,0.0055,5.5,107,5.1402e-05,0,931.0,931,70,25,subduction interface,1.816,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,18N 97E 25-70 km depth,18N_97E_2,-4.31,-4.85,-5.96
97,19,0.0064,5.5,107,5.9813e-05,0,931.0,931,70,25,subduction interface,1.8818,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,19N 97E 25-70 km depth,19N_97E_2,-4.24,-4.78,-5.89
97,20,0.0026,5.5,107,2.4299e-05,0,931.0,931,70,25,subduction interface,1.4906,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,20N 97E 25-70 km depth,20N_97E_2,-4.67,-5.18,-6.29
97,21,0.0076,5.5,107,7.1028e-05,0,931.0,931,70,25,subduction interface,1.9564,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,21N 97E 25-70 km depth,21N_97E_2,-4.17,-4.71,-5.82
97,22,0.0015,5.5,107,1.4019e-05,0,931.0,931,70,25,subduction interface,1.2517,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,22N 97E 25-70 km depth,22N_97E_2,-4.95,-5.43,-6.54
97,23,0.0013,5.5,107,1.215e-05,0,931.0,931,70,25,subduction interface,1.1896,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,23N 97E 25-70 km depth,23N_97E_2,-5.03,-5.5,-6.61
97,24,0.0006,5.5,107,5.6075e-06,0,931.0,931,70,25,subduction interface,0.85377,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,24N 97E 25-70 km depth,24N_97E_2,-5.55,-5.87,-6.98
97,25,0.006,5.5,107,5.6075e-05,0,931.0,931,70,25,subduction interface,1.8538,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,25N 97E 25-70 km depth,25N_97E_2,-4.27,-4.81,-5.92
97,26,0.0177,5.5,107,0.00016542,0,931.0,931,70,25,subduction interface,2.3236,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,26N 97E 25-70 km depth,26N_97E_2,-3.79,-4.34,-5.45
97,27,0.0115,5.5,107,0.00010748,0,930.0,930,70,25,subduction interface,2.2463,1.13,0.11,7.2,0.4,25,68,264,2,StrasserInterface,27N 97E 25-70 km depth,27N_97E_2,-3.98,-4.54,-5.68
97,28,0.0027,5.5,107,2.5234e-05,75.217,930.0,9081,70,25,subduction interface,1.617,1.13,0.11,7.2,0.4,25,68,264,2,StrasserInterface,28N 97E 25-70 km depth,28N_97E_2,-4.64,-5.17,-6.39
97,29,0.0023,5.5,107,2.1495e-05,31,116.0,9081,70,25,subduction interface,2.4823,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,29N 97E 25-70 km depth,29N_97E_2,-4.67,-5.32,-6.65
97,30,0.0003,5.5,107,2.8037e-06,0,116.0,116,70,25,subduction interface,1.5977,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,30N 97E 25-70 km depth,30N_97E_2,-5.6,-6.21,-7.81
97,32,0.0004,5.5,107,3.7383e-06,11.827,116.0,,70,25,subduction interface,1.7227,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,32N 97E 25-70 km depth,32N_97E_2,-5.47,-6.09,-7.58
98,3,0.0367,5.5,107,0.00034299,0,138.0,138,70,25,subduction interface,2.5853,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,3N 98E 25-70 km depth,3N_98E_2,-3.47,-4.02,-5.12
98,4,0.0234,5.5,107,0.00021869,0,138.0,138,70,25,subduction interface,2.3898,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,4N 98E 25-70 km depth,4N_98E_2,-3.67,-4.21,-5.31
98,5,0.0038,5.5,107,3.5514e-05,0,138.0,138,70,25,subduction interface,1.6004,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,5N 98E 25-70 km depth,5N_98E_2,-4.49,-5.01,-6.11
98,6,0.0001,5.5,107,9.3458e-07,53.691,138.0,,70,25,subduction interface,0.020616,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,6N 98E 25-70 km depth,6N_98E_2,,-7.91,-9.01
98,7,0.0001,5.5,107,9.3458e-07,127,138.0,,70,25,subduction interface,0.020616,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,7N 98E 25-70 km depth,7N_98E_2,,-7.91,-9.01
98,17,0.0002,5.5,107,1.8692e-06,39.057,931.0,,70,25,subduction interface,0.37665,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,17N 98E 25-70 km depth,17N_98E_2,,-6.52,-7.63
98,18,0.0004,5.5,107,3.7383e-06,27.928,931.0,,70,25,subduction interface,0.67768,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,18N 98E 25-70 km depth,18N_98E_2,-6.04,-6.08,-7.19
98,19,0.0011,5.5,107,1.028e-05,24.076,931.0,,70,25,subduction interface,1.117,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,19N 98E 25-70 km depth,19N_98E_2,-5.13,-5.58,-6.69
98,25,0.0152,5.5,107,0.00014206,15.491,931.0,,70,25,subduction interface,2.2575,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,25N 98E 25-70 km depth,25N_98E_2,-3.86,-4.4,-5.51
98,26,0.0139,5.5,107,0.00012991,0,931.0,931,70,25,subduction interface,2.2186,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,26N 98E 25-70 km depth,26N_98E_2,-3.9,-4.44,-5.55
98,27,0.005,5.5,107,4.6729e-05,38.928,931.0,9081,70,25,subduction interface,1.7746,1.11,0.12,8.3,0.3,-3,90,282,2,StrasserInterface,27N 98E 25-70 km depth,27N_98E_2,-4.36,-4.89,-6
98,28,0.0024,5.5,107,2.243e-05,67.686,116.0,9081,70,25,subduction interface,2.5008,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,28N 98E 25-70 km depth,28N_98E_2,-4.66,-5.3,-6.63
98,29,0.0002,5.5,107,1.8692e-06,0,116.0,116,70,25,subduction interface,1.4216,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,29N 98E 25-70 km depth,29N_98E_2,-5.81,-6.4,-8.29
99,3,0.0135,5.5,107,0.00012617,4.6038,138.0,,70,25,subduction interface,2.1509,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,3N 99E 25-70 km depth,3N_99E_2,-3.91,-4.45,-5.55
99,4,0.0025,5.5,107,2.3364e-05,0,138.0,138,70,25,subduction interface,1.4186,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,4N 99E 25-70 km depth,4N_99E_2,-4.69,-5.2,-6.3
99,5,0.0001,5.5,107,9.3458e-07,63.665,138.0,,70,25,subduction interface,0.020616,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,5N 99E 25-70 km depth,5N_99E_2,,-7.91,-9.01
99,28,0.0022,5.5,107,2.0561e-05,29.897,116.0,,70,25,subduction interface,2.463,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,28N 99E 25-70 km depth,28N_99E_2,-4.69,-5.34,-6.67
99,29,0.0003,5.5,107,2.8037e-06,39.371,116.0,,70,25,subduction interface,1.5977,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,29N 99E 25-70 km depth,29N_99E_2,-5.6,-6.21,-7.81
99,30,0.0013,5.5,107,1.215e-05,74.013,116.0,,70,25,subduction interface,2.2346,1.3,0.12,7,0.2,-92,59,207,2,StrasserInterface,30N 99E 25-70 km depth,30N_99E_2,-4.93,-5.57,-6.92
100,4,0.0001,5.5,107,9.3458e-07,73.965,138.0,,70,25,subduction interface,0.020616,1.1,0.09,8.3,0.3,18,80,64,2,StrasserInterface,4N 100E 25-70 km depth,4N_100E_2,,-7.91,-9.01
